,Chamber Temperature (C),dT (C),Wet Bulb Depression,Corrected Water Potential (MPa)
2021-06-13 13:00:00,18.66,1.512,6.581,-1.47
2021-06-13 13:30:00,19.41,1.88,7.094,-1.5078551526555637
2021-06-13 14:00:00,20.22,1.809,7.312,-1.527863068608046
2021-06-13 14:30:00,21.08,1.547,7.373,-1.5331803299050708
2021-06-13 15:00:00,22.05,2.571,8.294,-1.550379850759966
2021-06-13 15:30:00,22.55,0.99,7.215,-1.4999815294442083
2021-06-13 16:00:00,22.9,0.629,6.795,-1.442179149805192
2021-06-13 16:30:00,23.35,0.554,6.677,-1.416004556907622
2021-06-13 17:00:00,24.03,1.464,7.857,-1.4907887266790332
2021-06-13 17:30:00,24.16,0.773,7.15,-1.442073603772097
2021-06-13 18:00:00,24.19,-0.078,6.394,-1.38251678215192
2021-06-13 18:30:00,24.2,-0.806,5.361,-1.27
2021-06-13 19:00:00,23.98,-0.992,4.678,-1.1574858564989072
2021-06-13 19:30:00,23.83,-1.003,4.43,-1.0989513241852285
2021-06-13 20:00:00,23.55,-1.142,4.028,-1.0410697850213906
2021-06-13 20:30:00,23.14,-1.751,3.392,-0.9910724236722179
2021-06-13 21:00:00,22.31,-3.002,2.413,-0.95
2021-06-13 21:30:00,21.34,-3.518,1.878,-0.9089117444228177
2021-06-13 22:00:00,20.48,-3.688,1.517,-0.8525194208027475
2021-06-13 22:30:00,19.89,-3.041,1.329,-0.7442791400855626
2021-06-13 23:00:00,19.0,-2.687,1.184,-0.6675043270546989
2021-06-13 23:30:00,17.95,-2.671,1.095,-0.6521448473444361
2021-06-14 00:00:00,17.0,-2.802,1.022,-0.6546616294963562
2021-06-14 00:30:00,16.22,-2.525,0.981,-0.6221263767886445
2021-06-14 01:00:00,15.49,-2.44,0.934,-0.5999762521425537
2021-06-14 01:30:00,14.82,-2.357,0.864,-0.5682719445271133
2021-06-14 02:00:00,14.3,-1.639,0.776,-0.4660203888125862
2021-06-14 02:30:00,13.83,-1.7,0.785,-0.47108825557718226
2021-06-14 03:00:00,13.37,-1.817,0.816,-0.49146282903549365
2021-06-14 03:30:00,12.88,-1.513,0.778,-0.4574779405464251
2021-06-14 04:00:00,12.61,-1.57,0.787,-0.4742844173872174
2021-06-14 04:30:00,12.09,-1.883,0.816,-0.5246405202897372
2021-06-14 05:00:00,11.57,-1.947,0.811,-0.5314469971305295
2021-06-14 05:30:00,11.32,-1.554,0.758,-0.47744627673649664
2021-06-14 06:00:00,10.96,-1.56,0.756,-0.461465467686321
2021-06-14 06:30:00,10.83,-1.086,0.718,-0.39214484734443605
2021-06-14 07:00:00,10.8,-0.539,0.753,-0.34068465695976974
2021-06-14 07:30:00,10.77,-0.722,0.803,-0.3624956729453011
2021-06-14 08:00:00,10.75,-0.474,0.826,-0.3230496746598739
2021-06-14 08:30:00,12.09,4.448,2.426,-0.2247292710985313
2021-06-14 09:00:00,14.24,6.676,5.359,-0.6141496471773619
2021-06-14 09:30:00,16.15,5.76,5.564,-0.7260057192446181
2021-06-14 10:00:00,17.26,2.36,3.806,-0.7007163207696981
2021-06-14 10:30:00,18.27,1.154,3.506,-0.761400977729468
2021-06-14 11:00:00,19.34,0.93,4.494,-0.9814918541945947
2021-06-14 11:30:00,20.01,0.927,5.292,-1.1588774419620618
2021-06-14 12:00:00,20.59,0.75,5.911,-1.3071573024416572
2021-06-14 12:30:00,21.18,1.306,6.537,-1.3589038284703354
2021-06-14 13:00:00,21.9,1.452,6.87,-1.392131654090299
2021-06-14 13:30:00,22.65,1.642,7.345,-1.4378551526555639
2021-06-14 14:00:00,23.45,1.606,7.621,-1.4657182212636097
2021-06-14 14:30:00,24.22,1.36,7.613,-1.4610645077197357
2021-06-14 15:00:00,25.27,2.257,8.411,-1.4621210994869895
2021-06-14 15:30:00,25.71,0.385,7.367,-1.471452274432184
2021-06-14 16:00:00,26.03,0.073,6.968,-1.4221369313919536
2021-06-14 16:30:00,26.13,0.617,7.107,-1.3874805791972524
2021-06-14 17:00:00,26.19,-0.098,6.835,-1.4046827387029748
2021-06-14 17:30:00,26.14,0.306,6.966,-1.395325177249507
2021-06-14 18:00:00,26.17,0.406,7.215,-1.4157155826127823
2021-06-14 18:30:00,26.19,-0.269,6.706,-1.402503588897783
2021-06-14 19:00:00,26.06,-0.697,6.03,-1.3310328439098076
2021-06-14 19:30:00,25.73,-1.415,5.173,-1.2525431686601938
2021-06-14 20:00:00,25.19,-1.639,4.278,-1.1317201395204046
2021-06-14 20:30:00,24.67,-2.121,3.797,-1.0782877764320775
2021-06-14 21:00:00,23.92,-2.414,2.9,-0.9606609091023233
2021-06-14 21:30:00,23.04,-3.065,2.262,-0.9068143927932745
2021-06-14 22:00:00,22.37,-3.196,1.821,-0.8389381309310914
2021-06-14 22:30:00,21.63,-2.958,1.555,-0.7664002395725523
2021-06-14 23:00:00,20.6,-3.06,1.381,-0.7336287855865486
2021-06-14 23:30:00,19.57,-2.67,1.212,-0.6728110337484142
2021-06-15 00:00:00,18.54,-2.975,1.168,-0.6957419691210563
2021-06-15 00:30:00,17.57,-3.039,1.076,-0.6957023893586457
2021-06-15 01:00:00,16.68,-2.856,1.0,-0.6567880062850006
2021-06-15 01:30:00,15.97,-2.491,0.895,-0.5931988004608625
2021-06-15 02:00:00,15.32,-2.246,0.85,-0.5489222990261272
2021-06-15 02:30:00,14.74,-1.926,0.817,-0.4936129536815845
2021-06-15 03:00:00,14.27,-1.287,0.724,-0.40387290281732274
2021-06-15 03:30:00,13.99,-1.381,0.75,-0.40258010977177705
2021-06-15 04:00:00,13.7,-1.014,0.725,-0.373867625515668
2021-06-15 04:30:00,13.35,-1.406,0.81,-0.4314443584797021
2021-06-15 05:00:00,12.93,-1.38,0.807,-0.4271704956957942
2021-06-15 05:30:00,12.7,-0.55,0.789,-0.3317175008695772
2021-06-15 06:00:00,12.7,-0.322,0.866,-0.3025906643750866
2021-06-15 06:30:00,12.99,0.718,1.08,-0.25030744485063094
2021-06-15 07:00:00,13.74,1.469,1.821,-0.3400290251591011
2021-06-15 07:30:00,14.33,1.072,2.037,-0.44145491308301155
2021-06-15 08:00:00,14.67,0.497,1.892,-0.48533045455116164
2021-06-15 08:30:00,14.81,-1.199,1.374,-0.5610513144655991
2021-06-15 09:00:00,13.97,-1.852,1.316,-0.6371810502991038
2021-06-15 09:30:00,13.52,-1.794,1.229,-0.626355382508487
2021-06-15 10:00:00,13.16,-2.024,1.196,-0.6371995208548954
2021-06-15 10:30:00,12.83,-1.571,1.089,-0.5684896752496136
2021-06-15 11:00:00,12.61,-1.509,1.07,-0.5350784213679056
2021-06-15 11:30:00,12.59,-0.458,1.085,-0.4138940120239417
2021-06-15 12:00:00,13.1,0.435,1.435,-0.3896861155107182
2021-06-15 12:30:00,13.88,1.173,2.041,-0.45965709035161706
2021-06-15 13:00:00,14.69,1.462,2.799,-0.6121659565510551
2021-06-15 13:30:00,15.73,1.654,3.636,-0.7910486758147717
2021-06-15 14:00:00,16.77,1.074,4.154,-0.9693127043894028
2021-06-15 14:30:00,17.31,0.488,4.262,-1.0731539433967971
2021-06-15 15:00:00,17.82,-0.058,4.53,-1.1782613899238037
2021-06-15 15:30:00,18.27,0.445,4.877,-1.2085107844562326
2021-06-15 16:00:00,18.65,0.415,5.265,-1.2824534545320632
2021-06-15 16:30:00,18.54,-1.863,4.119,-1.2779249199140716
2021-06-15 17:00:00,17.25,-3.098,2.263,-1.0449585197436777
2021-06-15 17:30:00,16.57,-2.684,1.916,-0.9145918622378484
2021-06-15 18:00:00,15.34,-3.786,1.595,-0.9597321349117796
2021-06-15 18:30:00,14.61,-3.469,1.358,-0.8788774419620617
2021-06-15 19:00:00,13.86,-3.0,1.186,-0.7689539628360557
2021-06-15 19:30:00,13.39,-2.192,1.115,-0.6607664551354183
2021-06-15 20:00:00,12.94,-1.917,1.156,-0.6588208679576909
2021-06-15 20:30:00,11.84,-3.532,1.178,-0.8437038301467112
2021-06-15 21:00:00,10.96,-3.078,1.061,-0.7920498559146507
2021-06-15 21:30:00,10.26,-2.768,0.95,-0.7199841680950357
2021-06-15 22:00:00,9.8,-2.419,0.855,-0.6414628290354938
2021-06-15 22:30:00,10.12,-1.484,0.83,-0.5085477255678158
2021-06-15 23:00:00,9.59,-1.06,0.788,-0.4343292744512827
2021-06-15 23:30:00,9.4,-0.777,0.819,-0.4117544419811604
2021-06-16 00:00:00,9.04,-1.177,0.859,-0.4704062372682399
2021-06-16 00:30:00,8.64,-1.033,0.88,-0.4721052675820254
2021-06-16 01:00:00,8.36,-1.111,0.854,-0.4757287758669194
2021-06-16 01:30:00,8.1,-0.793,0.872,-0.4510671463705633
2021-06-16 02:00:00,7.94,-0.618,0.886,-0.4332040777625172
2021-06-16 02:30:00,7.89,-0.617,0.918,-0.43679328358665537
2021-06-16 03:00:00,7.86,-0.305,0.981,-0.4178947324179745
2021-06-16 03:30:00,7.97,0.197,1.055,-0.39709808978645894
2021-06-16 04:00:00,7.92,-0.394,1.149,-0.4946589908455288
2021-06-16 04:30:00,7.72,-0.9,1.131,-0.5561007106744035
2021-06-16 05:00:00,7.44,-0.573,1.079,-0.5185318936628516
2021-06-16 05:30:00,7.35,-0.651,1.105,-0.5331988004608624
2021-06-16 06:00:00,7.01,-0.891,1.107,-0.5671810502991036
2021-06-16 06:30:00,6.91,-0.355,1.121,-0.5142580308789436
2021-06-16 07:00:00,7.14,-0.028,1.189,-0.4842896946888722
2021-06-16 07:30:00,7.33,0.352,1.353,-0.4900158319049642
2021-06-16 08:00:00,7.75,0.662,1.511,-0.5021738725035372
2021-06-16 08:30:00,8.97,3.78,2.894,-0.5438755414681501
2021-06-16 09:00:00,10.79,4.917,4.069,-0.675046757557977
2021-06-16 09:30:00,12.08,3.647,3.778,-0.7056865574536815
2021-06-16 10:00:00,12.68,0.874,2.585,-0.6910988101804917
2021-06-16 10:30:00,13.04,0.164,2.279,-0.6960520526225146
2021-06-16 11:00:00,13.52,0.072,2.725,-0.8210803396247002
2021-06-16 11:30:00,13.81,-0.639,2.903,-0.9582218101613931
2021-06-16 12:00:00,13.28,-1.415,2.647,-1.0046273270356003
2021-06-16 12:30:00,12.85,-1.323,2.593,-1.0021210994869898
2021-06-16 13:00:00,12.42,-1.071,2.684,-1.0078604299572187
2021-06-16 13:30:00,12.16,-0.465,2.89,-0.9978868164654924
2021-06-16 14:00:00,12.18,0.166,3.096,-0.9827872858909678
2021-06-16 14:30:00,12.41,0.563,3.574,-1.0419244779711083
2021-06-16 15:00:00,13.48,2.957,4.544,-1.0120064751644164
2021-06-16 15:30:00,14.08,0.888,4.423,-1.1829494059284338
2021-06-16 16:00:00,14.39,-0.127,4.195,-1.2546194110831181
2021-06-16 16:30:00,14.72,-0.326,4.202,-1.2742474762756342
2021-06-16 17:00:00,14.98,-0.185,4.453,-1.3125326140568843
2021-06-16 17:30:00,14.81,-0.241,4.361,-1.304252753577289
2021-06-16 18:00:00,14.62,-0.504,4.25,-1.3167959222374828
2021-06-16 18:30:00,14.46,-0.875,4.023,-1.3078577913063913
2021-06-16 19:00:00,14.34,-0.642,4.015,-1.2821290154394718
2021-06-16 19:30:00,14.11,-0.787,3.864,-1.2678657072588735
2021-06-16 20:00:00,13.79,-0.787,3.719,-1.2399973613491726
2021-06-16 20:30:00,13.5,-0.987,3.493,-1.2110645077197357
2021-06-16 21:00:00,13.15,-1.053,3.345,-1.1878604299572186
2021-06-16 21:30:00,12.82,-1.23,3.1,-1.148885357914544
2021-06-16 22:00:00,12.55,-1.203,2.917,-1.0839980817432056
2021-06-16 22:30:00,12.99,-0.23,2.795,-0.9192323825275855
2021-06-16 23:00:00,12.82,-0.153,2.729,-0.8864635671924093
2021-06-16 23:30:00,12.34,-0.378,2.701,-0.9189328536294367
2021-06-17 00:00:00,12.03,-0.434,2.728,-0.944653713543874
2021-06-17 00:30:00,11.85,-0.391,2.667,-0.9321237381378171
2021-06-17 01:00:00,11.68,-0.547,2.605,-0.9289328536294368
2021-06-17 01:30:00,11.53,-0.65,2.512,-0.918935492280264
2021-06-17 02:00:00,11.25,-0.716,2.389,-0.9032146323658267
2021-06-17 02:30:00,11.06,-0.857,2.343,-0.9131776912542435
2021-06-17 03:00:00,10.69,-1.554,2.131,-0.9339928044415505
2021-06-17 03:30:00,10.31,-0.952,2.018,-0.8527767312876583
2021-06-17 04:00:00,9.96,-1.21,1.912,-0.8414892155437674
2021-06-17 04:30:00,9.65,-0.744,1.883,-0.7864028782233797
2021-06-17 05:00:00,9.79,-0.317,2.03,-0.772158040598573
2021-06-17 05:30:00,9.66,-0.282,2.072,-0.7810803396247001
2021-06-17 06:00:00,9.69,0.083,2.252,-0.8021422086936087
2021-06-17 06:30:00,9.67,-0.21,2.265,-0.8399894453966905
2021-06-17 07:00:00,9.74,-0.121,2.401,-0.873602399078275
2021-06-17 07:30:00,9.93,0.419,2.597,-0.8684738433446493
2021-06-17 08:00:00,10.12,0.33,2.737,-0.892306967381902
2021-06-17 08:30:00,11.72,5.174,4.417,-0.7605594780338871
2021-06-17 09:00:00,14.05,6.441,6.011,-0.8905065059996801
2021-06-17 09:30:00,15.65,3.665,5.307,-1.003854432261531
2021-06-17 10:00:00,16.17,-0.006,4.372,-1.1982587512729763
2021-06-17 10:30:00,16.28,-0.206,4.683,-1.3167616197767267
2021-06-17 11:00:00,16.46,0.104,5.135,-1.3999683361900714
2021-06-17 11:30:00,16.48,-0.292,5.226,-1.4703798507599661
2021-06-17 12:00:00,16.32,-0.163,5.235,-1.4731829685558981
2021-06-17 12:30:00,16.39,-0.086,5.36,-1.488948685534401
2021-06-17 13:00:00,16.46,0.301,5.624,-1.5042580308789435
2021-06-17 13:30:00,16.77,0.397,5.885,-1.5425299754060569
2021-06-17 14:00:00,17.0,0.249,5.81,-1.5331539433967971
2021-06-17 14:30:00,17.23,0.06,5.793,-1.5251074465270067
2021-06-17 15:00:00,17.87,2.414,6.647,-1.440931412841371
2021-06-17 15:30:00,18.08,0.338,6.232,-1.5476295059805814
2021-06-17 16:00:00,18.47,0.696,6.298,-1.5274541926889789
2021-06-17 16:30:00,18.79,0.351,6.248,-1.5485292550120242
2021-06-17 17:00:00,19.17,0.1,6.568,-1.6207913653298607
2021-06-17 17:30:00,19.13,0.142,6.277,-1.5706345225940495
2021-06-17 18:00:00,19.14,-0.387,6.061,-1.5735971217766203
2021-06-17 18:30:00,19.11,-0.792,5.688,-1.5357155826127826
2021-06-17 19:00:00,18.92,-0.777,5.335,-1.4642527535772887
2021-06-17 19:30:00,18.58,-1.319,4.836,-1.4135997604274475
2021-06-17 20:00:00,18.09,-1.46,4.325,-1.3231935231592078
2021-06-17 20:30:00,17.69,-1.447,4.009,-1.2500184705557915
2021-06-17 21:00:00,17.24,-1.537,3.629,-1.1842738627839078
2021-06-17 21:30:00,16.76,-1.8,3.304,-1.1478393207505997
2021-06-17 22:00:00,16.24,-2.0,2.972,-1.0871836889499311
2021-06-17 22:30:00,16.09,-1.837,2.443,-0.940679379658115
2021-06-17 23:00:00,15.48,-1.816,2.143,-0.8653911435201912
2021-06-17 23:30:00,14.43,-1.987,1.914,-0.8464213487791713
2021-06-18 00:00:00,13.51,-2.391,1.775,-0.8757287758669194
2021-06-18 00:30:00,12.49,-2.612,1.604,-0.8767748130308638
2021-06-18 01:00:00,11.76,-2.54,1.495,-0.8478630686080459
2021-06-18 01:30:00,10.95,-2.342,1.384,-0.8042712241330805
2021-06-18 02:00:00,10.17,-2.422,1.276,-0.7889381309310916
2021-06-18 02:30:00,9.4,-2.368,1.189,-0.7689196603752998
2021-06-18 03:00:00,8.68,-2.289,1.108,-0.7368223087457564
2021-06-18 03:30:00,7.99,-1.938,1.042,-0.693867625515668
2021-06-18 04:00:00,7.32,-2.399,1.007,-0.7372047981565499
2021-06-18 04:30:00,6.65,-2.044,0.988,-0.7031829685558982
2021-06-18 05:00:00,6.02,-1.961,0.943,-0.682144847344436
2021-06-18 05:30:00,5.39,-1.961,0.899,-0.678927576327782
2021-06-18 06:00:00,4.77,-1.882,0.865,-0.6667800903325185
2021-06-18 06:30:00,4.26,-1.641,0.84,-0.6267721743800364
2021-06-18 07:00:00,4.0,-1.196,0.816,-0.5557419691210563
2021-06-18 07:30:00,4.0,-0.443,0.814,-0.46176763523529724
2021-06-18 08:00:00,4.16,-0.103,0.906,-0.4543820474678302
2021-06-18 08:30:00,5.91,5.816,3.036,-0.5198880143282542
2021-06-18 09:00:00,8.41,6.677,4.614,-0.779013175491254
2021-06-18 09:30:00,10.52,6.329,5.039,-0.8249649593823285
2021-06-18 10:00:00,12.29,3.968,4.014,-0.7374805791972524
2021-06-18 10:30:00,14.38,2.542,3.554,-0.7017913830927436
2021-06-18 11:00:00,16.12,1.493,3.478,-0.7621844271068466
2021-06-18 11:30:00,17.26,0.956,3.688,-0.8564371806841355
2021-06-18 12:00:00,17.83,0.956,4.334,-1.0053515637577806
2021-06-18 12:30:00,18.41,1.044,5.22,-1.194645797591392
2021-06-18 13:00:00,18.88,0.902,5.809,-1.3424956729453013
2021-06-18 13:30:00,19.28,0.753,6.152,-1.4289170217244724
2021-06-18 14:00:00,19.62,0.819,6.511,-1.5021131835345076
2021-06-18 14:30:00,19.91,0.649,6.837,-1.58040623726824
2021-06-18 15:00:00,20.43,1.82,7.6,-1.6017122235679226
2021-06-18 15:30:00,20.96,0.891,7.678,-1.687191604902413
2021-06-18 16:00:00,21.24,0.558,7.478,-1.6899604202375893
2021-06-18 16:30:00,21.43,0.083,7.234,-1.6767853676341733
2021-06-18 17:00:00,21.22,-0.599,6.608,-1.6378709845605282
2021-06-18 17:30:00,20.92,-0.174,6.542,-1.5874753018955978
2021-06-18 18:00:00,21.08,0.11,6.79,-1.586817031444102
2021-06-18 18:30:00,21.09,0.192,6.772,-1.573188245857553
2021-06-18 19:00:00,21.18,-0.146,6.602,-1.5746563521947015
2021-06-18 19:30:00,21.1,-0.427,6.254,-1.5389091057719904
2021-06-18 20:00:00,20.91,-0.912,5.748,-1.4867880062850007
2021-06-18 20:30:00,20.49,-1.364,5.098,-1.4099815294442082
2021-06-18 21:00:00,19.99,-1.743,4.453,-1.3257366918194016
2021-06-18 21:30:00,19.44,-1.887,3.849,-1.2163764917151059
2021-06-18 22:00:00,18.96,-2.383,3.269,-1.1372206300615142
2021-06-18 22:30:00,18.64,-1.8,2.853,-0.9870875351831494
2021-06-18 23:00:00,17.85,-2.084,2.531,-0.9511067261329738
2021-06-18 23:30:00,16.8,-2.4,2.246,-0.937863068608046
2021-06-19 00:00:00,15.86,-2.391,2.066,-0.9099868067458632
2021-06-19 00:30:00,15.07,-2.366,1.927,-0.8767959222374828
2021-06-19 01:00:00,14.45,-2.012,1.831,-0.8221369313919539
2021-06-19 01:30:00,13.93,-1.782,1.782,-0.7821554019477456
2021-06-19 02:00:00,13.4,-1.727,1.706,-0.7642553922281162
2021-06-19 02:30:00,12.96,-1.796,1.699,-0.7682613899238038
2021-06-19 03:00:00,12.53,-1.154,1.657,-0.6974700245939429
2021-06-19 03:30:00,12.31,-1.062,1.647,-0.6743002492921817
2021-06-19 04:00:00,12.07,-0.99,1.697,-0.691072423672218
2021-06-19 04:30:00,11.7,-1.289,1.653,-0.716790644935828
2021-06-19 05:00:00,11.3,-1.349,1.596,-0.7189196603752998
2021-06-19 05:30:00,10.89,-1.269,1.569,-0.7089249376769545
2021-06-19 06:00:00,10.59,-1.058,1.566,-0.6889302149786092
2021-06-19 06:30:00,10.38,-0.821,1.573,-0.6610803396247001
2021-06-19 07:00:00,10.35,-0.559,1.621,-0.6453436478052985
2021-06-19 07:30:00,10.37,-0.573,1.684,-0.6668091154916196
2021-06-19 08:00:00,10.4,-0.485,1.729,-0.6721316540902992
2021-06-19 08:30:00,10.4,-0.542,1.777,-0.6899868067458631
2021-06-19 09:00:00,10.37,-0.644,1.79,-0.7025220594535748
2021-06-19 09:30:00,10.49,-0.082,1.886,-0.6642765014347353
2021-06-19 10:00:00,10.79,0.402,2.08,-0.6564239874299987
2021-06-19 10:30:00,11.18,0.531,2.302,-0.6978868164654924
2021-06-19 11:00:00,11.77,0.942,2.633,-0.7342659468314257
2021-06-19 11:30:00,12.26,0.661,2.785,-0.7968038381899649
2021-06-19 12:00:00,12.76,0.968,3.097,-0.8410618690689085
2021-06-19 12:30:00,13.29,0.98,3.33,-0.8900079159524821
2021-06-19 13:00:00,13.93,0.946,3.575,-0.9421501246460908
2021-06-19 13:30:00,14.64,1.211,4.013,-1.0142923333396996
2021-06-19 14:00:00,15.0,-0.205,3.787,-1.1231565820476246
2021-06-19 14:30:00,14.33,-2.905,2.864,-1.2343541846457253
2021-06-19 15:00:00,13.41,-2.907,2.435,-1.1684474568363754
2021-06-19 15:30:00,12.43,-3.545,1.999,-1.1207913653298607
2021-06-19 16:00:00,11.68,-2.6,1.747,-0.9506767410072876
2021-06-19 16:30:00,11.36,-1.944,1.683,-0.8507163207696982
2021-06-19 17:00:00,11.11,-1.906,1.692,-0.8368196700949291
2021-06-19 17:30:00,10.84,-1.74,1.65,-0.8110645077197359
2021-06-19 18:00:00,10.62,-1.502,1.692,-0.7910697850213908
2021-06-19 18:30:00,10.42,-1.49,1.629,-0.7789328536294367
2021-06-19 19:00:00,10.3,-1.391,1.609,-0.7600052773016547
2021-06-19 19:30:00,10.07,-1.337,1.561,-0.7432067164133447
2021-06-19 20:00:00,9.87,-1.39,1.544,-0.748927576327782
2021-06-19 20:30:00,9.64,-1.466,1.512,-0.7457340531685742
2021-06-19 21:00:00,9.42,-1.312,1.448,-0.7163580211593142
2021-06-19 21:30:00,9.21,-1.559,1.393,-0.709734773562607
2021-06-19 22:00:00,9.69,-0.744,1.285,-0.5781362109979212
2021-06-19 22:30:00,9.39,-0.753,1.241,-0.5600554116673749
2021-06-19 23:00:00,8.87,-0.783,1.218,-0.5642633081805984
2021-06-19 23:30:00,8.46,-1.034,1.195,-0.5935918444749655
2021-06-20 00:00:00,8.17,-0.89,1.192,-0.5799973613491726
2021-06-20 00:30:00,7.92,-0.805,1.16,-0.5653357318528165
2021-06-20 01:00:00,7.7,-1.03,1.131,-0.5846721840996656
2021-06-20 01:30:00,7.51,-0.83,1.142,-0.5731829685558981
2021-06-20 02:00:00,7.34,-0.919,1.114,-0.574674822750493
2021-06-20 02:30:00,7.14,-0.777,1.066,-0.5463923236200703
2021-06-20 03:00:00,6.93,-0.974,1.028,-0.5546748227504931
2021-06-20 03:30:00,6.69,-0.798,1.009,-0.5331935231592078
2021-06-20 04:00:00,6.59,-0.802,1.01,-0.528935492280264
2021-06-20 04:30:00,6.54,-0.592,1.036,-0.5189328536294366
2021-06-20 05:00:00,6.49,-0.464,1.04,-0.5021448473444361
2021-06-20 05:30:00,6.47,-0.446,1.038,-0.5032067164133446
2021-06-20 06:00:00,6.29,-0.561,1.065,-0.5268011995391375
2021-06-20 06:30:00,6.2,-0.497,1.074,-0.5310486758147717
2021-06-20 07:00:00,6.23,-0.542,1.102,-0.5346642681471836
2021-06-20 07:30:00,6.4,0.024,1.201,-0.5042527535772889
2021-06-20 08:00:00,6.76,0.34,1.34,-0.49470648656042154
2021-06-20 08:30:00,7.21,1.144,1.532,-0.46814412695040325
2021-06-20 09:00:00,7.71,0.551,1.645,-0.5582904150829049
2021-06-20 09:30:00,8.33,1.561,2.107,-0.585319899947852
2021-06-20 10:00:00,9.0,1.757,2.406,-0.6400131932541369
2021-06-20 10:30:00,9.88,2.029,2.792,-0.699986806745863
2021-06-20 11:00:00,10.83,2.057,3.098,-0.7546563521947014
2021-06-20 11:30:00,11.56,1.266,2.881,-0.7721290154394718
2021-06-20 12:00:00,12.21,1.035,2.952,-0.8010908942280096
2021-06-20 12:30:00,12.72,0.889,3.058,-0.8464002395725523
2021-06-20 13:00:00,13.49,0.976,3.521,-0.9314760222896306
2021-06-20 13:30:00,14.14,1.263,3.821,-0.9674594699906335
2021-06-20 14:00:00,14.67,0.87,3.995,-1.0467959222374827
2021-06-20 14:30:00,15.24,1.061,4.379,-1.1046642681471834
2021-06-20 15:00:00,15.9,1.785,4.894,-1.1285292550120243
2021-06-20 15:30:00,16.82,1.096,5.021,-1.203610315030757
2021-06-20 16:00:00,17.31,0.877,5.097,-1.2431935231592077
2021-06-20 16:30:00,17.89,0.429,5.214,-1.3000052773016548
2021-06-20 17:00:00,18.36,0.877,5.767,-1.3589170217244724
2021-06-20 17:30:00,18.38,0.036,5.505,-1.4046326043372548
2021-06-20 18:00:00,18.3,-0.452,5.225,-1.4035601806650368
2021-06-20 18:30:00,18.33,-0.612,4.916,-1.346795922237483
2021-06-20 19:00:00,18.13,-0.477,4.602,-1.2685398096153335
2021-06-20 19:30:00,18.0,-0.693,4.437,-1.245747246422711
2021-06-20 20:00:00,17.49,-1.366,3.803,-1.202115822185335
2021-06-20 20:30:00,16.88,-2.257,3.176,-1.1646695454488383
2021-06-20 21:00:00,16.15,-2.555,2.659,-1.0953515637577806
2021-06-20 21:30:00,15.34,-2.973,2.278,-1.0663844076675881
2021-06-20 22:00:00,14.46,-3.462,2.049,-1.070778172075724
2021-06-20 22:30:00,14.3,-2.799,1.858,-0.9474621086414609
2021-06-20 23:00:00,13.57,-2.421,1.704,-0.8685925826318811
2021-06-20 23:30:00,12.57,-2.575,1.577,-0.8664160714775165
2021-06-21 00:00:00,11.58,-3.051,1.491,-0.9103904053632755
2021-06-21 00:30:00,10.66,-2.962,1.382,-0.8910302052589801
2021-06-21 01:00:00,9.9,-2.885,1.29,-0.863602399078275
2021-06-21 01:30:00,9.21,-2.487,1.188,-0.7974621086414609
2021-06-21 02:00:00,8.58,-2.528,1.118,-0.7757366918194015
2021-06-21 02:30:00,8.02,-2.261,1.048,-0.7289328536294366
2021-06-21 03:00:00,7.54,-1.904,1.016,-0.6753357318528165
2021-06-21 03:30:00,7.06,-1.883,0.96,-0.6557366918194015
2021-06-21 04:00:00,6.7,-1.507,0.948,-0.6110618690689085
2021-06-21 04:30:00,6.38,-1.267,0.922,-0.571072423672218
2021-06-21 05:00:00,6.15,-1.145,0.892,-0.5400026386508274
2021-06-21 05:30:00,5.9,-0.86,0.898,-0.5099947226983452
2021-06-21 06:00:00,5.72,-0.628,0.902,-0.4778762618621829
2021-06-21 06:30:00,5.77,-0.182,0.939,-0.43638704631841546
2021-06-21 07:00:00,5.93,0.03,1.029,-0.4293549228026408
2021-06-21 07:30:00,6.24,0.818,1.107,-0.36495588109285027
2021-06-21 08:00:00,6.86,1.168,1.383,-0.402165956551055
2021-06-21 08:30:00,7.36,1.515,1.705,-0.4657393304702289
2021-06-21 09:00:00,8.33,2.948,2.399,-0.5053462864561259
2021-06-21 09:30:00,9.0,3.005,2.724,-0.5831961618100351
2021-06-21 10:00:00,10.41,3.831,3.564,-0.6793285362943671
2021-06-21 10:30:00,11.85,4.903,4.255,-0.7074462767364966
2021-06-21 11:00:00,14.17,4.386,4.686,-0.7736208696340666
2021-06-21 11:30:00,16.03,3.007,4.392,-0.8085371709645063
2021-06-21 12:00:00,17.42,2.271,4.583,-0.8978815391638376
2021-06-21 12:30:00,18.42,1.687,4.732,-0.979978890793381
2021-06-21 13:00:00,19.16,1.311,4.967,-1.053581289871656
2021-06-21 13:30:00,19.84,1.382,5.184,-1.0799762521425538
2021-06-21 14:00:00,20.3,1.227,5.254,-1.0967668970783817
2021-06-21 14:30:00,20.83,1.445,5.428,-1.0804616489356147
2021-06-21 15:00:00,21.83,3.766,6.482,-1.0294817770600142
2021-06-21 15:30:00,22.6,1.448,6.427,-1.2290685871586289
2021-06-21 16:00:00,22.81,0.341,5.723,-1.2378050182898437
2021-06-21 16:30:00,23.02,-0.012,5.368,-1.2085318936628515
2021-06-21 17:00:00,23.61,0.802,6.165,-1.2314733836388032
