Serial Number:,PSY1I604
APP Serial #:,030006D2
Head Serial #:,2889
App Ver:,R1-7-8
COM Ver:,R2-6-6
Instrument Name:,psyaspen 
Instrument Comment:,
Cooling Time:,40,seconds
Waiting Time:,10,seconds
Warming Duration:,5,seconds
Wait before measurement:,15,seconds
Chamber Heating Duration:,45,seconds
Chamber Heating Schedule:,21:00 - 08:00
C1:,0.0270
C2:,0.3250
Date,Time,Chamber Temperature (°C),dT (µV),Wet Bulb Depression (µV),Corrected Water Potential (MPa),Intercept,Slope,EDBO,Correction for dT (MPa),Correction Factor,Internal Battery Voltage (V),Internal Battery Temperature (°C),External Power Supply Present,External Power Supply Voltage (V),External Power Supply Current (mA),Diagnostic Comment
01/08/2019,14:00:00,24.68,-0.327,0.000,0.00,1.01,-3.97,-0.414,-0.04,8.212,4.17,32.59 ,present ,18.65 ,54.00 ,
01/08/2019,14:30:00,23.89,-0.198,0.000,0.00,1.01,-3.97,-0.352,-0.02,8.240,4.19,30.80 ,present ,22.07 ,39.00 ,
01/08/2019,15:00:00,24.06,-0.303,0.000,0.00,1.01,-3.97,-0.459,-0.04,8.233,4.19,30.20 ,present ,20.67 ,32.40 ,
01/08/2019,15:30:00,23.95,-0.383,0.000,0.00,1.01,-3.97,-0.222,-0.05,8.237,4.19,28.90 ,present ,20.39 ,32.09 ,
01/08/2019,16:00:00,23.91,-0.491,0.000,0.00,1.01,-3.97,-0.522,-0.06,8.237,4.20,30.40 ,present ,19.90 ,33.30 ,
01/08/2019,16:30:00,24.63,-0.609,0.000,0.00,1.01,-3.97,0.042,-0.08,8.212,4.19,31.50 ,present ,19.69 ,33.59 ,
01/08/2019,17:00:00,23.57,-0.392,0.000,0.00,1.01,-3.97,-0.511,-0.05,8.251,4.20,29.50 ,present ,20.14 ,32.40 ,
01/08/2019,17:30:00,23.22,-0.590,0.000,0.00,1.01,-3.97,-0.140,-0.07,8.262,4.19,29.00 ,present ,19.76 ,32.70 ,
01/08/2019,18:00:00,24.77,-0.318,0.000,0.00,1.01,-3.97,-0.492,-0.04,8.208,4.20,34.70 ,present ,20.43 ,33.30 ,
01/08/2019,18:30:00,27.49,-0.209,0.000,0.00,1.01,-3.97,-0.621,-0.02,8.114,4.19,33.80 ,present ,19.27 ,34.20 ,
01/08/2019,19:00:00,27.17,-0.513,0.000,0.00,1.01,-3.97,-0.016,-0.06,8.123,4.19,32.00 ,not present ,0.00 ,0.00 ,
01/08/2019,19:30:00,24.56,-0.371,0.000,0.00,1.01,-3.97,0.070,-0.05,8.215,4.18,26.50 ,not present ,0.00 ,0.00 ,
01/08/2019,20:00:00,22.28,-0.452,0.000,0.00,1.01,-3.97,-0.120,-0.06,8.297,4.18,23.90 ,not present ,0.00 ,0.00 ,
01/08/2019,20:30:00,20.93,-0.417,0.000,0.00,1.01,-3.97,-0.127,-0.05,8.344,4.18,23.00 ,not present ,0.00 ,0.00 ,
01/08/2019,21:00:00,20.09,-0.479,0.000,0.00,1.01,-3.97,-0.295,-0.06,8.377,4.17,21.20 ,not present ,0.00 ,0.00 ,
01/08/2019,21:30:00,19.33,-0.260,0.000,0.00,1.01,-3.97,-0.179,-0.03,8.403,4.16,19.79 ,not present ,0.00 ,0.00 ,
01/08/2019,22:00:00,18.51,-0.388,0.000,0.00,1.01,-3.97,-0.177,-0.05,8.432,4.15,18.60 ,not present ,0.00 ,0.00 ,
01/08/2019,22:30:00,17.79,-0.326,0.000,0.00,1.01,-3.97,-0.414,-0.04,8.462,4.14,18.10 ,not present ,0.00 ,0.00 ,
01/08/2019,23:00:00,17.35,-0.335,0.000,0.00,1.01,-3.97,-0.125,-0.04,8.476,4.13,17.50 ,not present ,0.00 ,0.00 ,
01/08/2019,23:30:00,16.83,-0.404,0.000,0.00,1.01,-3.97,-0.401,-0.05,8.495,4.13,17.20 ,not present ,0.00 ,0.00 ,
02/08/2019,00:00:00,16.66,-0.321,0.000,0.00,1.01,-3.97,-0.148,-0.04,8.503,4.12,17.29 ,not present ,0.00 ,0.00 ,
02/08/2019,00:30:00,16.37,-0.287,0.000,0.00,1.01,-3.97,-0.233,-0.04,8.514,4.11,17.10 ,not present ,0.00 ,0.00 ,
02/08/2019,01:00:00,16.29,-0.434,0.000,0.00,1.01,-3.97,-0.205,-0.06,8.518,4.10,16.90 ,not present ,0.00 ,0.00 ,
02/08/2019,01:30:00,15.91,-0.440,0.000,0.00,1.01,-3.97,-0.151,-0.06,8.529,4.09,16.40 ,not present ,0.00 ,0.00 ,
02/08/2019,02:00:00,15.70,-0.394,0.000,0.00,1.01,-3.97,-0.149,-0.05,8.536,4.09,16.00 ,not present ,0.00 ,0.00 ,
02/08/2019,02:30:00,15.37,-0.274,0.000,0.00,1.01,-3.97,-0.313,-0.03,8.551,4.08,15.90 ,not present ,0.00 ,0.00 ,
02/08/2019,03:00:00,15.15,-0.453,0.000,0.00,1.01,-3.97,-0.300,-0.06,8.559,4.07,15.40 ,not present ,0.00 ,0.00 ,
02/08/2019,03:30:00,14.70,-0.362,0.000,0.00,1.01,-3.97,-0.290,-0.05,8.574,4.06,14.90 ,not present ,0.00 ,0.00 ,
02/08/2019,04:00:00,14.37,-0.321,0.000,0.00,1.01,-3.97,-0.359,-0.04,8.589,4.06,14.70 ,not present ,0.00 ,0.00 ,
02/08/2019,04:30:00,13.83,-0.509,0.000,0.00,1.01,-3.97,-0.186,-0.07,8.608,4.06,13.60 ,not present ,0.00 ,0.00 ,
02/08/2019,05:00:00,13.18,-0.269,0.000,0.00,1.01,-3.97,-0.107,-0.03,8.635,4.05,13.40 ,not present ,0.00 ,0.00 ,
02/08/2019,05:30:00,13.02,-0.276,0.000,0.00,1.01,-3.97,-0.143,-0.03,8.639,4.05,13.30 ,not present ,0.00 ,0.00 ,
02/08/2019,06:00:00,13.07,-0.274,0.000,0.00,1.01,-3.97,-0.179,-0.03,8.639,4.05,13.90 ,not present ,0.00 ,0.00 ,
02/08/2019,06:30:00,13.22,-0.326,0.000,0.00,1.01,-3.97,-0.323,-0.04,8.631,4.03,14.30 ,not present ,0.00 ,0.00 ,
02/08/2019,07:00:00,13.24,-0.175,0.000,0.00,1.01,-3.97,-0.201,-0.02,8.631,4.02,14.60 ,not present ,0.00 ,0.00 ,
02/08/2019,07:30:00,13.38,-0.421,0.000,0.00,1.01,-3.97,-0.127,-0.05,8.627,4.01,15.10 ,not present ,0.00 ,0.00 ,
02/08/2019,08:00:00,13.44,-0.244,0.000,0.00,1.01,-3.97,-0.274,-0.03,8.623,4.00,15.70 ,not present ,0.00 ,0.00 ,
02/08/2019,08:30:00,13.74,-0.279,0.000,0.00,1.01,-3.97,-0.147,-0.03,8.612,3.99,16.50 ,not present ,0.00 ,0.00 ,
02/08/2019,09:00:00,14.37,-0.281,0.000,0.00,1.01,-3.97,-0.217,-0.03,8.589,4.00,17.70 ,not present ,0.00 ,0.00 ,
02/08/2019,09:30:00,15.10,-0.472,0.000,0.00,1.01,-3.97,-0.263,-0.06,8.559,4.01,20.00 ,present ,6.98 ,67.19 ,
02/08/2019,10:00:00,16.32,-0.333,0.000,0.00,1.01,-3.97,-0.267,-0.04,8.514,4.03,24.00 ,present ,20.65 ,38.40 ,
02/08/2019,10:30:00,18.17,-0.208,0.000,0.00,1.01,-3.97,-0.477,-0.02,8.447,4.04,26.20 ,present ,20.09 ,39.59 ,
02/08/2019,11:00:00,19.22,-0.359,0.000,0.00,1.01,-3.97,-0.221,-0.04,8.406,4.05,26.20 ,present ,20.58 ,39.00 ,
02/08/2019,11:30:00,20.22,-0.230,0.000,0.00,1.01,-3.97,-0.246,-0.03,8.370,4.06,27.20 ,present ,19.43 ,40.80 ,
02/08/2019,12:00:00,21.32,-0.292,0.000,0.00,1.01,-3.97,-0.448,-0.03,8.330,4.07,28.10 ,present ,21.96 ,37.50 ,
02/08/2019,12:30:00,22.28,-0.364,0.000,0.00,1.01,-3.97,-0.140,-0.04,8.297,4.07,29.00 ,present ,21.89 ,37.80 ,
02/08/2019,13:00:00,23.65,-0.421,0.000,0.00,1.01,-3.97,0.017,-0.05,8.247,4.07,30.60 ,present ,19.95 ,40.80 ,
02/08/2019,13:30:00,24.18,-0.385,0.000,0.00,1.01,-3.97,-0.032,-0.05,8.229,4.08,30.60 ,present ,22.02 ,36.90 ,
02/08/2019,14:00:00,24.74,-0.304,0.000,0.00,1.01,-3.97,-0.329,-0.04,8.208,4.08,31.90 ,present ,21.50 ,38.09 ,
02/08/2019,14:30:00,25.35,-0.346,0.000,0.00,1.01,-3.97,-0.158,-0.04,8.187,4.09,32.20 ,present ,21.96 ,37.50 ,
02/08/2019,15:00:00,25.36,-0.395,0.000,0.00,1.01,-3.97,-0.237,-0.05,8.187,4.09,31.20 ,present ,20.55 ,39.30 ,
02/08/2019,15:30:00,25.69,-0.588,0.000,0.00,1.01,-3.97,0.187,-0.07,8.175,4.10,33.09 ,present ,20.80 ,39.00 ,
02/08/2019,16:00:00,24.98,-0.307,0.000,0.00,1.01,-3.97,-0.702,-0.04,8.201,4.10,32.70 ,present ,21.74 ,37.50 ,
02/08/2019,16:30:00,24.57,-0.318,0.000,0.00,1.01,-3.97,-0.681,-0.04,8.215,4.11,32.20 ,present ,21.43 ,38.70 ,
02/08/2019,17:00:00,27.29,-0.747,0.000,0.00,1.01,-3.97,-0.309,-0.09,8.121,4.12,39.50 ,present ,21.15 ,38.70 ,
02/08/2019,17:30:00,29.33,-0.617,0.000,0.00,1.01,-3.97,-0.561,-0.08,8.048,4.12,42.00 ,present ,20.35 ,40.50 ,
02/08/2019,18:00:00,30.06,-0.617,0.000,0.00,1.01,-3.97,-0.240,-0.08,8.024,4.13,39.70 ,present ,20.31 ,40.20 ,
02/08/2019,18:30:00,28.14,-0.408,0.000,0.00,1.01,-3.97,-0.163,-0.05,8.088,4.14,33.00 ,present ,19.21 ,41.70 ,
02/08/2019,19:00:00,25.11,-0.428,0.000,0.00,1.01,-3.97,0.057,-0.05,8.194,4.14,28.70 ,present ,6.83 ,71.10 ,
02/08/2019,19:30:00,22.96,-0.453,0.000,0.00,1.01,-3.97,-0.086,-0.06,8.272,4.14,26.70 ,present ,6.63 ,63.60 ,
02/08/2019,20:00:00,21.31,-0.337,0.000,0.00,1.01,-3.97,-0.119,-0.04,8.330,4.14,23.90 ,not present ,0.00 ,0.00 ,
02/08/2019,20:30:00,20.11,-0.383,0.000,0.00,1.01,-3.97,-0.208,-0.05,8.373,4.13,21.30 ,not present ,0.00 ,0.00 ,
02/08/2019,21:00:00,19.16,-0.285,0.000,0.00,1.01,-3.97,-0.202,-0.03,8.410,4.13,20.29 ,not present ,0.00 ,0.00 ,
02/08/2019,21:30:00,18.69,-0.391,0.000,0.00,1.01,-3.97,-0.242,-0.05,8.428,4.12,19.70 ,not present ,0.00 ,0.00 ,
02/08/2019,22:00:00,18.16,-0.229,0.000,0.00,1.01,-3.97,-0.194,-0.03,8.447,4.11,18.90 ,not present ,0.00 ,0.00 ,
02/08/2019,22:30:00,17.87,-0.408,0.000,0.00,1.01,-3.97,-0.162,-0.05,8.458,4.10,18.60 ,not present ,0.00 ,0.00 ,
02/08/2019,23:00:00,17.56,-0.393,0.000,0.00,1.01,-3.97,-0.279,-0.05,8.469,4.10,18.29 ,not present ,0.00 ,0.00 ,
02/08/2019,23:30:00,17.32,-0.395,0.000,0.00,1.01,-3.97,-0.183,-0.05,8.476,4.09,18.20 ,not present ,0.00 ,0.00 ,
03/08/2019,00:00:00,17.22,-0.355,0.000,0.00,1.01,-3.97,-0.226,-0.04,8.480,4.08,18.20 ,not present ,0.00 ,0.00 ,
03/08/2019,00:30:00,17.01,-0.297,0.000,0.00,1.01,-3.97,-0.291,-0.04,8.488,4.07,17.90 ,not present ,0.00 ,0.00 ,
03/08/2019,01:00:00,16.82,-0.301,0.000,0.00,1.01,-3.97,-0.154,-0.04,8.495,4.07,17.79 ,not present ,0.00 ,0.00 ,
03/08/2019,01:30:00,16.61,-0.356,0.000,0.00,1.01,-3.97,-0.203,-0.04,8.503,4.06,17.29 ,not present ,0.00 ,0.00 ,
03/08/2019,02:00:00,15.51,-0.386,0.000,0.00,1.01,-3.97,-0.214,-0.05,8.544,4.06,16.60 ,not present ,0.00 ,0.00 ,
03/08/2019,02:30:00,14.84,-0.286,0.000,0.00,1.01,-3.97,-0.258,-0.04,8.570,4.05,15.40 ,not present ,0.00 ,0.00 ,
03/08/2019,03:00:00,13.46,-0.363,0.000,0.00,1.01,-3.97,-0.364,-0.05,8.623,4.05,14.10 ,not present ,0.00 ,0.00 ,
03/08/2019,03:30:00,12.65,-0.445,0.000,0.00,1.01,-3.97,-0.350,-0.06,8.654,4.05,13.10 ,not present ,0.00 ,0.00 ,
03/08/2019,04:00:00,12.05,-0.353,0.000,0.00,1.01,-3.97,-0.228,-0.05,8.677,4.04,12.70 ,not present ,0.00 ,0.00 ,
03/08/2019,04:30:00,11.08,-0.351,0.000,0.00,1.01,-3.97,-0.359,-0.05,8.716,4.03,11.10 ,not present ,0.00 ,0.00 ,
03/08/2019,05:00:00,10.05,-0.181,0.000,0.00,1.01,-3.97,-0.254,-0.02,8.755,4.01,10.00 ,not present ,0.00 ,0.00 ,
03/08/2019,05:30:00,9.24,-0.421,0.000,0.00,1.01,-3.97,-0.311,-0.06,8.755,3.99,9.39 ,not present ,0.00 ,0.00 ,
03/08/2019,06:00:00,8.45,-0.384,0.000,0.00,1.01,-3.97,-0.208,-0.05,8.755,3.98,8.60 ,not present ,0.00 ,0.00 ,
03/08/2019,06:30:00,8.02,-0.462,0.000,0.00,1.01,-3.97,-0.273,-0.06,8.755,3.97,8.60 ,not present ,0.00 ,0.00 ,
03/08/2019,07:00:00,7.70,-0.361,0.000,0.00,1.01,-3.97,-0.240,-0.05,8.755,3.96,9.00 ,not present ,0.00 ,0.00 ,
03/08/2019,07:30:00,7.62,-0.277,0.000,0.00,1.01,-3.97,-0.180,-0.03,8.755,3.96,10.10 ,not present ,0.00 ,0.00 ,
03/08/2019,08:00:00,7.68,-0.393,0.000,0.00,1.01,-3.97,-0.272,-0.05,8.755,3.95,11.10 ,not present ,0.00 ,0.00 ,
03/08/2019,08:30:00,7.81,-0.296,0.000,0.00,1.01,-3.97,-0.284,-0.04,8.755,3.95,12.10 ,not present ,0.00 ,0.00 ,
03/08/2019,09:00:00,8.14,-0.247,0.000,0.00,1.01,-3.97,-0.297,-0.03,8.755,3.97,15.20 ,present ,6.93 ,65.10 ,
03/08/2019,09:30:00,8.46,-0.089,0.000,0.00,1.01,-3.97,-0.320,-0.01,8.755,4.00,18.60 ,present ,19.85 ,54.30 ,
03/08/2019,10:00:00,9.87,-0.248,0.000,0.00,1.01,-3.97,-0.287,-0.03,8.755,4.03,21.50 ,present ,21.17 ,50.70 ,
03/08/2019,10:30:00,12.86,-0.245,3.143,-0.95,1.01,-3.97,-0.170,-0.03,8.646,4.07,26.00 ,present ,21.77 ,49.50 ,
03/08/2019,11:00:00,15.75,-0.020,0.000,0.00,1.01,-3.97,-0.545,0.00,8.536,4.08,27.50 ,present ,21.31 ,50.70 ,
03/08/2019,11:30:00,18.32,-0.169,0.000,0.00,1.01,-3.97,-0.295,-0.02,8.439,4.09,28.00 ,present ,21.38 ,50.70 ,
03/08/2019,12:00:00,19.94,-0.553,0.000,0.00,1.01,-3.97,0.023,-0.07,8.381,4.11,28.80 ,present ,20.20 ,54.30 ,
03/08/2019,12:30:00,19.67,-0.455,0.000,0.00,1.01,-3.97,-0.160,-0.06,8.392,4.13,27.70 ,present ,20.29 ,53.10 ,
03/08/2019,13:00:00,20.01,-0.607,0.000,0.00,1.01,-3.97,-0.123,-0.08,8.377,4.15,28.60 ,present ,21.42 ,50.70 ,
03/08/2019,13:30:00,21.14,-0.676,0.000,0.00,1.01,-3.97,0.059,-0.09,8.337,4.17,30.20 ,present ,21.09 ,49.50 ,
03/08/2019,14:00:00,22.01,-0.322,0.000,0.00,1.01,-3.97,-0.348,-0.04,8.305,4.19,30.70 ,present ,20.93 ,47.10 ,
03/08/2019,14:30:00,22.58,-0.307,0.000,0.00,1.01,-3.97,-0.496,-0.04,8.287,4.19,29.60 ,present ,21.38 ,32.40 ,
03/08/2019,15:00:00,23.82,-0.664,0.000,0.00,1.01,-3.97,-0.036,-0.08,8.240,4.19,29.00 ,present ,19.45 ,34.50 ,
03/08/2019,15:30:00,23.06,-0.709,0.000,0.00,1.01,-3.97,0.018,-0.09,8.269,4.19,27.40 ,present ,21.16 ,31.20 ,
03/08/2019,16:00:00,22.71,-0.826,0.000,0.00,1.01,-3.97,0.226,-0.11,8.279,4.19,28.70 ,present ,20.50 ,32.09 ,
03/08/2019,16:30:00,22.28,-0.737,0.000,0.00,1.01,-3.97,0.186,-0.10,8.297,4.20,27.50 ,present ,20.11 ,32.40 ,
03/08/2019,17:00:00,21.50,-0.740,0.000,0.00,1.01,-3.97,0.099,-0.10,8.323,4.20,27.20 ,present ,19.71 ,32.70 ,
03/08/2019,17:30:00,20.64,-0.586,0.000,0.00,1.01,-3.97,0.062,-0.08,8.355,4.19,26.90 ,present ,20.60 ,31.80 ,
03/08/2019,18:00:00,20.08,-0.567,0.000,0.00,1.01,-3.97,0.032,-0.07,8.377,4.19,25.80 ,present ,19.95 ,32.09 ,
03/08/2019,18:30:00,19.95,-0.690,0.000,0.00,1.01,-3.97,0.077,-0.09,8.381,4.20,25.30 ,present ,19.61 ,32.70 ,
03/08/2019,19:00:00,20.14,-0.634,0.000,0.00,1.01,-3.97,0.058,-0.08,8.373,4.19,27.60 ,present ,19.16 ,34.20 ,
03/08/2019,19:30:00,20.60,-0.752,0.000,0.00,1.01,-3.97,0.303,-0.10,8.355,4.18,25.20 ,not present ,0.00 ,0.00 ,
03/08/2019,20:00:00,18.37,-0.430,0.000,0.00,1.01,-3.97,-0.066,-0.05,8.439,4.18,19.70 ,not present ,0.00 ,0.00 ,
03/08/2019,20:30:00,16.26,-0.421,0.000,0.00,1.01,-3.97,-0.294,-0.05,8.518,4.17,16.40 ,not present ,0.00 ,0.00 ,
03/08/2019,21:00:00,14.61,-0.450,0.000,0.00,1.01,-3.97,-0.280,-0.06,8.578,4.16,14.60 ,not present ,0.00 ,0.00 ,
03/08/2019,21:30:00,13.38,-0.423,0.000,0.00,1.01,-3.97,-0.245,-0.05,8.627,4.15,13.10 ,not present ,0.00 ,0.00 ,
03/08/2019,22:00:00,11.88,-0.267,0.000,0.00,1.01,-3.97,-0.371,-0.03,8.685,4.14,11.00 ,not present ,0.00 ,0.00 ,
03/08/2019,22:30:00,10.81,-0.371,0.000,0.00,1.01,-3.97,-0.370,-0.05,8.724,4.14,10.30 ,not present ,0.00 ,0.00 ,
03/08/2019,23:00:00,9.98,-0.349,0.000,0.00,1.01,-3.97,-0.292,-0.05,8.755,4.13,9.70 ,not present ,0.00 ,0.00 ,
03/08/2019,23:30:00,9.51,-0.369,0.000,0.00,1.01,-3.97,-0.256,-0.05,8.755,4.12,9.50 ,not present ,0.00 ,0.00 ,
04/08/2019,00:00:00,8.91,-0.315,0.000,0.00,1.01,-3.97,-0.156,-0.04,8.755,4.11,8.89 ,not present ,0.00 ,0.00 ,
04/08/2019,00:30:00,8.44,-0.331,0.000,0.00,1.01,-3.97,-0.264,-0.04,8.755,4.10,8.39 ,not present ,0.00 ,0.00 ,
04/08/2019,01:00:00,8.10,-0.415,0.000,0.00,1.01,-3.97,-0.227,-0.05,8.755,4.10,8.20 ,not present ,0.00 ,0.00 ,
04/08/2019,01:30:00,7.70,-0.348,0.000,0.00,1.01,-3.97,-0.187,-0.04,8.755,4.09,7.80 ,not present ,0.00 ,0.00 ,
04/08/2019,02:00:00,7.29,-0.322,0.000,0.00,1.01,-3.97,-0.284,-0.04,8.755,4.08,7.40 ,not present ,0.00 ,0.00 ,
04/08/2019,02:30:00,6.87,-0.294,0.000,0.00,1.01,-3.97,-0.246,-0.04,8.755,4.07,6.90 ,not present ,0.00 ,0.00 ,
04/08/2019,03:00:00,6.54,-0.370,0.000,0.00,1.01,-3.97,-0.172,-0.05,8.755,4.07,6.60 ,not present ,0.00 ,0.00 ,
04/08/2019,03:30:00,6.15,-0.343,0.000,0.00,1.01,-3.97,-0.244,-0.04,8.755,4.06,6.20 ,not present ,0.00 ,0.00 ,
04/08/2019,04:00:00,5.78,-0.437,0.000,0.00,1.01,-3.97,-0.298,-0.06,8.755,4.06,5.70 ,not present ,0.00 ,0.00 ,
04/08/2019,04:30:00,5.33,-0.329,0.000,0.00,1.01,-3.97,-0.133,-0.04,8.755,4.05,5.30 ,not present ,0.00 ,0.00 ,
04/08/2019,05:00:00,4.96,-0.422,0.354,0.00,1.01,-3.97,-0.157,-0.06,8.755,4.05,4.90 ,not present ,0.00 ,0.00 ,
04/08/2019,05:30:00,4.54,-0.417,0.000,0.00,1.01,-3.97,-0.236,-0.05,8.755,4.05,4.50 ,not present ,0.00 ,0.00 ,
04/08/2019,06:00:00,4.32,-0.330,0.000,0.00,1.01,-3.97,-0.218,-0.04,8.755,4.04,4.50 ,not present ,0.00 ,0.00 ,
04/08/2019,06:30:00,4.17,-0.421,0.000,0.00,1.01,-3.97,-0.238,-0.06,8.755,4.03,4.60 ,not present ,0.00 ,0.00 ,
04/08/2019,07:00:00,3.92,-0.348,0.000,0.00,1.01,-3.97,-0.163,-0.05,8.755,4.01,4.80 ,not present ,0.00 ,0.00 ,
04/08/2019,07:30:00,3.89,-0.265,0.000,0.00,1.01,-3.97,-0.333,-0.03,8.755,4.00,5.50 ,not present ,0.00 ,0.00 ,
04/08/2019,08:00:00,4.32,-0.371,0.000,0.00,1.01,-3.97,-0.259,-0.05,8.755,3.99,6.60 ,not present ,0.00 ,0.00 ,
04/08/2019,08:30:00,4.48,-0.389,0.000,0.00,1.01,-3.97,-0.274,-0.05,8.755,3.99,7.30 ,not present ,0.00 ,0.00 ,
04/08/2019,09:00:00,4.84,-0.355,0.510,-0.07,1.01,-3.97,-0.266,-0.05,8.755,4.00,8.30 ,not present ,0.00 ,0.00 ,
04/08/2019,09:30:00,5.34,-0.289,0.893,-0.26,1.01,-3.97,-0.311,-0.04,8.755,4.02,11.50 ,present ,19.95 ,39.59 ,
04/08/2019,10:00:00,7.31,-0.232,3.842,-1.63,1.01,-3.97,-0.376,-0.03,8.755,4.04,15.50 ,present ,21.56 ,37.20 ,
04/08/2019,10:30:00,11.15,-0.259,8.472,-3.19,1.01,-3.97,-0.021,-0.03,8.712,4.05,21.20 ,present ,21.88 ,36.90 ,
04/08/2019,11:00:00,14.41,-0.189,6.137,-1.93,1.01,-3.97,-0.318,-0.02,8.585,4.06,23.40 ,present ,21.50 ,38.09 ,
04/08/2019,11:30:00,17.68,-0.347,0.000,0.00,1.01,-3.97,-0.298,-0.04,8.465,4.07,25.40 ,present ,21.11 ,38.09 ,
04/08/2019,12:00:00,19.76,-0.598,0.000,0.00,1.01,-3.97,-0.088,-0.08,8.388,4.07,26.60 ,present ,21.00 ,38.09 ,
04/08/2019,12:30:00,21.26,-0.442,0.000,0.00,1.01,-3.97,0.031,-0.06,8.333,4.07,27.50 ,present ,21.04 ,38.09 ,
04/08/2019,13:00:00,21.84,-0.544,0.000,0.00,1.01,-3.97,-0.026,-0.07,8.312,4.08,27.90 ,present ,21.01 ,38.40 ,
04/08/2019,13:30:00,22.75,-0.529,0.000,0.00,1.01,-3.97,0.050,-0.07,8.279,4.08,29.70 ,present ,20.79 ,38.70 ,
04/08/2019,14:00:00,23.22,-0.480,0.000,0.00,1.01,-3.97,-0.156,-0.06,8.262,4.08,29.90 ,present ,21.04 ,38.09 ,
04/08/2019,14:30:00,23.98,-0.484,0.000,0.00,1.01,-3.97,-0.204,-0.06,8.237,4.09,31.10 ,present ,20.80 ,39.00 ,
04/08/2019,15:00:00,25.34,-0.241,0.000,0.00,1.01,-3.97,-0.573,-0.03,8.187,4.10,31.60 ,present ,20.87 ,38.70 ,
04/08/2019,15:30:00,26.46,-0.641,0.000,0.00,1.01,-3.97,-0.171,-0.08,8.148,4.10,33.00 ,present ,20.90 ,38.70 ,
04/08/2019,16:00:00,27.07,-1.335,0.000,0.00,1.01,-3.97,0.120,-0.17,8.128,4.11,36.90 ,present ,20.84 ,39.90 ,
04/08/2019,16:30:00,28.09,-1.243,0.000,0.00,1.01,-3.97,-0.036,-0.16,8.093,4.11,39.09 ,present ,20.90 ,39.00 ,
04/08/2019,17:00:01,28.53,-1.528,0.000,0.00,1.01,-3.97,0.207,-0.20,8.076,4.12,39.70 ,present ,20.77 ,40.20 ,
04/08/2019,17:30:00,28.98,-1.261,0.000,0.00,1.01,-3.97,0.116,-0.16,8.062,4.13,41.30 ,present ,20.20 ,40.80 ,
04/08/2019,18:00:00,28.60,-0.480,0.000,0.00,1.01,-3.97,-0.336,-0.06,8.071,4.14,36.40 ,present ,19.65 ,41.70 ,
04/08/2019,18:30:00,28.48,-0.518,0.000,0.00,1.01,-3.97,-0.141,-0.06,8.079,4.14,33.20 ,present ,18.95 ,42.60 ,
04/08/2019,19:00:00,26.58,-0.805,0.000,0.00,1.01,-3.97,0.252,-0.10,8.145,4.15,33.09 ,present ,18.37 ,43.20 ,
04/08/2019,19:30:00,25.56,-0.942,0.000,0.00,1.01,-3.97,0.611,-0.12,8.180,4.14,29.20 ,not present ,0.00 ,0.00 ,
04/08/2019,20:00:00,20.92,-0.458,0.000,0.00,1.01,-3.97,-0.075,-0.06,8.344,4.14,20.50 ,not present ,0.00 ,0.00 ,
04/08/2019,20:30:00,18.31,-0.237,0.000,0.00,1.01,-3.97,-0.215,-0.03,8.439,4.13,18.00 ,not present ,0.00 ,0.00 ,
04/08/2019,21:00:00,16.43,-0.402,0.000,0.00,1.01,-3.97,-0.074,-0.05,8.510,4.13,16.40 ,not present ,0.00 ,0.00 ,
04/08/2019,21:30:00,14.82,-0.407,0.000,0.00,1.01,-3.97,-0.322,-0.05,8.570,4.12,14.30 ,not present ,0.00 ,0.00 ,
04/08/2019,22:00:00,13.41,-0.249,0.000,0.00,1.01,-3.97,-0.315,-0.03,8.623,4.11,13.00 ,not present ,0.00 ,0.00 ,
04/08/2019,22:30:00,12.39,-0.287,0.000,0.00,1.01,-3.97,-0.251,-0.04,8.666,4.10,12.10 ,not present ,0.00 ,0.00 ,
04/08/2019,23:00:00,11.66,-0.308,0.000,0.00,1.01,-3.97,-0.174,-0.04,8.693,4.09,11.60 ,not present ,0.00 ,0.00 ,
04/08/2019,23:30:00,11.08,-0.355,0.000,0.00,1.01,-3.97,-0.351,-0.05,8.716,4.09,11.10 ,not present ,0.00 ,0.00 ,
05/08/2019,00:00:00,10.47,-0.368,0.000,0.00,1.01,-3.97,-0.223,-0.05,8.739,4.08,10.60 ,not present ,0.00 ,0.00 ,
05/08/2019,00:30:00,9.81,-0.384,0.000,0.00,1.01,-3.97,-0.321,-0.05,8.755,4.07,9.89 ,not present ,0.00 ,0.00 ,
05/08/2019,01:00:00,9.28,-0.370,0.000,0.00,1.01,-3.97,-0.242,-0.05,8.755,4.07,9.39 ,not present ,0.00 ,0.00 ,
05/08/2019,01:30:00,8.86,-0.369,0.000,0.00,1.01,-3.97,-0.202,-0.05,8.755,4.06,8.80 ,not present ,0.00 ,0.00 ,
05/08/2019,02:00:00,8.41,-0.283,0.000,0.00,1.01,-3.97,-0.320,-0.04,8.755,4.06,8.39 ,not present ,0.00 ,0.00 ,
05/08/2019,02:30:00,8.03,-0.412,0.000,0.00,1.01,-3.97,-0.203,-0.05,8.755,4.05,8.10 ,not present ,0.00 ,0.00 ,
05/08/2019,03:00:00,7.50,-0.308,0.000,0.00,1.01,-3.97,-0.172,-0.04,8.755,4.05,7.50 ,not present ,0.00 ,0.00 ,
