"Serial Number:","PSY1J203",,,,,,,,,,,,,,,
"17/09/2020","20:30:00",17.09,2.464,0,0,0.67,-3.94,-1.044,0.34,8.488,4.19,21.1,"present ",25.62,25.2,
"17/09/2020","21:00:00",16.66,2.967,0,0,0.67,-3.94,-1.083,0.41,8.503,4.19,20.1,"present ",25.47,25.2,
"17/09/2020","21:30:00",16.28,3.267,0,0,0.67,-3.94,-1.251,0.45,8.518,4.19,19.4,"present ",25.51,25.2,
"17/09/2020","22:00:00",15.92,3.654,0,0,0.67,-3.94,-1.265,0.51,8.529,4.19,18.79,"present ",25.47,25.2,
"17/09/2020","22:30:00",15.59,3.866,0,0,0.67,-3.94,-1.46,0.54,8.544,4.19,18.29,"present ",25.4,25.2,
"17/09/2020","23:00:00",15.29,4.015,0,0,0.67,-3.94,-1.321,0.56,8.555,4.19,17.79,"present ",25.33,25.2,
"17/09/2020","23:30:00",14.95,4.15,0,0,0.67,-3.94,-1.432,0.58,8.566,4.19,17.4,"present ",25.3,25.5,
"18/09/2020","00:00:00",14.65,3.998,0,0,0.67,-3.94,-1.465,0.56,8.578,4.19,16.79,"present ",25.3,25.5,
"18/09/2020","00:30:00",14.34,4.07,0,0,0.67,-3.94,-1.48,0.57,8.589,4.19,16.6,"present ",25.26,25.2,
"18/09/2020","01:00:00",14.05,4.033,0,0,0.67,-3.94,-1.443,0.56,8.601,4.19,16.4,"present ",25.19,25.5,
"18/09/2020","01:30:00",13.74,4.078,0,0,0.67,-3.94,-1.446,0.57,8.612,4.19,16.1,"present ",25.19,25.5,
"18/09/2020","02:00:00",13.46,4.051,0,0,0.67,-3.94,-1.371,0.57,8.623,4.19,15.8,"present ",25.12,25.5,
"18/09/2020","02:30:00",13.2,3.957,0,0,0.67,-3.94,-1.34,0.55,8.631,4.19,15.7,"present ",25.09,25.5,
"18/09/2020","03:00:00",12.91,3.906,0,0,0.67,-3.94,-1.46,0.55,8.643,4.19,15.3,"present ",25.09,25.5,
"18/09/2020","03:30:00",12.62,3.768,0,0,0.67,-3.94,-1.393,0.53,8.654,4.19,15,"present ",25.05,25.5,
"18/09/2020","04:00:00",12.37,3.672,0,0,0.67,-3.94,-1.18,0.52,8.666,4.19,14.9,"present ",25.05,25.5,
"18/09/2020","04:30:00",12.12,3.592,0,0,0.67,-3.94,-1.259,0.51,8.673,4.19,14.7,"present ",25.05,25.8,
"18/09/2020","05:00:00",11.85,3.546,0,0,0.67,-3.94,-1.334,0.5,8.685,4.19,14.4,"present ",24.98,25.5,
"18/09/2020","05:30:00",11.58,3.501,0,0,0.67,-3.94,-1.211,0.49,8.697,4.19,14.5,"present ",24.98,25.5,
"18/09/2020","06:00:00",11.33,3.415,0,0,0.67,-3.94,-1.203,0.48,8.704,4.19,14,"present ",24.95,25.5,
"18/09/2020","06:30:00",11.08,3.382,0,0,0.67,-3.94,-1.212,0.48,8.716,4.19,13.7,"present ",24.91,25.8,
"18/09/2020","07:00:00",10.84,3.282,0,0,0.67,-3.94,-1.083,0.46,8.724,4.19,13.6,"present ",24.91,25.5,
"18/09/2020","07:30:00",10.58,3.167,0,0,0.67,-3.94,-1.212,0.45,8.735,4.19,13.2,"present ",24.88,25.8,
"18/09/2020","08:00:00",10.41,2.775,0,0,0.67,-3.94,-1.022,0.39,8.739,4.19,13.2,"present ",24.88,25.8,
"18/09/2020","08:30:00",10.34,2.224,0,0,0.67,-3.94,-0.877,0.31,8.743,4.19,13.2,"present ",24.88,25.8,
"18/09/2020","09:00:00",10,2.483,0,0,0.67,-3.94,-0.986,0.35,8.755,4.19,12.7,"present ",24.91,25.5,
"18/09/2020","09:30:00",9.81,2.648,0,0,0.67,-3.94,-0.92,0.38,8.755,4.19,12.7,"present ",24.98,25.5,
"18/09/2020","10:00:00",9.79,1.454,0,0,0.67,-3.94,-0.723,0.2,8.755,4.19,13,"present ",25.19,25.5,
"18/09/2020","10:30:00",9.95,0.13,0,0,0.67,-3.94,-0.33,0.01,8.755,4.19,13.7,"present ",25.41,25.5,
"18/09/2020","11:00:00",10.08,-0.299,0,0,0.67,-3.94,-0.313,-0.04,8.755,4.19,14.7,"present ",25.65,25.2,
"18/09/2020","11:30:00",10.41,-2.182,-0.088,-0.1,0.67,-3.94,0.252,-0.31,8.739,4.19,15.7,"present ",25.87,25.5,
"18/09/2020","12:00:00",10.82,-3.331,-0.081,-0.27,0.67,-3.94,0.517,-0.47,8.724,4.19,16.7,"present ",26.47,24.9,
"18/09/2020","12:30:00",11.36,-4.481,-0.069,-0.44,0.67,-3.94,0.831,-0.63,8.704,4.19,18,"present ",26.61,24.9,
"18/09/2020","13:00:00",12.08,-5.469,-0.086,-0.57,0.67,-3.94,1.071,-0.77,8.677,4.19,19.29,"present ",26.78,24.9,
"18/09/2020","13:30:00",12.88,-6.242,-0.063,-0.69,0.67,-3.94,1.3,-0.88,8.646,4.19,20.6,"present ",27.14,24.9,
"18/09/2020","14:00:00",13.71,-6.49,-0.049,-0.72,0.67,-3.94,1.367,-0.91,8.612,4.19,21.9,"present ",27.14,24.9,
"18/09/2020","14:30:00",14.53,-6.964,-0.061,-0.78,0.67,-3.94,1.375,-0.97,8.582,4.19,23.1,"present ",27.35,24.6,
"18/09/2020","15:00:00",15.17,-6.719,-0.052,-0.75,0.67,-3.94,1.401,-0.94,8.559,4.19,24,"present ",27.53,24.6,
"18/09/2020","15:30:00",15.81,-6.81,-0.07,-0.75,0.67,-3.94,1.501,-0.95,8.533,4.19,24.8,"present ",27.31,24.6,
"18/09/2020","16:00:00",16.44,-6.826,-0.055,-0.76,0.67,-3.94,1.49,-0.95,8.51,4.19,25.1,"present ",27.03,24.9,
"18/09/2020","16:30:00",16.97,-6.215,-0.066,-0.67,0.67,-3.94,1.214,-0.86,8.491,4.19,25.4,"present ",27.03,24.6,
"18/09/2020","17:00:00",17.6,-6.361,-0.069,-0.69,0.67,-3.94,1.333,-0.88,8.465,4.19,26,"present ",26.5,25.2,
"18/09/2020","17:30:00",17.9,-4.826,-0.067,-0.47,0.67,-3.94,0.899,-0.66,8.454,4.19,25.9,"present ",26.29,24.9,
"18/09/2020","18:00:00",18.1,-4.373,-0.062,-0.41,0.67,-3.94,0.909,-0.6,8.447,4.19,25.3,"present ",26.15,24.9,
"18/09/2020","18:30:00",18.07,-2.995,-0.053,-0.22,0.67,-3.94,0.5,-0.41,8.451,4.19,24.7,"present ",26.08,25.2,
"18/09/2020","19:00:00",17.85,-1.214,0,0,0.67,-3.94,-0.179,-0.16,8.458,4.19,24.2,"present ",25.9,25.2,
"18/09/2020","19:30:00",17.46,0.37,0,0,0.67,-3.94,-0.537,0.05,8.473,4.19,22.9,"present ",25.83,24.9,
"18/09/2020","20:00:00",17.08,1.206,0,0,0.67,-3.94,-0.646,0.16,8.488,4.19,21.9,"present ",25.79,24.9,
"18/09/2020","20:30:00",16.74,1.689,0,0,0.67,-3.94,-0.826,0.23,8.499,4.19,21.2,"present ",25.79,25.2,
"18/09/2020","21:00:00",16.44,2.107,0,0,0.67,-3.94,-0.852,0.29,8.51,4.19,20.5,"present ",25.72,25.2,
"18/09/2020","21:30:00",16.16,2.46,0,0,0.67,-3.94,-1.065,0.34,8.521,4.19,20,"present ",25.62,25.2,
"18/09/2020","22:00:59",15.86,2.766,0,0,0.67,-3.94,-1.001,0.38,8.533,4.19,19.4,"present ",25.62,25.2,
"18/09/2020","22:30:00",15.61,2.458,0,0,0.67,-3.94,-0.978,0.34,8.54,4.19,19.1,"present ",25.58,25.2,
"18/09/2020","23:00:00",15.41,2.553,0,0,0.67,-3.94,-1.003,0.35,8.548,4.19,18.6,"present ",25.55,25.5,
"18/09/2020","23:30:00",15.29,2.115,0,0,0.67,-3.94,-0.892,0.29,8.555,4.19,18.79,"present ",25.44,25.5,
"19/09/2020","00:00:00",15.19,1.983,0,0,0.67,-3.94,-0.856,0.27,8.559,4.19,18.79,"present ",25.41,25.5,
"19/09/2020","00:30:00",15.09,1.537,0,0,0.67,-3.94,-0.68,0.21,8.563,4.19,19.1,"present ",25.37,25.5,
"19/09/2020","01:00:00",15.11,0.835,0,0,0.67,-3.94,-0.555,0.11,8.559,4.19,19.5,"present ",25.37,25.5,
"19/09/2020","01:30:01",15.15,0.104,0,0,0.67,-3.94,-0.357,0.01,8.559,4.19,19.79,"present ",25.44,25.5,
"19/09/2020","02:00:00",15.1,0.041,0,0,0.67,-3.94,-0.323,0,8.559,4.19,20.1,"present ",25.41,25.5,
"19/09/2020","02:30:00",15.24,-0.559,0,0,0.67,-3.94,-0.149,-0.07,8.555,4.19,20.6,"present ",25.37,25.5,
"19/09/2020","03:00:00",15.16,0.289,0,0,0.67,-3.94,-0.473,0.04,8.559,4.19,20.29,"present ",25.34,25.5,
"19/09/2020","03:30:00",15.26,-0.388,0,0,0.67,-3.94,-0.18,-0.05,8.555,4.19,20.6,"present ",25.3,25.8,
"19/09/2020","04:00:00",15.16,-0.486,0,0,0.67,-3.94,-0.161,-0.06,8.559,4.19,20.29,"present ",25.26,25.5,
"19/09/2020","04:30:00",15.15,-0.087,0,0,0.67,-3.94,-0.372,-0.01,8.559,4.19,20.2,"present ",25.3,25.5,
"19/09/2020","05:00:00",15.12,-0.001,0,0,0.67,-3.94,-0.341,0,8.559,4.19,20.1,"present ",25.19,25.5,
"19/09/2020","05:30:00",15.14,-0.927,0,0,0.67,-3.94,-0.044,-0.13,8.559,4.19,20.2,"present ",25.2,25.8,
"19/09/2020","06:00:00",15.35,-1.403,-0.054,0,0.67,-3.94,-0.037,-0.19,8.551,4.19,21.6,"present ",25.16,25.8,
"19/09/2020","06:30:00",15.43,-1.817,-0.074,-0.05,0.67,-3.94,0.168,-0.25,8.548,4.19,21.6,"present ",25.2,25.8,
"19/09/2020","07:00:00",15.51,-1.515,-0.041,-0.02,0.67,-3.94,0.096,-0.21,8.544,4.19,21.7,"present ",25.19,25.5,
"19/09/2020","07:30:00",15.6,-1.297,0,0,0.67,-3.94,0.051,-0.18,8.54,4.19,21.7,"present ",25.16,25.8,
"19/09/2020","08:00:00",15.58,-0.748,0,0,0.67,-3.94,-0.144,-0.1,8.544,4.19,21.3,"present ",25.09,25.5,
"19/09/2020","08:30:00",15.27,1.249,0,0,0.67,-3.94,-0.709,0.17,8.555,4.19,20.1,"present ",25.05,25.5,
"19/09/2020","09:00:00",15.16,0.667,0,0,0.67,-3.94,-0.545,0.09,8.559,4.19,19.5,"present ",25.12,25.5,
"19/09/2020","09:30:00",14.69,2.053,0,0,0.67,-3.94,-0.894,0.28,8.578,4.19,18.5,"present ",25.02,25.5,
"19/09/2020","10:00:00",14.62,1.334,0,0,0.67,-3.94,-0.726,0.18,8.578,4.19,18.29,"present ",25.05,25.8,
"19/09/2020","10:30:00",14.31,2.494,0,0,0.67,-3.94,-0.92,0.35,8.589,4.19,18.1,"present ",25.02,25.5,
"19/09/2020","11:00:00",14.18,1.38,0,0,0.67,-3.94,-0.672,0.19,8.597,4.19,18.1,"present ",24.98,25.8,
"19/09/2020","11:30:00",14.29,0.972,0,0,0.67,-3.94,-0.598,0.13,8.593,4.19,18.5,"present ",25.02,25.8,
"19/09/2020","12:00:00",14.04,0.598,0,0,0.67,-3.94,-0.514,0.08,8.601,4.19,18.29,"present ",25.05,25.8,
"19/09/2020","12:30:00",14.24,-0.077,0,0,0.67,-3.94,-0.346,-0.01,8.593,4.19,18.7,"present ",24.95,25.8,
"19/09/2020","13:00:00",14.36,-0.516,0,0,0.67,-3.94,-0.242,-0.07,8.589,4.19,19,"present ",25.02,25.8,
"19/09/2020","13:30:00",14.54,-1.371,0,0,0.67,-3.94,0.008,-0.19,8.582,4.19,19.4,"present ",25.09,25.8,
"19/09/2020","14:00:00",14.91,-2.729,-0.058,-0.19,0.67,-3.94,0.371,-0.38,8.566,4.19,20.29,"present ",25.37,25.5,
"19/09/2020","14:30:00",15.09,-1.704,-0.066,-0.04,0.67,-3.94,0.143,-0.23,8.563,4.19,20.6,"present ",25.13,25.8,
"19/09/2020","15:00:00",15.12,-1.127,0,0,0.67,-3.94,-0.071,-0.15,8.559,4.19,20.1,"present ",24.98,25.8,
"19/09/2020","15:30:00",15.23,-1.081,0,0,0.67,-3.94,-0.006,-0.15,8.555,4.19,20.5,"present ",24.95,25.8,
"19/09/2020","16:00:00",15.23,-1.196,0,0,0.67,-3.94,0.061,-0.16,8.555,4.19,20.2,"present ",24.95,25.8,
"19/09/2020","16:30:00",15.46,-3.272,-0.045,-0.27,0.67,-3.94,0.517,-0.45,8.548,4.19,21.2,"present ",25.79,25.2,
"19/09/2020","17:00:00",15.81,-3.938,-0.053,-0.36,0.67,-3.94,0.761,-0.55,8.533,4.19,21.9,"present ",25.62,25.5,
"19/09/2020","17:30:00",16.14,-2.257,-0.074,-0.12,0.67,-3.94,0.254,-0.31,8.521,4.19,22.2,"present ",25.44,25.5,
"19/09/2020","18:00:00",16.17,-1.476,-0.046,-0.02,0.67,-3.94,0.048,-0.2,8.521,4.19,21.7,"present ",25.19,25.5,
"19/09/2020","18:30:00",16.13,-1.082,0,0,0.67,-3.94,-0.095,-0.15,8.521,4.19,21.4,"present ",25.05,25.8,
"19/09/2020","19:00:00",16.01,-0.457,0,0,0.67,-3.94,-0.243,-0.06,8.525,4.19,21.2,"present ",24.95,25.8,
"19/09/2020","19:30:00",15.72,0.316,0,0,0.67,-3.94,-0.428,0.04,8.536,4.19,20.5,"present ",24.95,25.8,
"19/09/2020","20:00:00",15.57,0.378,0,0,0.67,-3.94,-0.509,0.05,8.544,4.19,20.2,"present ",24.91,25.8,
"19/09/2020","20:30:00",15.34,1.06,0,0,0.67,-3.94,-0.618,0.14,8.551,4.19,19.79,"present ",24.84,25.8,
"19/09/2020","21:00:00",15.15,1.2,0,0,0.67,-3.94,-0.6,0.16,8.559,4.19,19.4,"present ",24.81,25.8,
"19/09/2020","21:30:00",15.06,0.961,0,0,0.67,-3.94,-0.7,0.13,8.563,4.19,19.29,"present ",24.81,25.8,
"19/09/2020","22:00:00",14.87,1.209,0,0,0.67,-3.94,-0.668,0.16,8.57,4.19,19.2,"present ",24.74,26.1,
"19/09/2020","22:30:00",14.76,1.501,0,0,0.67,-3.94,-0.85,0.21,8.574,4.19,18.79,"present ",24.77,25.8,
"19/09/2020","23:00:00",14.58,1.309,0,0,0.67,-3.94,-0.784,0.18,8.582,4.19,18.6,"present ",24.74,25.8,
"19/09/2020","23:30:00",14.52,1.23,0,0,0.67,-3.94,-0.718,0.17,8.582,4.19,18.7,"present ",24.74,25.8,
"20/09/2020","00:00:00",14.46,1.385,0,0,0.67,-3.94,-0.72,0.19,8.585,4.19,18.6,"present ",24.66,25.8,
"20/09/2020","00:30:00",14.31,1.606,0,0,0.67,-3.94,-0.668,0.22,8.589,4.19,18.4,"present ",24.7,25.8,
"20/09/2020","01:00:00",14.19,1.128,0,0,0.67,-3.94,-0.792,0.15,8.597,4.19,18.1,"present ",24.63,25.8,
"20/09/2020","01:30:00",14.11,0.86,0,0,0.67,-3.94,-0.585,0.12,8.597,4.19,18.4,"present ",24.63,25.8,
"20/09/2020","02:00:00",14.08,0.736,0,0,0.67,-3.94,-0.536,0.1,8.601,4.19,18.4,"present ",24.56,26.1,
"20/09/2020","02:30:00",13.98,1.057,0,0,0.67,-3.94,-0.671,0.14,8.604,4.19,18.29,"present ",24.52,25.8,
"20/09/2020","03:00:00",13.88,1.105,0,0,0.67,-3.94,-0.656,0.15,8.608,4.19,18.2,"present ",24.56,26.1,
"20/09/2020","03:30:00",13.71,1.112,0,0,0.67,-3.94,-0.703,0.15,8.612,4.19,17.9,"present ",24.56,25.8,
"20/09/2020","04:00:00",13.7,0.925,0,0,0.67,-3.94,-0.622,0.13,8.612,4.19,18.1,"present ",24.56,26.1,
"20/09/2020","04:30:00",13.62,1.211,0,0,0.67,-3.94,-0.666,0.17,8.616,4.19,18,"present ",24.52,26.1,
"20/09/2020","05:00:00",13.49,1.323,0,0,0.67,-3.94,-0.752,0.18,8.623,4.19,17.7,"present ",24.49,26.1,
"20/09/2020","05:30:00",13.41,1.069,0,0,0.67,-3.94,-0.546,0.15,8.623,4.19,17.4,"present ",24.49,26.1,
"20/09/2020","06:00:00",13.28,1.573,0,0,0.67,-3.94,-0.747,0.22,8.631,4.19,17.1,"present ",24.49,26.1,
"20/09/2020","06:30:00",13.01,2.219,0,0,0.67,-3.94,-0.944,0.31,8.639,4.19,16.6,"present ",24.38,25.8,
"20/09/2020","07:00:00",12.71,2.66,0,0,0.67,-3.94,-0.968,0.37,8.65,4.19,16,"present ",24.42,25.8,
"20/09/2020","07:30:00",12.42,2.998,0,0,0.67,-3.94,-1.099,0.42,8.662,4.19,15.6,"present ",24.35,25.8,
"20/09/2020","08:00:00",12.15,2.988,0,0,0.67,-3.94,-1.16,0.42,8.673,4.19,15.1,"present ",24.38,25.8,
"20/09/2020","08:30:00",12.05,2.182,0,0,0.67,-3.94,-0.84,0.31,8.677,4.19,15.2,"present ",24.42,26.1,
"20/09/2020","09:00:00",12.02,1.592,0,0,0.67,-3.94,-0.717,0.22,8.677,4.19,15.2,"present ",24.38,26.1,
"20/09/2020","09:30:00",11.95,0.599,0,0,0.67,-3.94,-0.416,0.08,8.681,4.19,15.8,"present ",24.31,26.1,
"20/09/2020","10:00:00",12.07,-0.492,0,0,0.67,-3.94,-0.153,-0.07,8.677,4.19,16.79,"present ",24.42,26.4,
"20/09/2020","10:30:00",12.19,-1.483,-0.069,-0.01,0.67,-3.94,0.029,-0.21,8.673,4.19,17.5,"present ",24.63,26.1,
"20/09/2020","11:00:00",12.5,-2.667,-0.084,-0.17,0.67,-3.94,0.334,-0.37,8.658,4.19,18.29,"present ",25.09,25.8,
"20/09/2020","11:30:00",12.81,-2.16,-0.083,-0.1,0.67,-3.94,0.261,-0.3,8.646,4.19,18.5,"present ",25.3,25.5,
"20/09/2020","12:00:00",13.21,-3.049,-0.071,-0.23,0.67,-3.94,0.474,-0.43,8.631,4.19,19.2,"present ",25.19,25.5,
"20/09/2020","12:30:00",13.59,-2.851,-0.052,-0.21,0.67,-3.94,0.454,-0.4,8.62,4.19,19.5,"present ",25.26,25.5,
"20/09/2020","13:00:00",13.84,-2.463,-0.063,-0.15,0.67,-3.94,0.192,-0.34,8.608,4.19,19.6,"present ",24.98,25.8,
"20/09/2020","13:30:00",14.13,-3.406,-0.044,-0.29,0.67,-3.94,0.584,-0.48,8.597,4.19,19.79,"present ",26.01,25.2,
"20/09/2020","14:00:00",14.44,-2.737,-0.084,-0.18,0.67,-3.94,0.374,-0.38,8.585,4.19,20.1,"present ",25.3,25.5,
"20/09/2020","14:30:00",14.85,-3.713,-0.054,-0.33,0.67,-3.94,0.635,-0.52,8.57,4.19,21,"present ",26.29,25.2,
"20/09/2020","15:00:00",15.03,-2.537,-0.055,-0.16,0.67,-3.94,0.283,-0.35,8.563,4.19,21,"present ",25.55,25.5,
"20/09/2020","15:30:00",15.49,-3.159,-0.067,-0.24,0.67,-3.94,0.498,-0.44,8.548,4.19,21.7,"present ",25.51,25.5,
"20/09/2020","16:00:00",15.53,-3.131,-0.045,-0.25,0.67,-3.94,0.453,-0.43,8.544,4.19,21.4,"present ",26.04,24.9,
"20/09/2020","16:30:00",15.81,-2.971,-0.061,-0.22,0.67,-3.94,0.455,-0.41,8.533,4.19,21.6,"present ",26.18,25.2,
"20/09/2020","17:00:00",15.85,-3.415,-0.041,-0.29,0.67,-3.94,0.611,-0.47,8.533,4.19,22.4,"present ",25.69,25.8,
"20/09/2020","17:30:00",16.48,-2.128,-0.075,-0.1,0.67,-3.94,0.145,-0.29,8.51,4.19,23,"present ",25.37,25.8,
"20/09/2020","18:00:00",16.24,-0.84,0,0,0.67,-3.94,-0.168,-0.11,8.518,4.19,21.8,"present ",25.26,25.5,
"20/09/2020","18:30:00",16.18,-0.872,0,0,0.67,-3.94,-0.053,-0.12,8.521,4.19,21.2,"present ",25.19,25.5,
"20/09/2020","19:00:00",15.79,0.667,0,0,0.67,-3.94,-0.47,0.09,8.536,4.19,20.29,"present ",25.09,25.5,
"20/09/2020","19:30:00",15.45,1.487,0,0,0.67,-3.94,-0.64,0.2,8.548,4.19,19.5,"present ",25.02,25.5,
"20/09/2020","20:00:00",15.07,2.12,0,0,0.67,-3.94,-0.831,0.29,8.563,4.19,19.1,"present ",24.95,25.8,
"20/09/2020","20:30:00",14.83,2.465,0,0,0.67,-3.94,-1.037,0.34,8.57,4.19,18.6,"present ",24.95,25.5,
"20/09/2020","21:00:00",14.32,3.289,0,0,0.67,-3.94,-1.221,0.46,8.589,4.19,17.2,"present ",24.91,25.5,
"20/09/2020","21:30:00",13.94,3.401,0,0,0.67,-3.94,-1.27,0.47,8.604,4.19,16.7,"present ",24.8,25.5,
"20/09/2020","22:00:00",13.71,2.565,0,0,0.67,-3.94,-1.03,0.36,8.612,4.19,16.79,"present ",24.84,25.8,
"20/09/2020","22:30:00",13.64,2.808,0,0,0.67,-3.94,-1.1,0.39,8.616,4.19,17.2,"present ",24.77,25.8,
"20/09/2020","23:00:00",13.58,2.11,0,0,0.67,-3.94,-0.864,0.29,8.62,4.19,17,"present ",24.74,25.8,
"20/09/2020","23:30:00",13.38,2.158,0,0,0.67,-3.94,-0.912,0.3,8.627,4.19,17.4,"present ",24.7,25.8,
"21/09/2020","00:00:00",13.27,2.138,0,0,0.67,-3.94,-0.905,0.3,8.631,4.19,16.9,"present ",24.66,25.8,
"21/09/2020","00:30:00",13.01,2.169,0,0,0.67,-3.94,-0.905,0.3,8.639,4.19,16.7,"present ",24.56,25.8,
"21/09/2020","01:00:00",12.98,1.529,0,0,0.67,-3.94,-0.805,0.21,8.643,4.19,16.79,"present ",24.56,25.8,
"21/09/2020","01:30:00",12.92,1.687,0,0,0.67,-3.94,-0.632,0.23,8.643,4.19,16.79,"present ",24.52,26.1,
"21/09/2020","02:00:00",12.7,1.713,0,0,0.67,-3.94,-0.853,0.24,8.65,4.19,16.5,"present ",24.52,25.8,
"21/09/2020","02:30:00",12.54,2.063,0,0,0.67,-3.94,-0.873,0.29,8.658,4.19,16.2,"present ",24.49,25.8,
"21/09/2020","03:00:00",12.44,1.756,0,0,0.67,-3.94,-0.684,0.24,8.662,4.19,16.4,"present ",24.42,25.8,
"21/09/2020","03:30:00",12.31,1.559,0,0,0.67,-3.94,-0.716,0.22,8.666,4.19,16.2,"present ",24.35,26.1,
"21/09/2020","04:00:00",12.24,1.32,0,0,0.67,-3.94,-0.79,0.18,8.67,4.19,16.1,"present ",24.35,26.1,
"21/09/2020","04:30:00",12.01,1.835,0,0,0.67,-3.94,-0.798,0.26,8.677,4.19,16,"present ",24.35,25.8,
"21/09/2020","05:00:00",11.89,1.609,0,0,0.67,-3.94,-0.671,0.22,8.685,4.19,15.7,"present ",24.35,26.1,
"21/09/2020","05:30:00",11.77,1.252,0,0,0.67,-3.94,-0.718,0.17,8.689,4.19,15.9,"present ",24.28,26.1,
"21/09/2020","06:00:00",11.73,1.358,0,0,0.67,-3.94,-0.617,0.19,8.689,4.19,15.9,"present ",24.28,26.1,
"21/09/2020","06:30:00",11.65,1.12,0,0,0.67,-3.94,-0.616,0.15,8.693,4.19,15.8,"present ",24.21,26.1,
"21/09/2020","07:00:00",11.52,1.609,0,0,0.67,-3.94,-0.81,0.22,8.697,4.19,15.5,"present ",24.21,26.1,
"21/09/2020","07:30:00",11.36,1.617,0,0,0.67,-3.94,-0.686,0.23,8.704,4.19,15.2,"present ",24.21,26.1,
"21/09/2020","08:00:00",11.31,0.573,0,0,0.67,-3.94,-0.462,0.08,8.704,4.19,15.3,"present ",24.17,26.1,
"21/09/2020","08:30:00",11.47,-0.141,0,0,0.67,-3.94,-0.312,-0.02,8.7,4.19,16.2,"present ",24.21,26.4,
"21/09/2020","09:00:00",11.48,-0.143,0,0,0.67,-3.94,-0.324,-0.02,8.7,4.19,16.2,"present ",24.21,26.4,
"21/09/2020","09:30:00",11.44,-0.23,0,0,0.67,-3.94,-0.311,-0.03,8.7,4.19,16.1,"present ",24.21,26.1,
"21/09/2020","10:00:00",11.51,-0.947,0,0,0.67,-3.94,-0.076,-0.13,8.697,4.19,16.29,"present ",24.21,26.4,
"21/09/2020","10:30:00",11.72,-1.808,-0.068,-0.06,0.67,-3.94,0.108,-0.25,8.689,4.19,16.79,"present ",24.38,26.1,
"21/09/2020","11:00:00",11.99,-2.387,-0.054,-0.14,0.67,-3.94,0.234,-0.33,8.681,4.19,17.7,"present ",24.77,25.8,
"21/09/2020","11:30:00",12.25,-2.817,-0.062,-0.2,0.67,-3.94,0.356,-0.4,8.67,4.19,17.9,"present ",24.81,25.8,
"21/09/2020","12:00:00",12.62,-3.373,-0.078,-0.27,0.67,-3.94,0.552,-0.47,8.654,4.19,18.7,"present ",26.82,24.9,
"21/09/2020","12:30:00",13.07,-3.843,-0.052,-0.35,0.67,-3.94,0.712,-0.54,8.639,4.19,19.29,"present ",26.71,24.6,
"21/09/2020","13:00:00",13.45,-3.566,-0.056,-0.31,0.67,-3.94,0.608,-0.5,8.623,4.19,19.7,"present ",26.78,24.9,
"21/09/2020","13:30:00",13.84,-3.83,-0.079,-0.34,0.67,-3.94,0.771,-0.54,8.608,4.19,20.2,"present ",26.99,24.6,
"21/09/2020","14:00:00",14.3,-4.343,-0.058,-0.42,0.67,-3.94,0.737,-0.61,8.589,4.19,20.5,"present ",26.99,24.6,
"21/09/2020","14:30:00",14.54,-3.373,-0.065,-0.28,0.67,-3.94,0.502,-0.47,8.582,4.19,20.7,"present ",27.07,24.6,
"21/09/2020","15:00:00",14.81,-3.695,-0.062,-0.32,0.67,-3.94,0.664,-0.51,8.57,4.19,21,"present ",26.85,24.6,
"21/09/2020","15:30:00",15.06,-3.12,-0.072,-0.24,0.67,-3.94,0.391,-0.43,8.563,4.19,20.8,"present ",26.47,24.9,
"21/09/2020","16:00:00",15.22,-2.448,-0.062,-0.15,0.67,-3.94,0.281,-0.34,8.555,4.19,20.8,"present ",26.36,24.9,
"21/09/2020","16:30:00",15.41,-2.346,-0.055,-0.13,0.67,-3.94,0.346,-0.32,8.548,4.19,21.1,"present ",26.18,25.2,
"21/09/2020","17:00:00",15.55,-2.116,-0.058,-0.1,0.67,-3.94,0.217,-0.29,8.544,4.19,20.9,"present ",26.01,25.2,
"21/09/2020","17:30:00",15.48,-1.107,0,0,0.67,-3.94,-0.061,-0.15,8.548,4.19,20.6,"present ",25.9,25.2,
"21/09/2020","18:00:00",15.42,-1.118,0,0,0.67,-3.94,-0.111,-0.15,8.548,4.19,20.7,"present ",25.72,25.2,
"21/09/2020","18:30:00",15.3,-0.444,0,0,0.67,-3.94,-0.231,-0.06,8.551,4.19,20.1,"present ",25.65,25.2,
"21/09/2020","19:00:00",15.19,0.048,0,0,0.67,-3.94,-0.479,0,8.559,4.19,19.9,"present ",25.62,25.2,
"21/09/2020","19:30:00",15.08,0.238,0,0,0.67,-3.94,-0.446,0.03,8.563,4.19,19.6,"present ",25.62,25.2,
"21/09/2020","20:00:00",14.91,1.068,0,0,0.67,-3.94,-0.617,0.15,8.566,4.19,19.5,"present ",25.47,25.2,
"21/09/2020","20:30:00",14.65,1.972,0,0,0.67,-3.94,-0.92,0.27,8.578,4.19,18.79,"present ",25.47,25.2,
"21/09/2020","21:00:00",14.36,2.364,0,0,0.67,-3.94,-0.968,0.33,8.589,4.19,18.29,"present ",25.4,25.2,
"21/09/2020","21:30:00",13.99,3.063,0,0,0.67,-3.94,-1.164,0.43,8.604,4.19,17.6,"present ",25.37,25.2,
"21/09/2020","22:00:00",13.66,2.841,0,0,0.67,-3.94,-1.079,0.4,8.616,4.19,16.9,"present ",25.33,25.2,
