20/02/2021,15:00:00,-2.29,1.966,5.886,-5.68,1.48,-3.5,0.142,0.28,8.755,4.18,3.3,present ,23.36,30.9,
20/02/2021,15:30:00,-2.12,1.709,5.925,-5.65,1.48,-3.5,0.081,0.24,8.755,4.18,3.6,present ,22.13,32.09,
20/02/2021,16:00:00,-2.07,1.571,5.99,-5.71,1.48,-3.5,0.202,0.22,8.755,4.18,3.5,present ,22.06,32.4,
20/02/2021,16:30:00,-2.02,1.413,5.984,-5.7,1.48,-3.5,0.009,0.2,8.755,4.18,3.5,present ,21.49,32.7,
20/02/2021,17:00:00,-1.94,1.668,6.135,-5.77,1.48,-3.5,0.034,0.23,8.755,4.18,3.7,present ,20.9,33.59,
20/02/2021,17:30:00,-1.98,1.041,5.938,-5.67,1.48,-3.5,0.001,0.14,8.755,4.17,1.9,not present ,0,0,
20/02/2021,18:00:00,-1.51,0.772,5.885,-5.38,1.48,-3.5,0.119,0.11,8.755,4.15,0.5,not present ,0,0,
20/02/2021,18:30:00,-1.04,0.674,5.819,-5.08,1.48,-3.5,-0.008,0.09,8.755,4.14,-0.2,not present ,0,0,
20/02/2021,19:00:00,-0.34,0.314,5.715,-4.7,1.48,-3.5,-0.172,0.04,8.755,4.13,-1.4,not present ,0,0,
20/02/2021,19:30:00,-0.07,0.298,5.727,-4.59,1.48,-3.5,-0.106,0.04,8.755,4.12,-1.7,not present ,0,0,
20/02/2021,20:00:00,0.05,0.132,5.694,-4.53,1.48,-3.5,-0.254,0.01,8.755,4.11,-1.9,not present ,0,0,
20/02/2021,20:30:00,0.05,0.257,5.771,-4.59,1.48,-3.5,-0.197,0.03,8.755,4.11,-1.8,not present ,0,0,
20/02/2021,21:00:00,0.03,0.18,5.754,-4.59,1.48,-3.5,-0.22,0.02,8.755,4.1,-2,not present ,0,0,
20/02/2021,21:30:00,0.03,0.168,5.794,-4.63,1.48,-3.5,-0.268,0.02,8.755,4.09,-1.9,not present ,0,0,
20/02/2021,22:00:00,0.14,-0.053,5.726,-4.55,1.48,-3.5,-0.378,0,8.755,4.08,-2.2,not present ,0,0,
20/02/2021,22:30:00,0.18,-0.081,5.746,-4.56,1.48,-3.5,-0.236,-0.01,8.755,4.08,-2.2,not present ,0,0,
20/02/2021,23:00:00,0.17,0.005,5.813,-4.61,1.48,-3.5,-0.197,0,8.755,4.07,-2.09,not present ,0,0,
20/02/2021,23:30:00,0.17,0.047,5.83,-4.62,1.48,-3.5,-0.316,0,8.755,4.06,-2.2,not present ,0,0,
21/02/2021,0:00:00,0.13,0.137,5.868,-4.65,1.48,-3.5,-0.368,0.01,8.755,4.06,-2.2,not present ,0,0,
21/02/2021,0:30:00,0.06,0.165,5.913,-4.72,1.48,-3.5,-0.206,0.02,8.755,4.06,-2.09,not present ,0,0,
21/02/2021,1:00:00,-0.02,0.3,5.995,-4.81,1.48,-3.5,-0.247,0.04,8.755,4.05,-2.09,not present ,0,0,
21/02/2021,1:30:00,-0.13,0.44,6.135,-4.96,1.48,-3.5,-0.186,0.06,8.755,4.05,-1.7,not present ,0,0,
21/02/2021,2:00:00,-0.14,0.459,6.156,-4.99,1.48,-3.5,-0.174,0.06,8.755,4.04,-1.7,not present ,0,0,
21/02/2021,2:30:00,-0.17,0.558,6.217,-5.04,1.48,-3.5,-0.099,0.08,8.755,4.04,-1.7,not present ,0,0,
21/02/2021,3:00:00,-0.13,0.371,6.201,-5.03,1.48,-3.5,-0.174,0.05,8.755,4.03,-1.7,not present ,0,0,
21/02/2021,3:30:00,-0.16,0.513,6.255,-5.07,1.48,-3.5,-0.133,0.07,8.755,4.01,-1.7,not present ,0,0,
21/02/2021,4:00:00,-0.3,0.995,6.43,-5.23,1.48,-3.5,0.005,0.14,8.755,3.99,-1.5,not present ,0,0,
21/02/2021,4:30:00,-0.48,1.062,6.58,-5.45,1.48,-3.5,-0.146,0.15,8.755,3.98,-1.2,not present ,0,0,
21/02/2021,5:00:00,-0.51,1.159,6.594,-5.46,1.48,-3.5,0.007,0.16,8.755,3.97,-0.9,not present ,0,0,
21/02/2021,5:30:00,-0.54,1.151,6.615,-5.5,1.48,-3.5,0.019,0.16,8.755,3.96,-0.9,not present ,0,0,
21/02/2021,6:00:00,-0.59,1.384,6.622,-5.5,1.48,-3.5,-0.093,0.19,8.755,3.95,-0.7,not present ,0,0,
21/02/2021,6:30:00,-0.55,1.38,6.614,-5.47,1.48,-3.5,0.091,0.19,8.755,3.94,-0.6,not present ,0,0,
21/02/2021,7:00:00,-0.52,1.516,6.702,-5.52,1.48,-3.5,-0.041,0.21,8.755,3.94,-0.7,not present ,0,0,
21/02/2021,7:30:00,-0.61,1.639,6.786,-5.63,1.48,-3.5,0.103,0.23,8.755,3.94,-0.4,not present ,0,0,
21/02/2021,8:00:00,-0.67,1.663,6.819,-5.68,1.48,-3.5,0.061,0.23,8.755,3.93,-0.3,not present ,0,0,
21/02/2021,8:30:00,-0.79,1.793,6.891,-5.8,1.48,-3.5,0.118,0.25,8.755,3.93,0,not present ,0,0,
21/02/2021,9:00:00,-1.06,2.086,6.987,-6.01,1.48,-3.5,0.16,0.29,8.755,3.92,0.5,not present ,0,0,
21/02/2021,9:30:00,-1.11,2.226,7.024,-6.06,1.48,-3.5,0.233,0.31,8.755,3.92,1.2,not present ,0,0,
21/02/2021,10:00:00,-0.84,2.425,7.156,-5.99,1.48,-3.5,0.236,0.34,8.755,3.93,2.8,not present ,0,0,
21/02/2021,10:30:00,-0.48,2.701,7.299,-5.87,1.48,-3.5,0.321,0.38,8.755,3.93,4.8,present ,6.37,56.7,
21/02/2021,11:00:00,-0.06,2.864,7.469,-5.76,1.48,-3.5,0.356,0.41,8.755,3.94,8,present ,7.07,78.9,
21/02/2021,11:30:00,0.42,3.233,7.831,-5.76,1.48,-3.5,0.358,0.46,8.755,3.96,12.3,present ,8.39,125.7,
21/02/2021,12:00:00,0.8,3.285,8.012,-5.7,1.48,-3.5,0.534,0.47,8.755,3.98,14.3,present ,7.48,94.8,
21/02/2021,12:30:00,1.34,3.42,8.205,-5.57,1.48,-3.5,0.639,0.49,8.755,4.08,21.8,present ,15.95,149.7,
21/02/2021,13:00:00,1.71,3.721,8.374,-5.48,1.48,-3.5,0.646,0.53,8.755,4.17,24.9,present ,20.7,135.89,
21/02/2021,13:30:00,1.72,4.374,8.613,-5.57,1.48,-3.5,0.673,0.62,8.755,4.18,14.4,present ,22.38,37.8,
21/02/2021,14:00:00,2,3.952,8.468,-5.39,1.48,-3.5,0.656,0.56,8.755,4.18,10.6,present ,23.22,32.09,
21/02/2021,14:30:00,2.4,3.832,8.537,-5.28,1.48,-3.5,0.496,0.55,8.755,4.18,9.39,present ,23.22,31.8,
21/02/2021,15:00:00,2.73,3.635,8.531,-5.16,1.48,-3.5,0.232,0.52,8.755,4.18,9.3,present ,23.26,31.8,
21/02/2021,15:30:00,3.25,3.462,8.613,-5.04,1.48,-3.5,0.447,0.49,8.755,4.18,9.5,present ,22.45,33,
21/02/2021,16:00:00,3.49,3.093,8.535,-4.94,1.48,-3.5,0.248,0.44,8.755,4.18,9.5,present ,21.99,32.7,
21/02/2021,16:30:00,3.64,2.873,8.457,-4.87,1.48,-3.5,0.305,0.41,8.755,4.18,9.39,present ,22.1,33,
21/02/2021,17:00:00,3.7,2.675,8.396,-4.83,1.48,-3.5,0.112,0.38,8.755,4.18,9.3,present ,21.71,33,
21/02/2021,17:30:00,3.78,2.278,8.207,-4.73,1.48,-3.5,0.163,0.32,8.755,4.18,8.89,present ,20.41,34.2,
21/02/2021,18:00:00,3.72,2.095,8.061,-4.69,1.48,-3.5,0.167,0.3,8.755,4.17,7.7,present ,5.96,41.1,
21/02/2021,18:30:00,3.57,2.045,8.034,-4.72,1.48,-3.5,0.069,0.29,8.755,4.16,5.9,not present ,0,0,
21/02/2021,19:00:00,3.49,1.989,7.829,-4.62,1.48,-3.5,-0.003,0.28,8.755,4.14,4.9,not present ,0,0,
21/02/2021,19:30:00,3.51,2.239,8.126,-4.78,1.48,-3.5,0.108,0.32,8.755,4.14,4.8,not present ,0,0,
21/02/2021,20:00:00,3.58,2.095,7.955,-4.66,1.48,-3.5,0.092,0.3,8.755,4.13,4.9,not present ,0,0,
21/02/2021,20:30:00,3.51,1.744,7.801,-4.63,1.48,-3.5,0.047,0.25,8.755,4.12,4.69,not present ,0,0,
21/02/2021,21:00:00,3.46,1.668,7.721,-4.6,1.48,-3.5,-0.061,0.23,8.755,4.11,4.6,not present ,0,0,
21/02/2021,21:30:00,3.45,1.687,7.731,-4.61,1.48,-3.5,-0.055,0.24,8.755,4.1,4.6,not present ,0,0,
21/02/2021,22:00:00,3.4,1.537,7.555,-4.53,1.48,-3.5,0.014,0.22,8.755,4.1,4.5,not present ,0,0,
21/02/2021,22:30:00,3.27,1.259,7.431,-4.53,1.48,-3.5,-0.014,0.18,8.755,4.09,4.4,not present ,0,0,
21/02/2021,23:00:00,3.06,0.726,7.085,-4.43,1.48,-3.5,-0.199,0.1,8.755,4.08,3.9,not present ,0,0,
21/02/2021,23:30:01,2.66,0.141,6.695,-4.37,1.48,-3.5,-0.281,0.02,8.755,4.07,3.2,not present ,0,0,
22/02/2021,0:00:00,2.23,-0.042,6.496,-4.4,1.48,-3.5,-0.351,0,8.755,4.07,2.8,not present ,0,0,
22/02/2021,0:30:00,1.93,-0.054,6.364,-4.4,1.48,-3.5,-0.299,0,8.755,4.06,2.5,not present ,0,0,
22/02/2021,1:00:00,1.57,-0.575,6.013,-4.33,1.48,-3.5,-0.323,-0.08,8.755,4.06,2.2,not present ,0,0,
22/02/2021,1:30:00,1.34,-0.218,6.105,-4.43,1.48,-3.5,-0.243,-0.03,8.755,4.06,2,not present ,0,0,
22/02/2021,2:00:00,1.16,-0.321,5.994,-4.42,1.48,-3.5,-0.336,-0.04,8.755,4.06,1.9,not present ,0,0,
22/02/2021,2:30:00,0.97,-0.437,5.814,-4.36,1.48,-3.5,-0.385,-0.06,8.755,4.05,1.9,not present ,0,0,
22/02/2021,3:00:00,0.84,-0.295,5.835,-4.41,1.48,-3.5,-0.382,-0.04,8.755,4.04,1.7,not present ,0,0,
22/02/2021,3:30:00,0.84,-0.16,5.905,-4.45,1.48,-3.5,-0.31,-0.02,8.755,4.03,1.8,not present ,0,0,
22/02/2021,4:00:00,0.88,0.245,5.994,-4.45,1.48,-3.5,-0.239,0.03,8.755,4.01,1.9,not present ,0,0,
22/02/2021,4:30:00,1.1,0.686,6.239,-4.5,1.48,-3.5,-0.128,0.09,8.755,4,2.3,not present ,0,0,
22/02/2021,5:00:00,1.26,0.656,6.149,-4.37,1.48,-3.5,-0.204,0.09,8.755,3.98,2.4,not present ,0,0,
22/02/2021,5:30:00,1.35,0.585,6.128,-4.33,1.48,-3.5,-0.06,0.08,8.755,3.97,2.4,not present ,0,0,
22/02/2021,6:00:00,1.26,0.267,5.971,-4.28,1.48,-3.5,-0.178,0.03,8.755,3.96,2.2,not present ,0,0,
22/02/2021,6:30:00,1.03,-0.365,5.596,-4.15,1.48,-3.5,-0.318,-0.05,8.755,3.96,1.8,not present ,0,0,
22/02/2021,7:00:00,0.86,-0.231,5.637,-4.23,1.48,-3.5,-0.316,-0.03,8.755,3.95,1.5,not present ,0,0,
22/02/2021,7:30:00,0.91,0.317,5.808,-4.27,1.48,-3.5,-0.265,0.04,8.755,3.94,1.7,not present ,0,0,
22/02/2021,8:00:00,0.91,0.165,5.8,-4.29,1.48,-3.5,-0.311,0.02,8.755,3.94,1.8,not present ,0,0,
22/02/2021,8:30:00,0.8,-0.423,5.454,-4.13,1.48,-3.5,-0.343,-0.06,8.755,3.93,1.6,not present ,0,0,
22/02/2021,9:00:00,0.7,0.032,5.619,-4.23,1.48,-3.5,-0.239,0,8.755,3.93,1.9,not present ,0,0,
22/02/2021,9:30:00,0.67,-0.334,5.403,-4.12,1.48,-3.5,-0.271,-0.04,8.755,3.93,2.7,not present ,0,0,
22/02/2021,10:00:00,0.47,-0.76,5.216,-4.09,1.48,-3.5,-0.297,-0.1,8.755,3.93,2.7,not present ,0,0,
22/02/2021,10:30:00,0.78,-0.682,5.292,-4.04,1.48,-3.5,-0.415,-0.09,8.755,4.01,16.29,present ,20.71,141.3,
22/02/2021,11:00:00,1.29,-0.075,5.602,-4.03,1.48,-3.5,-0.126,-0.01,8.755,4.03,17,present ,9.37,141.6,
22/02/2021,11:30:00,1.76,0.425,5.928,-4.06,1.48,-3.5,-0.091,0.06,8.755,4.13,24,present ,20.21,146.39,
22/02/2021,12:00:00,2.57,2.355,6.975,-4.29,1.48,-3.5,0.351,0.33,8.755,4.18,19.6,present ,20.74,68.4,
22/02/2021,12:30:00,3.32,3.606,7.897,-4.49,1.48,-3.5,0.568,0.51,8.755,4.18,14.3,present ,22.4,35.7,
22/02/2021,13:00:00,3.73,2.25,7.261,-4.12,1.48,-3.5,0.203,0.32,8.755,4.18,10.6,present ,23.29,31.5,
22/02/2021,13:30:00,3.7,1.22,6.706,-3.91,1.48,-3.5,-0.025,0.17,8.755,4.18,9.2,present ,21.74,32.7,
22/02/2021,14:00:00,3.25,-0.055,6.025,-3.75,1.48,-3.5,-0.191,0,8.755,4.18,8.1,present ,22.62,31.5,
22/02/2021,14:30:00,3.25,1.787,7.031,-4.18,1.48,-3.5,0.146,0.25,8.755,4.18,8.7,present ,22.59,32.7,
22/02/2021,15:00:00,3.42,1.543,6.943,-4.1,1.48,-3.5,0.038,0.22,8.755,4.18,9.2,present ,22.87,31.8,
22/02/2021,15:30:00,3.46,1.264,6.869,-4.08,1.48,-3.5,0.049,0.18,8.755,4.18,8.8,present ,21.64,33,
22/02/2021,16:00:00,3.36,0.946,6.732,-4.06,1.48,-3.5,-0.078,0.13,8.755,4.18,8.3,present ,21.6,32.7,
22/02/2021,16:30:00,3.26,0.995,6.755,-4.1,1.48,-3.5,0.015,0.14,8.755,4.18,8.2,present ,21.11,33.3,
22/02/2021,17:00:00,3.15,0.451,6.518,-4.05,1.48,-3.5,-0.082,0.06,8.755,4.17,6.6,not present ,0,0,
22/02/2021,17:30:00,2.64,-0.164,6.016,-3.93,1.48,-3.5,-0.35,-0.02,8.755,4.15,4.69,not present ,0,0,
22/02/2021,18:00:00,1.83,-1.444,5.28,-3.81,1.48,-3.5,-0.565,-0.2,8.755,4.14,2.9,not present ,0,0,
22/02/2021,18:30:00,1.14,-1.407,5.208,-3.96,1.48,-3.5,-0.617,-0.2,8.755,4.13,1.8,not present ,0,0,
22/02/2021,19:00:00,0.59,-1.375,5.148,-4.08,1.48,-3.5,-0.559,-0.19,8.755,4.13,0.9,not present ,0,0,
22/02/2021,19:30:00,0.47,-1.361,5.032,-4.02,1.48,-3.5,-0.555,-0.19,8.755,4.12,0.3,not present ,0,0,
22/02/2021,20:00:00,0.42,-1.071,5.053,-4.02,1.48,-3.5,-0.511,-0.15,8.755,4.11,0,not present ,0,0,
22/02/2021,20:30:00,-0.01,0.403,5.764,-4.59,1.48,-3.5,-0.076,0.05,8.755,4.1,0.6,not present ,0,0,
22/02/2021,21:00:00,0.05,0.245,5.679,-4.51,1.48,-3.5,-0.122,0.03,8.755,4.09,0.8,not present ,0,0,
22/02/2021,21:30:00,0.09,0.062,5.532,-4.39,1.48,-3.5,-0.276,0,8.755,4.09,0.7,not present ,0,0,
22/02/2021,22:00:00,0.8,-1.773,4.615,-3.63,1.48,-3.5,-0.583,-0.25,8.755,4.08,-0.5,not present ,0,0,
22/02/2021,22:30:00,1.17,-2.403,4.225,-3.3,1.48,-3.5,-0.797,-0.34,8.755,4.07,-1.7,not present ,0,0,
22/02/2021,23:00:00,1.06,-2.118,4.355,-3.39,1.48,-3.5,-0.601,-0.3,8.755,4.06,-2.09,not present ,0,0,
22/02/2021,23:30:00,0.89,-1.922,4.264,-3.34,1.48,-3.5,-0.541,-0.27,8.755,4.06,-2.2,not present ,0,0,
23/02/2021,0:00:00,0.78,-2.161,3.972,-3.16,1.48,-3.5,-0.676,-0.31,8.755,4.05,-2.3,not present ,0,0,
23/02/2021,0:30:00,0.76,-2.217,3.858,-3.08,1.48,-3.5,-0.68,-0.31,8.755,4.05,-2.4,not present ,0,0,
23/02/2021,1:00:00,0.76,-2.547,3.625,-2.93,1.48,-3.5,-0.676,-0.36,8.755,4.05,-2.5,not present ,0,0,
23/02/2021,1:30:00,0.84,-2.846,3.399,-2.77,1.48,-3.5,-0.85,-0.4,8.755,4.04,-2.6,not present ,0,0,
23/02/2021,2:00:00,0.86,-2.856,3.285,-2.68,1.48,-3.5,-0.816,-0.4,8.755,4.04,-2.7,not present ,0,0,
23/02/2021,2:30:00,0.82,-2.682,3.319,-2.69,1.48,-3.5,-0.83,-0.38,8.755,4.02,-2.7,not present ,0,0,
23/02/2021,3:00:00,0.83,-3.054,3.166,-2.61,1.48,-3.5,-0.769,-0.43,8.755,4.01,-2.8,not present ,0,0,
23/02/2021,3:30:00,1,-3.423,2.951,-2.46,1.48,-3.5,-0.816,-0.49,8.755,3.99,-3.2,not present ,0,0,
23/02/2021,4:00:00,1.26,-3.666,2.77,-2.3,1.48,-3.5,-0.802,-0.52,8.755,3.97,-3.6,not present ,0,0,
23/02/2021,4:30:00,1.41,-3.836,2.691,-2.24,1.48,-3.5,-0.937,-0.55,8.755,3.96,-4,not present ,0,0,
23/02/2021,5:00:00,1.49,-4.155,2.565,-2.18,1.48,-3.5,-1.011,-0.59,8.755,3.95,-4.3,not present ,0,0,
23/02/2021,5:30:00,1.5,-4.269,2.537,-2.17,1.48,-3.5,-1.027,-0.61,8.755,3.94,-4.5,not present ,0,0,
23/02/2021,6:00:00,1.52,-4.35,2.463,-2.12,1.48,-3.5,-1.071,-0.62,8.755,3.94,-4.5,not present ,0,0,
23/02/2021,6:30:00,1.57,-4.774,2.325,-2.06,1.48,-3.5,-1.068,-0.68,8.755,3.93,-4.9,not present ,0,0,
23/02/2021,7:00:00,1.67,-5.077,2.234,-2.03,1.48,-3.5,-1.171,-0.72,8.755,3.92,-5,not present ,0,0,
23/02/2021,7:30:00,1.85,-5.538,2.05,-1.93,1.48,-3.5,-1.211,-0.79,8.755,3.92,-5.6,not present ,0,0,
23/02/2021,8:00:00,1.97,-5.852,2.043,-1.96,1.48,-3.5,-1.37,-0.83,8.755,3.91,-6.2,not present ,0,0,
23/02/2021,8:30:00,1.95,-5.394,2.231,-2.03,1.48,-3.5,-1.228,-0.77,8.755,3.91,-6.3,not present ,0,0,
23/02/2021,9:00:00,1.7,-4.938,2.46,-2.18,1.48,-3.5,-1.241,-0.7,8.755,3.9,-6.2,not present ,0,0,
23/02/2021,9:30:00,1.35,-4.322,2.731,-2.35,1.48,-3.5,-1.016,-0.62,8.755,3.9,-5.9,not present ,0,0,
23/02/2021,10:00:00,0.96,-3.862,2.949,-2.53,1.48,-3.5,-0.887,-0.55,8.755,3.9,-5.5,not present ,0,0,
23/02/2021,10:30:00,0.21,-3.262,3.233,-2.83,1.48,-3.5,-0.743,-0.46,8.755,3.9,-3.9,not present ,0,0,
23/02/2021,11:00:00,-1.66,-1.63,3.898,-3.78,1.48,-3.5,-0.404,-0.23,8.755,3.91,-1.1,present ,5.99,45,
23/02/2021,11:30:00,-2.72,-1.121,4.196,-4.5,1.48,-3.5,-0.316,-0.16,8.755,3.92,0.8,present ,6.69,66,
23/02/2021,12:00:00,-3.23,-0.318,4.53,-5.06,1.48,-3.5,-0.162,-0.04,8.755,3.92,1.2,present ,6.22,51.6,
23/02/2021,12:30:00,-3.35,-0.181,4.641,-5.25,1.48,-3.5,-0.236,-0.02,8.755,3.91,1.6,not present ,0,0,
23/02/2021,13:00:00,-2.85,-0.788,4.415,-4.77,1.48,-3.5,-0.238,-0.11,8.755,3.91,0.7,not present ,0,0,
23/02/2021,13:30:00,-3.04,-0.469,4.517,-4.95,1.48,-3.5,-0.261,-0.06,8.755,3.94,4.69,present ,8.24,106.5,
23/02/2021,14:00:00,-2.55,-0.229,4.613,-4.75,1.48,-3.5,-0.161,-0.03,8.755,3.93,5.6,present ,6.31,49.5,
23/02/2021,14:30:00,-2.65,-1.048,4.265,-4.53,1.48,-3.5,-0.16,-0.15,8.755,3.92,4.1,present ,6.2,48.6,
23/02/2021,15:00:00,-2.8,-1.678,3.981,-4.38,1.48,-3.5,-0.4,-0.24,8.755,3.91,2.3,not present ,0,0,
23/02/2021,15:30:00,-2.84,-1.671,3.915,-4.32,1.48,-3.5,-0.41,-0.23,8.755,3.93,3.1,present ,6.96,69.9,
23/02/2021,16:00:00,-2.71,-1.482,3.95,-4.27,1.48,-3.5,-0.377,-0.21,8.755,3.91,3.1,not present ,0,0,
23/02/2021,16:30:00,-2.67,-1.847,3.761,-4.09,1.48,-3.5,-0.551,-0.26,8.755,3.92,3.8,present ,6.16,48,
23/02/2021,17:00:00,-2.21,-2.746,3.372,-3.6,1.48,-3.5,-0.663,-0.39,8.755,3.91,0.6,not present ,0,0,
23/02/2021,17:30:00,-1.42,-3.108,3.216,-3.23,1.48,-3.5,-0.77,-0.44,8.755,3.9,-0.7,not present ,0,0,
23/02/2021,18:00:00,-0.39,-3.477,3.04,-2.84,1.48,-3.5,-0.903,-0.49,8.755,3.89,-2.4,not present ,0,0,
23/02/2021,18:30:00,0.08,-3.464,3.003,-2.69,1.48,-3.5,-0.966,-0.49,8.755,3.88,-3.1,not present ,0,0,
23/02/2021,19:00:00,0.46,-3.802,2.921,-2.59,1.48,-3.5,-0.913,-0.54,8.755,3.87,-3.8,not present ,0,0,
23/02/2021,19:30:00,0.98,-4.512,2.658,-2.38,1.48,-3.5,-1.031,-0.64,8.755,3.87,-4.8,not present ,0,0,
23/02/2021,20:00:00,1.39,-4.965,2.541,-2.29,1.48,-3.5,-1.187,-0.71,8.755,3.86,-5.6,not present ,0,0,
23/02/2021,20:30:00,1.68,-5.513,2.353,-2.18,1.48,-3.5,-1.269,-0.79,8.755,3.85,-6.3,not present ,0,0,
23/02/2021,21:00:00,2.01,-6.198,2.166,-2.09,1.48,-3.5,-1.387,-0.88,8.755,3.84,-7.4,not present ,0,0,
23/02/2021,21:30:00,2.14,-6.305,2.207,-2.12,1.48,-3.5,-1.382,-0.9,8.755,3.84,-8,not present ,0,0,
23/02/2021,22:00:00,2.12,-6.183,2.32,-2.19,1.48,-3.5,-1.376,-0.88,8.755,3.83,-8.5,not present ,0,0,
23/02/2021,22:30:00,1.97,-5.678,2.526,-2.29,1.48,-3.5,-1.212,-0.81,8.755,3.82,-8.89,not present ,0,0,
23/02/2021,23:00:00,1.84,-5.55,2.634,-2.38,1.48,-3.5,-1.278,-0.79,8.755,3.82,-9.1,not present ,0,0,
23/02/2021,23:30:00,1.81,-5.767,2.658,-2.43,1.48,-3.5,-1.254,-0.82,8.755,3.81,-9.39,not present ,0,0,
24/02/2021,0:00:00,1.82,-5.869,2.69,-2.47,1.48,-3.5,-1.215,-0.84,8.755,3.8,-9.89,not present ,0,0,
24/02/2021,0:30:00,1.86,-5.926,2.712,-2.49,1.48,-3.5,-1.261,-0.85,8.755,3.8,-10.3,not present ,0,0,
24/02/2021,1:00:00,1.77,-5.899,2.822,-2.58,1.48,-3.5,-1.274,-0.84,8.755,3.79,-10.7,not present ,0,0,
24/02/2021,1:30:00,1.81,-6.213,2.806,-2.61,1.48,-3.5,-1.262,-0.89,8.755,3.79,-11.2,not present ,0,0,
24/02/2021,2:00:00,1.83,-6.067,2.864,-2.63,1.48,-3.5,-1.282,-0.87,8.755,3.78,-11.7,not present ,0,0,
24/02/2021,2:30:00,1.87,-6.073,2.94,-2.68,1.48,-3.5,-1.291,-0.87,8.755,3.77,-12.1,not present ,0,0,
24/02/2021,3:00:00,1.91,-6.034,2.948,-2.68,1.48,-3.5,-1.351,-0.86,8.755,3.77,-12.7,not present ,0,0,
24/02/2021,3:30:00,1.79,-5.73,3.095,-2.76,1.48,-3.5,-1.174,-0.82,8.755,3.76,-12.8,not present ,0,0,
24/02/2021,4:00:00,1.77,-6.091,3.046,-2.78,1.48,-3.5,-1.215,-0.87,8.755,3.76,-13.2,not present ,0,0,
24/02/2021,4:30:00,1.86,-6.384,2.995,-2.77,1.48,-3.5,-1.338,-0.91,8.755,3.75,-13.9,not present ,0,0,
24/02/2021,5:00:00,1.87,-6.383,2.992,-2.76,1.48,-3.5,-1.349,-0.91,8.755,3.74,-14.5,not present ,0,0,
24/02/2021,5:30:00,1.87,-6.352,3.054,-2.81,1.48,-3.5,-1.234,-0.91,8.755,3.74,-14.9,not present ,0,0,
24/02/2021,6:00:00,1.8,-5.962,3.093,-2.79,1.48,-3.5,-1.232,-0.85,8.755,3.73,-15.4,not present ,0,0,
24/02/2021,6:30:00,1.7,-5.811,3.153,-2.84,1.48,-3.5,-1.189,-0.83,8.755,3.73,-15.5,not present ,0,0,
24/02/2021,7:00:00,1.51,-5.135,3.247,-2.85,1.48,-3.5,-1.121,-0.73,8.755,3.72,-15.5,not present ,0,0,
24/02/2021,7:30:00,1.37,-4.911,3.219,-2.82,1.48,-3.5,-1.036,-0.7,8.755,3.72,-15.5,not present ,0,0,
24/02/2021,8:00:00,1.37,-5.309,3.13,-2.8,1.48,-3.5,-1.027,-0.76,8.755,3.72,-15.9,not present ,0,0,
24/02/2021,8:30:00,1.3,-5.01,2.651,-2.39,1.48,-3.5,-1.126,-0.71,8.755,3.71,-16,not present ,0,0,
24/02/2021,9:00:00,0.98,-4.741,2.036,-1.91,1.48,-3.5,-1.158,-0.68,8.755,3.7,-15.9,not present ,0,0,
24/02/2021,9:30:00,0.52,-3.766,0.778,-0.77,1.48,-3.5,-0.879,-0.54,8.755,3.71,-15.4,not present ,0,0,
24/02/2021,10:00:00,-0.01,-2.942,0.084,-0.07,1.48,-3.5,-0.655,-0.42,8.755,3.72,-14.3,not present ,0,0,
24/02/2021,10:30:00,-7.27,-1.894,0,0,1.48,-3.5,-0.581,-0.27,8.755,3.94,4.3,present ,23.08,123,
24/02/2021,11:00:00,-11.28,0.884,0,0,1.48,-3.5,0.14,0.12,8.755,3.94,12.7,present ,22.48,127.8,
24/02/2021,11:30:00,-9.37,1.255,0,0,1.48,-3.5,0.382,0.18,8.755,3.99,17.5,present ,21.85,133.2,
24/02/2021,12:00:00,-7.54,2.999,0,0,1.48,-3.5,0.786,0.43,8.755,4.04,19.79,present ,21.78,133.8,
24/02/2021,12:30:00,-5.72,4.52,0,0,1.48,-3.5,1.059,0.64,8.755,4.16,20.5,present ,22.53,125.1,
24/02/2021,13:00:00,-4.93,4.141,0,0,1.48,-3.5,0.794,0.59,8.755,4.18,9.6,present ,22.51,44.7,
24/02/2021,13:30:00,-4.53,3.399,4.05,-4.79,1.48,-3.5,0.62,0.48,8.755,4.18,7.4,present ,23.11,36,
24/02/2021,14:00:00,-4.14,2.802,6.637,-8.07,1.48,-3.5,0.383,0.4,8.755,4.18,5.8,present ,23.2,33,
24/02/2021,14:30:00,-4.38,2.382,6.592,-8.35,1.48,-3.5,-0.021,0.34,8.755,4.18,3.2,present ,23.26,31.8,
24/02/2021,15:00:00,-3.85,2.378,6.451,-7.57,1.48,-3.5,0.005,0.34,8.755,4.18,2.4,present ,23.29,31.5,
24/02/2021,15:30:00,-3.38,1.786,6.286,-7.01,1.48,-3.5,0.048,0.25,8.755,4.18,2.5,present ,24,30.9,
24/02/2021,16:00:00,-3.05,1.87,6.23,-6.64,1.48,-3.5,0.067,0.26,8.755,4.18,1.9,present ,20.83,33.9,
24/02/2021,16:30:00,-2.7,1.447,5.996,-6.16,1.48,-3.5,0.046,0.2,8.755,4.16,0.6,not present ,0,0,
24/02/2021,17:00:00,-2.08,1.268,5.863,-5.62,1.48,-3.5,-0.056,0.18,8.755,4.16,-0.1,not present ,0,0,
