Serial Number:,PSY1K30G,,,,,,,,,,,,,,,
01/03/2021,12:00:00,4.95,0.25,6.582,-3.49,0.97,-3.79,-0.309,0.03,8.755,4.19,20.1,present ,22.83,68.1,
01/03/2021,12:30:00,4.73,0.043,6.625,-3.59,0.97,-3.79,-0.334,0,8.755,4.19,13.6,present ,22.93,30.6,
01/03/2021,13:00:00,4.76,0.042,6.644,-3.6,0.97,-3.79,-0.171,0,8.755,4.19,10.1,present ,22,29.1,
01/03/2021,13:30:00,4.62,-0.187,6.592,-3.63,0.97,-3.79,-0.369,-0.02,8.755,4.19,8.7,present ,20.02,30.6,
01/03/2021,14:00:00,4.5,-0.437,6.47,-3.63,0.97,-3.79,-0.339,-0.06,8.755,4.18,7.4,present ,6.46,46.5,
01/03/2021,14:30:00,4.29,-0.405,6.342,-3.59,0.97,-3.79,-0.334,-0.05,8.755,4.17,5.9,not present ,0,0,
01/03/2021,15:00:00,4.01,-0.554,6.269,-3.64,0.97,-3.79,-0.518,-0.07,8.755,4.16,4.9,not present ,0,0,
01/03/2021,15:30:00,3.69,-0.705,6.08,-3.62,0.97,-3.79,-0.396,-0.1,8.755,4.16,3.9,not present ,0,0,
01/03/2021,16:00:00,3.19,-1.047,5.893,-3.67,0.97,-3.79,-0.502,-0.15,8.755,4.14,2.6,not present ,0,0,
01/03/2021,16:30:00,2.57,-1.122,5.656,-3.68,0.97,-3.79,-0.491,-0.16,8.755,4.13,1.5,not present ,0,0,
01/03/2021,17:00:00,2.02,-1.103,5.414,-3.66,0.97,-3.79,-0.523,-0.15,8.755,4.13,0.8,not present ,0,0,
01/03/2021,17:30:00,1.57,-1.087,5.273,-3.68,0.97,-3.79,-0.438,-0.15,8.755,4.11,0.7,not present ,0,0,
01/03/2021,18:00:00,1.22,-1.136,5.238,-3.76,0.97,-3.79,-0.434,-0.16,8.755,4.11,0.5,not present ,0,0,
01/03/2021,18:30:00,0.89,-1.082,5.177,-3.81,0.97,-3.79,-0.429,-0.15,8.755,4.1,0.3,not present ,0,0,
01/03/2021,19:00:00,0.6,-0.926,5.121,-3.83,0.97,-3.79,-0.361,-0.13,8.755,4.09,0,not present ,0,0,
01/03/2021,19:30:00,0.44,-0.93,5.059,-3.83,0.97,-3.79,-0.351,-0.13,8.755,4.08,0,not present ,0,0,
01/03/2021,20:00:00,0.3,-0.881,5.013,-3.83,0.97,-3.79,-0.367,-0.12,8.755,4.08,0,not present ,0,0,
01/03/2021,20:30:00,0.11,-0.721,5.052,-3.91,0.97,-3.79,-0.37,-0.1,8.755,4.07,0,not present ,0,0,
01/03/2021,21:00:00,0.1,-0.597,5.091,-3.92,0.97,-3.79,-0.338,-0.08,8.755,4.07,0.8,not present ,0,0,
01/03/2021,21:30:00,0.38,-0.374,5.196,-3.88,0.97,-3.79,-0.273,-0.05,8.755,4.06,1.4,not present ,0,0,
01/03/2021,22:00:00,0.6,-0.292,5.237,-3.83,0.97,-3.79,-0.388,-0.04,8.755,4.06,1.2,not present ,0,0,
01/03/2021,22:30:00,0.6,-0.413,5.219,-3.83,0.97,-3.79,-0.337,-0.05,8.755,4.05,0.7,not present ,0,0,
01/03/2021,23:00:00,0.63,-0.335,5.289,-3.87,0.97,-3.79,-0.244,-0.04,8.755,4.04,1,not present ,0,0,
01/03/2021,23:30:00,0.74,-0.22,5.277,-3.81,0.97,-3.79,-0.348,-0.03,8.755,4.04,1.1,not present ,0,0,
02/03/2021,0:00:00,0.81,-0.283,5.304,-3.81,0.97,-3.79,-0.246,-0.04,8.755,4.02,1,not present ,0,0,
02/03/2021,0:30:00,0.78,-0.267,5.253,-3.78,0.97,-3.79,-0.292,-0.03,8.755,4,1.1,not present ,0,0,
02/03/2021,1:00:00,0.83,-0.245,5.275,-3.78,0.97,-3.79,-0.235,-0.03,8.755,3.99,1.2,not present ,0,0,
02/03/2021,1:30:00,0.92,-0.2,5.31,-3.77,0.97,-3.79,-0.318,-0.02,8.755,3.98,1.4,not present ,0,0,
02/03/2021,2:00:00,0.83,-0.333,5.232,-3.76,0.97,-3.79,-0.237,-0.04,8.755,3.97,1.1,not present ,0,0,
02/03/2021,2:30:00,0.84,-0.267,5.263,-3.77,0.97,-3.79,-0.285,-0.03,8.755,3.96,1,not present ,0,0,
02/03/2021,3:00:00,0.8,-0.402,5.139,-3.71,0.97,-3.79,-0.278,-0.05,8.755,3.95,0.9,not present ,0,0,
02/03/2021,3:30:00,0.76,-0.289,5.212,-3.76,0.97,-3.79,-0.315,-0.04,8.755,3.95,0.9,not present ,0,0,
02/03/2021,4:00:00,0.78,-0.25,5.25,-3.78,0.97,-3.79,-0.257,-0.03,8.755,3.94,1.1,not present ,0,0,
02/03/2021,4:30:00,0.83,-0.167,5.243,-3.74,0.97,-3.79,-0.232,-0.02,8.755,3.94,1.2,not present ,0,0,
02/03/2021,5:00:00,0.84,-0.251,5.251,-3.76,0.97,-3.79,-0.221,-0.03,8.755,3.94,1.2,not present ,0,0,
02/03/2021,5:30:00,0.8,-0.234,5.23,-3.75,0.97,-3.79,-0.267,-0.03,8.755,3.93,1.1,not present ,0,0,
02/03/2021,6:00:00,0.78,-0.317,5.195,-3.74,0.97,-3.79,-0.228,-0.04,8.755,3.93,1.1,not present ,0,0,
02/03/2021,6:30:00,0.74,-0.333,5.165,-3.74,0.97,-3.79,-0.327,-0.04,8.755,3.92,1,not present ,0,0,
02/03/2021,7:00:00,0.68,-0.345,5.138,-3.73,0.97,-3.79,-0.296,-0.04,8.755,3.92,0.9,not present ,0,0,
02/03/2021,7:30:00,0.65,-0.288,5.13,-3.73,0.97,-3.79,-0.227,-0.04,8.755,3.92,1.1,not present ,0,0,
02/03/2021,8:00:00,0.68,-0.212,5.182,-3.75,0.97,-3.79,-0.241,-0.03,8.755,3.92,2.2,not present ,0,0,
02/03/2021,8:30:00,0.82,-0.276,5.213,-3.74,0.97,-3.79,-0.34,-0.03,8.755,3.92,2.3,not present ,0,0,
02/03/2021,9:00:00,0.94,-0.192,5.233,-3.71,0.97,-3.79,-0.207,-0.02,8.755,3.91,2.6,not present ,0,0,
02/03/2021,9:30:00,1.01,-0.238,5.257,-3.71,0.97,-3.79,-0.22,-0.03,8.755,3.91,2.7,not present ,0,0,
02/03/2021,10:00:00,1.11,-0.046,5.228,-3.63,0.97,-3.79,-0.266,0,8.755,3.91,2.9,not present ,0,0,
02/03/2021,10:30:00,1.26,-0.156,5.254,-3.62,0.97,-3.79,-0.249,-0.02,8.755,3.92,5,present ,6.38,50.1,
02/03/2021,11:00:00,1.77,-0.041,5.34,-3.52,0.97,-3.79,-0.318,0,8.755,3.95,11.2,present ,8.07,93.9,
02/03/2021,11:30:00,1.76,-0.165,5.364,-3.56,0.97,-3.79,-0.312,-0.02,8.755,3.95,8.39,present ,7.76,86.1,
02/03/2021,12:00:00,2.32,-0.057,5.46,-3.46,0.97,-3.79,-0.399,0,8.755,4.02,20.2,present ,22.45,119.4,
02/03/2021,12:30:00,2.85,0.356,5.616,-3.37,0.97,-3.79,-0.258,0.05,8.755,4.11,20.29,present ,8.42,102.3,
02/03/2021,13:00:00,2.64,0.095,5.635,-3.48,0.97,-3.79,-0.318,0.01,8.755,4.1,9.89,present ,6.89,60,
02/03/2021,13:30:00,2.57,0.02,5.606,-3.49,0.97,-3.79,-0.305,0,8.755,4.1,7.5,present ,6.2,40.2,
02/03/2021,14:00:00,2.61,-0.058,5.649,-3.51,0.97,-3.79,-0.251,0,8.755,4.09,6.5,not present ,0,0,
02/03/2021,14:30:00,2.89,0.11,5.713,-3.46,0.97,-3.79,-0.215,0.01,8.755,4.1,7.8,present ,6.44,47.7,
02/03/2021,15:00:00,3.15,0.048,5.823,-3.48,0.97,-3.79,-0.219,0,8.755,4.12,10.3,present ,6.61,51.6,
02/03/2021,15:30:00,3.17,0.079,5.819,-3.47,0.97,-3.79,-0.25,0.01,8.755,4.12,7.8,not present ,0,0,
02/03/2021,16:00:00,3.06,-0.172,5.703,-3.46,0.97,-3.79,-0.279,-0.02,8.755,4.12,6.3,present ,6.23,38.7,
02/03/2021,16:30:00,2.94,-0.252,5.732,-3.51,0.97,-3.79,-0.395,-0.03,8.755,4.11,4.8,not present ,0,0,
02/03/2021,17:00:00,2.72,-0.427,5.616,-3.52,0.97,-3.79,-0.381,-0.06,8.755,4.1,3.6,not present ,0,0,
02/03/2021,17:30:00,2.51,-0.423,5.574,-3.54,0.97,-3.79,-0.326,-0.06,8.755,4.09,2.9,not present ,0,0,
02/03/2021,18:00:00,2.34,-0.432,5.533,-3.56,0.97,-3.79,-0.354,-0.06,8.755,4.09,2.3,not present ,0,0,
02/03/2021,18:30:00,2.16,-0.416,5.417,-3.53,0.97,-3.79,-0.343,-0.05,8.755,4.08,2,not present ,0,0,
02/03/2021,19:00:00,2,-0.441,5.456,-3.6,0.97,-3.79,-0.382,-0.06,8.755,4.07,1.9,not present ,0,0,
02/03/2021,19:30:00,1.86,-0.517,5.394,-3.61,0.97,-3.79,-0.305,-0.07,8.755,4.07,1.8,not present ,0,0,
02/03/2021,20:00:00,1.73,-0.456,5.386,-3.63,0.97,-3.79,-0.359,-0.06,8.755,4.06,1.7,not present ,0,0,
02/03/2021,20:30:00,1.67,-0.382,5.379,-3.63,0.97,-3.79,-0.276,-0.05,8.755,4.06,1.7,not present ,0,0,
02/03/2021,21:00:00,1.58,-0.455,5.282,-3.59,0.97,-3.79,-0.324,-0.06,8.755,4.05,1.7,not present ,0,0,
02/03/2021,21:30:00,1.46,-0.39,5.28,-3.62,0.97,-3.79,-0.351,-0.05,8.755,4.05,1.5,not present ,0,0,
02/03/2021,22:00:00,1.37,-0.445,5.222,-3.61,0.97,-3.79,-0.294,-0.06,8.755,4.03,1.5,not present ,0,0,
02/03/2021,22:30:00,1.31,-0.435,5.244,-3.64,0.97,-3.79,-0.341,-0.06,8.755,4.02,1.4,not present ,0,0,
02/03/2021,23:00:00,1.23,-0.45,5.231,-3.66,0.97,-3.79,-0.408,-0.06,8.755,4,1.4,not present ,0,0,
02/03/2021,23:30:00,1.18,-0.394,5.226,-3.66,0.97,-3.79,-0.305,-0.05,8.755,3.99,1.3,not present ,0,0,
03/03/2021,0:00:00,1.17,-0.393,5.233,-3.67,0.97,-3.79,-0.278,-0.05,8.755,3.98,1.3,not present ,0,0,
03/03/2021,0:30:00,1.04,-0.439,5.192,-3.68,0.97,-3.79,-0.44,-0.06,8.755,3.97,1.2,not present ,0,0,
03/03/2021,1:00:00,0.98,-0.492,5.183,-3.7,0.97,-3.79,-0.274,-0.07,8.755,3.96,1,not present ,0,0,
03/03/2021,1:30:00,0.95,-0.42,5.176,-3.69,0.97,-3.79,-0.339,-0.06,8.755,3.95,1.1,not present ,0,0,
03/03/2021,2:00:00,1,-0.39,5.197,-3.69,0.97,-3.79,-0.294,-0.05,8.755,3.95,1.2,not present ,0,0,
03/03/2021,2:30:00,0.9,-0.401,5.175,-3.71,0.97,-3.79,-0.266,-0.05,8.755,3.94,1.1,not present ,0,0,
03/03/2021,3:00:00,0.91,-0.205,5.255,-3.73,0.97,-3.79,-0.357,-0.02,8.755,3.94,1.1,not present ,0,0,
03/03/2021,3:30:00,1.02,-0.308,5.241,-3.7,0.97,-3.79,-0.284,-0.04,8.755,3.94,1.5,not present ,0,0,
03/03/2021,4:00:00,1.04,-0.22,5.231,-3.68,0.97,-3.79,-0.229,-0.03,8.755,3.93,1.4,not present ,0,0,
03/03/2021,4:30:00,1.02,-0.254,5.254,-3.71,0.97,-3.79,-0.371,-0.03,8.755,3.93,1.4,not present ,0,0,
03/03/2021,5:00:00,1.12,-0.173,5.283,-3.69,0.97,-3.79,-0.345,-0.02,8.755,3.92,1.6,not present ,0,0,
03/03/2021,5:30:00,1.09,-0.291,5.257,-3.69,0.97,-3.79,-0.352,-0.04,8.755,3.92,1.4,not present ,0,0,
03/03/2021,6:00:00,1.07,-0.38,5.217,-3.68,0.97,-3.79,-0.246,-0.05,8.755,3.92,1.4,not present ,0,0,
03/03/2021,6:30:00,1.09,-0.214,5.299,-3.71,0.97,-3.79,-0.316,-0.03,8.755,3.92,1.5,not present ,0,0,
03/03/2021,7:00:00,1.11,-0.293,5.273,-3.7,0.97,-3.79,-0.364,-0.04,8.755,3.91,1.5,not present ,0,0,
03/03/2021,7:30:00,1.14,-0.193,5.295,-3.69,0.97,-3.79,-0.319,-0.02,8.755,3.91,1.5,not present ,0,0,
03/03/2021,8:00:00,1.21,-0.153,5.311,-3.68,0.97,-3.79,-0.258,-0.02,8.755,3.91,2.7,not present ,0,0,
03/03/2021,8:30:00,1.43,-0.048,5.408,-3.67,0.97,-3.79,-0.299,0,8.755,3.91,3.6,not present ,0,0,
03/03/2021,9:00:00,1.6,-0.002,5.446,-3.64,0.97,-3.79,-0.366,0,8.755,3.91,4.8,not present ,0,0,
03/03/2021,9:30:00,1.86,-0.096,5.483,-3.61,0.97,-3.79,-0.265,-0.01,8.755,3.91,6.5,present ,6.65,51.9,
03/03/2021,10:00:00,2.22,0.012,5.546,-3.54,0.97,-3.79,-0.263,0,8.755,3.93,9.1,present ,8.82,111.9,
03/03/2021,10:30:00,2.64,0.169,5.634,-3.47,0.97,-3.79,-0.19,0.02,8.755,3.94,11,present ,8.06,92.7,
03/03/2021,11:00:00,3.56,0.362,5.774,-3.3,0.97,-3.79,-0.338,0.05,8.755,4.01,23.7,present ,20.27,135,
03/03/2021,11:30:00,4.01,0.421,5.951,-3.3,0.97,-3.79,-0.304,0.06,8.755,4.13,25.9,present ,21.88,123.6,
03/03/2021,12:00:00,4.2,0.282,5.943,-3.27,0.97,-3.79,-0.365,0.04,8.755,4.18,18.5,present ,22.91,55.2,
03/03/2021,12:30:00,4.13,0.263,6.046,-3.35,0.97,-3.79,-0.19,0.03,8.755,4.19,14,present ,22.19,31.5,
03/03/2021,13:00:00,4.18,0.242,6.197,-3.44,0.97,-3.79,-0.154,0.03,8.755,4.19,10.4,present ,22.49,28.8,
03/03/2021,13:30:00,4.35,0.316,6.244,-3.42,0.97,-3.79,-0.232,0.04,8.755,4.19,10.1,present ,21.43,29.4,
03/03/2021,14:00:00,4.45,-0.085,6.234,-3.45,0.97,-3.79,-0.182,-0.01,8.755,4.19,9.1,present ,21.22,29.7,
03/03/2021,14:30:00,4.43,-0.059,6.187,-3.42,0.97,-3.79,-0.323,0,8.755,4.18,8,present ,6.52,48.9,
03/03/2021,15:00:00,4.61,-0.049,6.248,-3.41,0.97,-3.79,-0.287,0,8.755,4.18,8,present ,6.21,40.8,
03/03/2021,15:30:00,4.76,0.144,6.362,-3.42,0.97,-3.79,-0.148,0.02,8.755,4.18,8.1,present ,7.6,78.6,
03/03/2021,16:00:00,5.01,0.167,6.551,-3.47,0.97,-3.79,-0.127,0.02,8.755,4.19,9.3,present ,22.06,28.8,
03/03/2021,16:30:00,5.01,-0.169,6.411,-3.44,0.97,-3.79,-0.302,-0.02,8.755,4.18,7.3,not present ,0,0,
03/03/2021,17:00:00,4.9,-0.2,6.362,-3.44,0.97,-3.79,-0.286,-0.02,8.755,4.17,6.5,not present ,0,0,
03/03/2021,17:30:00,4.77,-0.23,6.337,-3.46,0.97,-3.79,-0.371,-0.03,8.755,4.16,5.8,not present ,0,0,
03/03/2021,18:00:00,4.64,-0.332,6.27,-3.46,0.97,-3.79,-0.27,-0.04,8.755,4.15,5.5,not present ,0,0,
03/03/2021,18:30:00,4.41,-0.392,6.12,-3.43,0.97,-3.79,-0.333,-0.05,8.755,4.14,4.5,not present ,0,0,
03/03/2021,19:00:00,4.28,-0.429,6.174,-3.5,0.97,-3.79,-0.251,-0.06,8.755,4.13,4.5,not present ,0,0,
03/03/2021,19:30:00,4.29,-0.591,6.067,-3.45,0.97,-3.79,-0.413,-0.08,8.755,4.12,4.1,not present ,0,0,
03/03/2021,20:00:00,3.57,-1.164,5.661,-3.45,0.97,-3.79,-0.44,-0.16,8.755,4.11,2.4,not present ,0,0,
03/03/2021,20:30:00,2.7,-1.417,5.315,-3.46,0.97,-3.79,-0.517,-0.2,8.755,4.1,0.9,not present ,0,0,
03/03/2021,21:00:00,1.98,-1.458,5.142,-3.53,0.97,-3.79,-0.509,-0.2,8.755,4.09,0,not present ,0,0,
03/03/2021,21:30:00,1.89,-1.466,4.989,-3.45,0.97,-3.79,-0.561,-0.21,8.755,4.09,-0.6,not present ,0,0,
03/03/2021,22:00:00,1.65,-1.372,4.875,-3.41,0.97,-3.79,-0.468,-0.19,8.755,4.08,-0.8,not present ,0,0,
03/03/2021,22:30:00,1.39,-1.261,4.809,-3.42,0.97,-3.79,-0.478,-0.18,8.755,4.07,-1.1,not present ,0,0,
03/03/2021,23:00:00,1.21,-1.329,4.736,-3.42,0.97,-3.79,-0.477,-0.19,8.755,4.07,-1.4,not present ,0,0,
03/03/2021,23:30:00,1.08,-1.14,4.632,-3.35,0.97,-3.79,-0.542,-0.16,8.755,4.06,-1.7,not present ,0,0,
04/03/2021,0:00:00,1.02,-1.079,4.556,-3.3,0.97,-3.79,-0.39,-0.15,8.755,4.06,-2.09,not present ,0,0,
04/03/2021,0:30:00,0.9,-0.973,4.527,-3.3,0.97,-3.79,-0.423,-0.13,8.755,4.05,-2.3,not present ,0,0,
04/03/2021,1:00:00,0.88,-0.841,4.478,-3.25,0.97,-3.79,-0.456,-0.12,8.755,4.05,-2.4,not present ,0,0,
04/03/2021,1:30:00,0.85,-0.985,4.428,-3.24,0.97,-3.79,-0.336,-0.14,8.755,4.04,-2.6,not present ,0,0,
04/03/2021,2:00:00,0.82,-0.938,4.402,-3.22,0.97,-3.79,-0.473,-0.13,8.755,4.02,-2.7,not present ,0,0,
04/03/2021,2:30:00,0.94,-1,4.339,-3.15,0.97,-3.79,-0.576,-0.14,8.755,4.01,-3,not present ,0,0,
04/03/2021,3:00:00,1.03,-1.019,4.31,-3.11,0.97,-3.79,-0.47,-0.14,8.755,3.99,-3.2,not present ,0,0,
04/03/2021,3:30:00,1.13,-1.1,4.228,-3.04,0.97,-3.79,-0.463,-0.15,8.755,3.98,-3.4,not present ,0,0,
04/03/2021,4:00:00,1.2,-1.111,3.998,-2.85,0.97,-3.79,-0.494,-0.15,8.755,3.97,-3.7,not present ,0,0,
04/03/2021,4:30:00,1.27,-1.123,3.929,-2.78,0.97,-3.79,-0.612,-0.16,8.755,3.95,-3.8,not present ,0,0,
04/03/2021,5:00:00,1.32,-1.161,3.88,-2.74,0.97,-3.79,-0.506,-0.16,8.755,3.95,-3.9,not present ,0,0,
04/03/2021,5:30:00,1.32,-1.119,3.852,-2.72,0.97,-3.79,-0.56,-0.16,8.755,3.94,-4.1,not present ,0,0,
04/03/2021,6:00:00,1.19,-1.088,3.813,-2.71,0.97,-3.79,-0.503,-0.15,8.755,3.94,-4,not present ,0,0,
04/03/2021,6:30:00,1.02,-1.172,3.85,-2.79,0.97,-3.79,-0.452,-0.16,8.755,3.93,-4.1,not present ,0,0,
04/03/2021,7:00:00,0.85,-1.048,3.879,-2.83,0.97,-3.79,-0.449,-0.15,8.755,3.93,-3.8,not present ,0,0,
04/03/2021,7:30:00,0.66,-0.994,3.859,-2.85,0.97,-3.79,-0.41,-0.14,8.755,3.92,-3.6,not present ,0,0,
04/03/2021,8:00:00,0.32,-0.924,3.87,-2.93,0.97,-3.79,-0.339,-0.13,8.755,3.92,-3,not present ,0,0,
04/03/2021,8:30:00,-0.17,-0.608,3.99,-3.11,0.97,-3.79,-0.331,-0.08,8.755,3.92,-2.09,not present ,0,0,
04/03/2021,9:00:00,-0.68,-0.477,4.066,-3.31,0.97,-3.79,-0.244,-0.06,8.755,3.92,-1.5,not present ,0,0,
04/03/2021,9:30:00,-1.31,0.048,4.276,-3.63,0.97,-3.79,-0.229,0,8.755,3.92,-0.5,not present ,0,0,
04/03/2021,10:00:00,-1.49,0.312,4.531,-3.89,0.97,-3.79,-0.191,0.04,8.755,3.93,3.5,not present ,0,0,
04/03/2021,10:30:00,-0.83,0.692,4.714,-3.75,0.97,-3.79,-0.103,0.09,8.755,3.95,7.6,present ,7.23,76.8,
04/03/2021,11:00:00,0.3,1.281,5.083,-3.58,0.97,-3.79,-0.075,0.18,8.755,4.01,20,present ,21.98,122.4,
04/03/2021,11:30:00,1.47,2.012,5.552,-3.47,0.97,-3.79,0.056,0.28,8.755,4.12,26.5,present ,21.92,123.9,
04/03/2021,12:00:00,2.41,2.549,5.949,-3.4,0.97,-3.79,0.205,0.36,8.755,4.19,23.8,present ,21.75,57,
04/03/2021,12:30:00,3.16,2.548,6.355,-3.46,0.97,-3.79,0.274,0.36,8.755,4.19,18.4,present ,22.04,30,
04/03/2021,13:00:00,4.05,2.309,6.722,-3.49,0.97,-3.79,0.193,0.33,8.755,4.19,15.4,present ,22.06,28.8,
04/03/2021,13:30:00,4.92,1.847,6.976,-3.49,0.97,-3.79,0.125,0.26,8.755,4.19,14.1,present ,22,29.1,
04/03/2021,14:00:00,5.67,1.47,7.127,-3.46,0.97,-3.79,0.105,0.21,8.755,4.19,13.4,present ,22.06,28.8,
04/03/2021,14:30:00,6.57,1.414,7.371,-3.41,0.97,-3.79,0.021,0.2,8.755,4.19,13.9,present ,22.56,28.5,
04/03/2021,15:00:00,7.27,1.14,7.575,-3.41,0.97,-3.79,0.031,0.16,8.755,4.19,14.1,present ,21.29,29.7,
04/03/2021,15:30:00,8.11,0.976,7.88,-3.42,0.97,-3.79,-0.057,0.14,8.755,4.19,14.4,present ,22.03,29.1,
04/03/2021,16:00:00,8.71,1.026,8.094,-3.4,0.97,-3.79,0.151,0.14,8.755,4.19,14.4,present ,21.99,28.8,
04/03/2021,16:30:00,9.28,1.019,8.374,-3.43,0.97,-3.79,0.024,0.14,8.755,4.18,12.8,not present ,0,0,
04/03/2021,17:00:00,9.22,-0.006,7.755,-3.31,0.97,-3.79,-0.25,0,8.755,4.17,10.9,not present ,0,0,
04/03/2021,17:30:00,8.79,-0.6,7.332,-3.27,0.97,-3.79,-0.465,-0.08,8.755,4.16,9,not present ,0,0,
04/03/2021,18:00:00,7.79,-1.281,6.681,-3.22,0.97,-3.79,-0.567,-0.18,8.755,4.15,6.3,not present ,0,0,
04/03/2021,18:30:00,6.71,-1.635,6.226,-3.22,0.97,-3.79,-0.507,-0.23,8.755,4.14,4.4,not present ,0,0,
04/03/2021,19:00:00,5.82,-1.548,6.018,-3.25,0.97,-3.79,-0.621,-0.22,8.755,4.13,3.5,not present ,0,0,
04/03/2021,19:30:00,5.04,-1.646,5.904,-3.35,0.97,-3.79,-0.538,-0.23,8.755,4.12,2.8,not present ,0,0,
04/03/2021,20:00:00,4.32,-1.507,5.722,-3.37,0.97,-3.79,-0.6,-0.21,8.755,4.11,2.2,not present ,0,0,
04/03/2021,20:30:00,3.66,-1.37,5.623,-3.44,0.97,-3.79,-0.405,-0.19,8.755,4.1,1.9,not present ,0,0,
04/03/2021,21:00:00,3.14,-1.32,5.587,-3.53,0.97,-3.79,-0.471,-0.18,8.755,4.09,1.6,not present ,0,0,
04/03/2021,21:30:00,2.81,-1.104,5.605,-3.59,0.97,-3.79,-0.351,-0.15,8.755,4.09,1.7,not present ,0,0,
04/03/2021,22:00:00,2.77,-0.843,5.636,-3.58,0.97,-3.79,-0.406,-0.12,8.755,4.08,2,not present ,0,0,
04/03/2021,22:30:00,2.39,-0.972,5.54,-3.63,0.97,-3.79,-0.351,-0.13,8.755,4.07,1.7,not present ,0,0,
04/03/2021,23:00:00,3.2,0.167,6.113,-3.64,0.97,-3.79,-0.195,0.02,8.755,4.07,4.19,not present ,0,0,
04/03/2021,23:30:00,3.53,0.234,6.33,-3.68,0.97,-3.79,-0.199,0.03,8.755,4.07,5,not present ,0,0,
05/03/2021,0:00:00,4.15,0.24,6.512,-3.63,0.97,-3.79,-0.201,0.03,8.755,4.06,5.6,not present ,0,0,
05/03/2021,0:30:00,4.61,0.248,6.687,-3.63,0.97,-3.79,-0.211,0.03,8.755,4.06,6.2,not present ,0,0,
05/03/2021,1:00:00,4.93,0.053,6.703,-3.59,0.97,-3.79,-0.228,0,8.755,4.05,6.2,not present ,0,0,
05/03/2021,1:30:00,4.95,-0.237,6.49,-3.51,0.97,-3.79,-0.369,-0.03,8.755,4.04,5.3,not present ,0,0,
05/03/2021,2:00:00,4.94,-0.281,6.236,-3.37,0.97,-3.79,-0.359,-0.04,8.755,4.03,4.9,not present ,0,0,
05/03/2021,2:30:00,4.16,-0.803,5.849,-3.38,0.97,-3.79,-0.39,-0.11,8.755,4.01,3.1,not present ,0,0,
05/03/2021,3:00:00,4.07,-0.823,5.809,-3.38,0.97,-3.79,-0.527,-0.11,8.755,4,3.1,not present ,0,0,
05/03/2021,3:30:00,3.86,-0.171,6.137,-3.54,0.97,-3.79,-0.23,-0.02,8.755,3.99,3.9,not present ,0,0,
05/03/2021,4:00:00,4.48,0.156,6.428,-3.52,0.97,-3.79,-0.15,0.02,8.755,3.98,5.6,not present ,0,0,
05/03/2021,4:30:00,4.78,0.105,6.516,-3.51,0.97,-3.79,-0.249,0.01,8.755,3.97,6.1,not present ,0,0,
05/03/2021,5:00:00,5,0.05,6.556,-3.49,0.97,-3.79,-0.339,0,8.755,3.96,5.9,not present ,0,0,
05/03/2021,5:30:00,5.06,-0.202,6.556,-3.51,0.97,-3.79,-0.258,-0.02,8.755,3.96,5.8,not present ,0,0,
05/03/2021,6:00:00,5.31,0.015,6.661,-3.49,0.97,-3.79,-0.22,0,8.755,3.95,6.2,not present ,0,0,
05/03/2021,6:30:00,5.47,-0.035,6.691,-3.48,0.97,-3.79,-0.313,0,8.755,3.95,6.3,not present ,0,0,
05/03/2021,7:00:00,5.52,-0.367,6.525,-3.42,0.97,-3.79,-0.347,-0.05,8.755,3.94,5.7,not present ,0,0,
05/03/2021,7:30:00,5.21,-0.395,6.497,-3.48,0.97,-3.79,-0.305,-0.05,8.755,3.94,5.5,not present ,0,0,
05/03/2021,8:00:00,5.18,-0.472,6.449,-3.47,0.97,-3.79,-0.366,-0.06,8.755,3.93,5.6,not present ,0,0,
05/03/2021,8:30:00,4.85,-0.568,6.219,-3.42,0.97,-3.79,-0.434,-0.08,8.755,3.93,5,not present ,0,0,
05/03/2021,9:00:00,4.9,0.004,6.614,-3.55,0.97,-3.79,-0.203,0,8.755,3.93,7.1,not present ,0,0,
05/03/2021,9:30:00,5.6,0.404,6.959,-3.54,0.97,-3.79,-0.167,0.05,8.755,3.93,9.5,not present ,0,0,
05/03/2021,10:00:00,6.25,0.506,7.148,-3.49,0.97,-3.79,-0.194,0.07,8.755,3.94,12.1,present ,6.59,54,
05/03/2021,10:30:00,6.89,0.446,7.326,-3.46,0.97,-3.79,-0.202,0.06,8.755,3.96,16,present ,8.02,92.1,
05/03/2021,11:00:00,7.67,0.434,7.5,-3.39,0.97,-3.79,-0.336,0.06,8.755,4.01,26,present ,20.46,133.8,
05/03/2021,11:30:00,8.32,0.594,7.663,-3.33,0.97,-3.79,-0.361,0.08,8.755,4.12,29.4,present ,20.24,136.2,
05/03/2021,12:00:00,8.63,0.589,7.843,-3.36,0.97,-3.79,-0.301,0.08,8.755,4.19,23.7,present ,21.63,50.1,
05/03/2021,12:30:00,8.81,0.526,8.031,-3.43,0.97,-3.79,-0.193,0.07,8.755,4.19,17.9,present ,22.11,30,
05/03/2021,13:00:00,8.84,0.304,8.126,-3.5,0.97,-3.79,-0.212,0.04,8.755,4.19,15,present ,22.31,28.8,
05/03/2021,13:30:00,9.2,0.318,8.273,-3.5,0.97,-3.79,-0.11,0.04,8.755,4.19,15.1,present ,22,29.4,
05/03/2021,14:00:00,9.36,0.104,8.281,-3.51,0.97,-3.79,-0.213,0.01,8.755,4.19,14.5,present ,21.92,28.8,
