Serial Number:,PSY1M407,,,,,,,,,,,,,,,
19/05/2022,12:30:00,8.22,0.401,2.495,-0.44,2.86,-3.41,0.03,0.05,8.755,3.96,8.2,not present ,0,0,
19/05/2022,13:00:00,7.06,-1.721,0,0,2.86,-3.41,-1.079,-0.24,8.755,3.95,6.3,not present ,0,0,
19/05/2022,13:30:00,6.48,-1.473,0,0,2.86,-3.41,-1.073,-0.21,8.755,4.01,13.4,present ,24.56,112.2,
19/05/2022,14:00:00,6.95,-1.71,0,0,2.86,-3.41,-0.955,-0.24,8.755,4.12,24.5,present ,24.36,114.3,
19/05/2022,14:30:00,6.38,-1.632,0,0,2.86,-3.41,-0.92,-0.23,8.755,4.19,21.3,present ,24.15,73.8,
19/05/2022,15:00:00,5.4,-1.888,0,0,2.86,-3.41,-1.016,-0.27,8.755,4.19,13.1,present ,24.22,32.4,
19/05/2022,15:30:00,4.69,-0.916,0,0,2.86,-3.41,-0.605,-0.13,8.755,4.19,9.1,present ,24.12,28.2,
19/05/2022,16:00:00,4.37,-0.818,0,0,2.86,-3.41,-0.551,-0.11,8.755,4.19,8.2,present ,24.01,28.2,
19/05/2022,16:30:00,4.17,-0.887,0,0,2.86,-3.41,-0.601,-0.12,8.755,4.19,7.9,present ,23.9,28.2,
19/05/2022,17:00:00,3.77,-0.792,0,0,2.86,-3.41,-0.613,-0.11,8.755,4.19,7.6,present ,23.83,28.5,
19/05/2022,17:30:00,3.48,-0.934,0,0,2.86,-3.41,-0.663,-0.13,8.755,4.19,7.3,present ,23.76,28.2,
19/05/2022,18:00:00,3.26,-0.909,0,0,2.86,-3.41,-0.583,-0.13,8.755,4.19,7,present ,22.39,29.4,
19/05/2022,18:30:00,2.72,-1.339,0,0,2.86,-3.41,-0.924,-0.19,8.755,4.17,3.3,not present ,0,0,
19/05/2022,19:00:00,2.31,-0.592,0,0,2.86,-3.41,-0.581,-0.08,8.755,4.16,2.5,not present ,0,0,
19/05/2022,19:30:00,2.15,-0.435,0,0,2.86,-3.41,-0.513,-0.06,8.755,4.15,2.5,not present ,0,0,
19/05/2022,20:00:00,2.07,-0.144,0,0,2.86,-3.41,-0.212,-0.02,8.755,4.15,2.6,not present ,0,0,
19/05/2022,20:30:00,2.2,-0.018,0,0,2.86,-3.41,-0.352,0,8.755,4.14,3.1,not present ,0,0,
19/05/2022,21:00:00,2.3,0.092,0,0,2.86,-3.41,-0.235,0.01,8.755,4.13,3.2,not present ,0,0,
19/05/2022,21:30:00,2.06,-0.496,0,0,2.86,-3.41,-0.524,-0.07,8.755,4.13,2.5,not present ,0,0,
19/05/2022,22:00:00,2.24,-0.44,0,0,2.86,-3.41,-0.439,-0.06,8.755,4.12,2.8,not present ,0,0,
19/05/2022,22:30:00,2.12,-0.361,0,0,2.86,-3.41,-0.505,-0.05,8.755,4.11,2.6,not present ,0,0,
19/05/2022,23:00:00,2.26,0.082,0,0,2.86,-3.41,-0.215,0.01,8.755,4.11,3,not present ,0,0,
19/05/2022,23:30:00,2.39,0.061,0,0,2.86,-3.41,-0.289,0,8.755,4.1,3.2,not present ,0,0,
20/05/2022,0:00:00,2.41,-0.142,0,0,2.86,-3.41,-0.288,-0.02,8.755,4.09,3,not present ,0,0,
20/05/2022,0:30:00,2.76,0.871,1.653,-0.24,2.86,-3.41,0.127,0.12,8.755,4.09,3.5,not present ,0,0,
20/05/2022,1:00:00,3.16,0.309,1.653,-0.29,2.86,-3.41,-0.031,0.04,8.755,4.08,4.1,not present ,0,0,
20/05/2022,1:30:00,3.1,-0.026,1.302,-0.09,2.86,-3.41,-0.36,0,8.755,4.07,3.8,not present ,0,0,
20/05/2022,2:00:00,3.24,0.278,1.463,-0.16,2.86,-3.41,-0.094,0.03,8.755,4.07,4,not present ,0,0,
20/05/2022,2:30:00,3.61,0.392,1.706,-0.28,2.86,-3.41,-0.017,0.05,8.755,4.07,4.6,not present ,0,0,
20/05/2022,3:00:00,3.85,0.357,1.809,-0.34,2.86,-3.41,0.028,0.05,8.755,4.06,4.69,not present ,0,0,
20/05/2022,3:30:00,4,0.265,1.762,-0.31,2.86,-3.41,-0.079,0.03,8.755,4.06,4.9,not present ,0,0,
20/05/2022,4:00:00,4.29,0.272,1.798,-0.31,2.86,-3.41,-0.085,0.03,8.755,4.06,5.1,not present ,0,0,
20/05/2022,4:30:00,4.57,0.171,1.814,-0.32,2.86,-3.41,-0.159,0.02,8.755,4.05,5.3,not present ,0,0,
20/05/2022,5:00:00,4.57,-0.344,1.323,-0.07,2.86,-3.41,-0.489,-0.04,8.755,4.05,4.69,not present ,0,0,
20/05/2022,5:30:00,4.1,-1.336,0,0,2.86,-3.41,-1.035,-0.19,8.755,4.03,3.6,not present ,0,0,
20/05/2022,6:00:00,3.54,-1.233,0,0,2.86,-3.41,-1.031,-0.17,8.755,4.02,3,not present ,0,0,
20/05/2022,6:30:00,3.11,-1.407,0,0,2.86,-3.41,-0.963,-0.2,8.755,4,2.7,not present ,0,0,
20/05/2022,7:00:00,2.59,-1.37,0,0,2.86,-3.41,-1.021,-0.19,8.755,3.99,2,not present ,0,0,
20/05/2022,7:30:00,2.25,-0.922,0,0,2.86,-3.41,-0.666,-0.13,8.755,3.98,1.9,not present ,0,0,
20/05/2022,8:00:00,2.2,-0.721,0,0,2.86,-3.41,-0.571,-0.1,8.755,3.97,2.09,not present ,0,0,
20/05/2022,8:30:00,2,-0.799,0,0,2.86,-3.41,-0.687,-0.11,8.755,3.96,2.09,not present ,0,0,
20/05/2022,9:00:00,1.85,-0.683,0,0,2.86,-3.41,-0.609,-0.09,8.755,3.95,2,not present ,0,0,
20/05/2022,9:30:00,1.85,-0.364,0,0,2.86,-3.41,-0.398,-0.05,8.755,3.95,2.2,not present ,0,0,
20/05/2022,10:00:00,1.84,-0.495,0,0,2.86,-3.41,-0.501,-0.07,8.755,3.95,2.3,not present ,0,0,
20/05/2022,10:30:00,1.78,-0.614,0,0,2.86,-3.41,-0.502,-0.08,8.755,3.94,2.2,not present ,0,0,
20/05/2022,11:00:00,1.69,-0.626,0,0,2.86,-3.41,-0.426,-0.08,8.755,3.94,2,not present ,0,0,
20/05/2022,11:30:00,1.67,-0.548,0,0,2.86,-3.41,-0.477,-0.07,8.755,3.93,2.09,not present ,0,0,
20/05/2022,12:00:00,1.69,-0.442,0,0,2.86,-3.41,-0.444,-0.06,8.755,3.93,2.2,not present ,0,0,
20/05/2022,12:30:00,1.67,-0.457,0,0,2.86,-3.41,-0.408,-0.06,8.755,3.93,2.5,not present ,0,0,
20/05/2022,13:00:00,1.71,-0.556,0,0,2.86,-3.41,-0.508,-0.07,8.755,3.93,3,not present ,0,0,
20/05/2022,13:30:00,1.7,-0.59,0,0,2.86,-3.41,-0.529,-0.08,8.755,3.92,2.5,not present ,0,0,
20/05/2022,14:00:00,1.57,-0.778,0,0,2.86,-3.41,-0.648,-0.11,8.755,3.92,2,not present ,0,0,
20/05/2022,14:30:00,1.44,-0.809,0,0,2.86,-3.41,-0.692,-0.11,8.755,3.91,1.7,not present ,0,0,
20/05/2022,15:00:00,1.33,-0.76,0,0,2.86,-3.41,-0.661,-0.1,8.755,3.91,1.7,not present ,0,0,
20/05/2022,15:30:00,1.21,-0.828,0,0,2.86,-3.41,-0.706,-0.11,8.755,3.91,1.6,not present ,0,0,
20/05/2022,16:00:00,0.95,-0.79,0,0,2.86,-3.41,-0.782,-0.11,8.755,3.9,1.1,not present ,0,0,
20/05/2022,16:30:00,0.84,-0.645,0,0,2.86,-3.41,-0.607,-0.09,8.755,3.9,1.2,not present ,0,0,
20/05/2022,17:00:00,0.82,-0.626,0,0,2.86,-3.41,-0.572,-0.08,8.755,3.89,1.4,not present ,0,0,
20/05/2022,17:30:00,0.78,-0.706,0,0,2.86,-3.41,-0.525,-0.1,8.755,3.89,1.4,not present ,0,0,
20/05/2022,18:00:00,0.75,-0.762,0,0,2.86,-3.41,-0.533,-0.1,8.755,3.88,1.3,not present ,0,0,
20/05/2022,18:30:00,0.67,-0.782,0,0,2.86,-3.41,-0.592,-0.11,8.755,3.87,1.3,not present ,0,0,
20/05/2022,19:00:00,0.6,-0.716,0,0,2.86,-3.41,-0.593,-0.1,8.755,3.87,1.1,not present ,0,0,
20/05/2022,19:30:00,0.51,-0.775,0,0,2.86,-3.41,-0.616,-0.11,8.755,3.86,0.9,not present ,0,0,
20/05/2022,20:00:00,0.38,-0.605,0,0,2.86,-3.41,-0.474,-0.08,8.755,3.86,0.8,not present ,0,0,
20/05/2022,20:30:00,0.25,-0.743,0,0,2.86,-3.41,-0.609,-0.1,8.755,3.85,0.5,not present ,0,0,
20/05/2022,21:00:00,0.06,-0.716,0,0,2.86,-3.41,-0.623,-0.1,8.755,3.85,0.3,not present ,0,0,
20/05/2022,21:30:00,-0.06,-0.75,0,0,2.86,-3.41,-0.611,-0.1,8.755,3.84,0.4,not present ,0,0,
20/05/2022,22:00:00,-0.17,-0.694,0,0,2.86,-3.41,-0.589,-0.09,8.755,3.84,0.4,not present ,0,0,
20/05/2022,22:30:00,-0.24,-0.68,0,0,2.86,-3.41,-0.578,-0.09,8.755,3.83,0.2,not present ,0,0,
20/05/2022,23:00:00,-0.27,-0.565,0,0,2.86,-3.41,-0.518,-0.08,8.755,3.83,0.2,not present ,0,0,
20/05/2022,23:30:00,-0.22,-0.386,0,0,2.86,-3.41,-0.46,-0.05,8.755,3.82,0.5,not present ,0,0,
21/05/2022,0:00:00,-0.08,-0.144,0,0,2.86,-3.41,-0.327,-0.02,8.755,3.82,0.6,not present ,0,0,
21/05/2022,0:30:00,0.13,0.167,0,0,2.86,-3.41,-0.28,0.02,8.755,3.82,0.9,not present ,0,0,
21/05/2022,1:00:00,0.39,0.236,1.007,0,2.86,-3.41,-0.017,0.03,8.755,3.81,1.2,not present ,0,0,
21/05/2022,1:30:00,0.76,0.394,1.22,-0.14,2.86,-3.41,-0.139,0.05,8.755,3.81,1.7,not present ,0,0,
21/05/2022,2:00:00,1.25,0.64,1.444,-0.25,2.86,-3.41,0.205,0.09,8.755,3.81,2.3,not present ,0,0,
21/05/2022,2:30:00,1.65,0.539,1.505,-0.27,2.86,-3.41,0.038,0.07,8.755,3.81,2.5,not present ,0,0,
21/05/2022,3:00:00,1.86,0.097,1.218,-0.09,2.86,-3.41,-0.148,0.01,8.755,3.8,2.7,not present ,0,0,
21/05/2022,3:30:00,1.98,0.194,1.181,-0.04,2.86,-3.41,-0.199,0.02,8.755,3.8,2.5,not present ,0,0,
21/05/2022,4:00:00,2.43,0.844,1.667,-0.29,2.86,-3.41,0.197,0.12,8.755,3.8,3.1,not present ,0,0,
21/05/2022,4:30:00,2.29,-0.999,0,0,2.86,-3.41,-0.631,-0.14,8.755,3.8,2,not present ,0,0,
21/05/2022,5:00:00,2.29,0.094,0,0,2.86,-3.41,-0.197,0.01,8.755,3.79,2.3,not present ,0,0,
21/05/2022,5:30:00,2.68,0.54,1.546,-0.22,2.86,-3.41,-0.052,0.07,8.755,3.79,3.1,not present ,0,0,
21/05/2022,6:00:00,2.99,0.013,1.445,-0.2,2.86,-3.41,-0.239,0,8.755,3.79,2.8,not present ,0,0,
21/05/2022,6:30:00,3.52,1.218,2.271,-0.57,2.86,-3.41,0.407,0.17,8.755,3.79,3.7,not present ,0,0,
21/05/2022,7:00:00,3.38,-1.553,0,0,2.86,-3.41,-1.146,-0.22,8.755,3.78,2,not present ,0,0,
21/05/2022,7:30:00,3.43,2.01,1.795,-0.13,2.86,-3.41,0.791,0.28,8.755,3.78,2.2,not present ,0,0,
21/05/2022,8:00:00,4.13,0.464,1.956,-0.4,2.86,-3.41,0.048,0.06,8.755,3.78,3.6,not present ,0,0,
21/05/2022,8:30:00,3.96,1.488,2.329,-0.52,2.86,-3.41,0.519,0.21,8.755,3.78,3.4,not present ,0,0,
21/05/2022,9:00:00,5.22,0.459,2.344,-0.57,2.86,-3.41,-0.034,0.06,8.755,3.78,4.9,not present ,0,0,
21/05/2022,9:30:00,4.49,-1.292,0,0,2.86,-3.41,-0.859,-0.18,8.755,3.78,3.3,not present ,0,0,
21/05/2022,10:00:00,3.59,0.543,0,0,2.86,-3.41,-0.053,0.07,8.755,3.77,2.4,not present ,0,0,
21/05/2022,10:30:00,3.94,-1.105,0,0,2.86,-3.41,-0.813,-0.15,8.755,3.77,3.3,not present ,0,0,
21/05/2022,11:00:00,3.23,-1.03,0,0,2.86,-3.41,-0.875,-0.14,8.755,3.77,2.2,not present ,0,0,
21/05/2022,11:30:00,2.82,-1.122,0,0,2.86,-3.41,-0.822,-0.16,8.755,3.77,2,not present ,0,0,
21/05/2022,12:00:00,2.51,-0.788,0,0,2.86,-3.41,-0.601,-0.11,8.755,3.76,2,not present ,0,0,
21/05/2022,12:30:00,2.32,-0.603,0,0,2.86,-3.41,-0.63,-0.08,8.755,3.76,2,not present ,0,0,
21/05/2022,13:00:00,2.08,-0.828,0,0,2.86,-3.41,-0.691,-0.11,8.755,3.76,1.8,not present ,0,0,
21/05/2022,13:30:00,2.48,-1.122,0,0,2.86,-3.41,-0.701,-0.16,8.755,3.83,17.29,present ,24.39,113.4,
21/05/2022,14:00:00,2.85,-1.408,0,0,2.86,-3.41,-0.67,-0.2,8.755,3.86,22.9,present ,24.19,115.2,
21/05/2022,14:30:00,2.83,-1.514,0,0,2.86,-3.41,-0.577,-0.21,8.755,3.92,25.2,present ,23.92,116.4,
21/05/2022,15:00:00,2.62,-1.66,0,0,2.86,-3.41,-0.588,-0.23,8.755,3.98,24.7,present ,23.58,118.2,
21/05/2022,15:30:00,1.33,-0.975,0,0,2.86,-3.41,-0.484,-0.13,8.755,3.94,4.69,not present ,0,0,
21/05/2022,16:00:00,0.75,-0.802,0,0,2.86,-3.41,-0.687,-0.11,8.755,3.93,1.6,not present ,0,0,
21/05/2022,16:30:00,0.41,-0.814,0,0,2.86,-3.41,-0.702,-0.11,8.755,3.93,0.6,not present ,0,0,
21/05/2022,17:00:00,0.22,-1.1,0,0,2.86,-3.41,-0.774,-0.15,8.755,3.92,0.1,not present ,0,0,
21/05/2022,17:30:00,0.33,-0.929,0,0,2.86,-3.41,-0.742,-0.13,8.755,3.92,-0.3,not present ,0,0,
21/05/2022,18:00:00,0.24,-0.662,0,0,2.86,-3.41,-0.689,-0.09,8.755,3.92,-0.5,not present ,0,0,
21/05/2022,18:30:00,0.08,-0.534,0,0,2.86,-3.41,-0.477,-0.07,8.755,3.91,-0.5,not present ,0,0,
21/05/2022,19:00:00,-0.01,-0.509,0,0,2.86,-3.41,-0.537,-0.07,8.755,3.91,-0.3,not present ,0,0,
21/05/2022,19:30:00,-0.06,-0.733,0,0,2.86,-3.41,-0.585,-0.1,8.755,3.91,-0.6,not present ,0,0,
21/05/2022,20:00:00,0,-1.058,0,0,2.86,-3.41,-0.636,-0.15,8.755,3.9,-0.7,not present ,0,0,
21/05/2022,20:30:00,0.09,-1.136,0,0,2.86,-3.41,-0.778,-0.16,8.755,3.9,-0.7,not present ,0,0,
21/05/2022,21:00:00,0.17,-2.022,0,0,2.86,-3.41,-1.174,-0.29,8.755,3.89,-0.9,not present ,0,0,
21/05/2022,21:30:00,0.36,-1.852,0,0,2.86,-3.41,-1.116,-0.26,8.755,3.89,-1.1,not present ,0,0,
21/05/2022,22:00:00,0.4,-1.415,0,0,2.86,-3.41,-0.949,-0.2,8.755,3.88,-1.1,not present ,0,0,
21/05/2022,22:30:00,0.39,-1.583,0,0,2.86,-3.41,-1.022,-0.22,8.755,3.87,-1.1,not present ,0,0,
21/05/2022,23:00:00,0.31,-1.008,0,0,2.86,-3.41,-0.879,-0.14,8.755,3.86,-1,not present ,0,0,
21/05/2022,23:30:00,0.11,-0.35,0,0,2.86,-3.41,-0.35,-0.05,8.755,3.85,-0.8,not present ,0,0,
22/05/2022,0:00:00,-0.15,0.349,0,0,2.86,-3.41,-0.159,0.05,8.755,3.84,-0.1,not present ,0,0,
22/05/2022,0:30:00,-0.32,2.221,1.557,-0.28,2.86,-3.41,0.658,0.31,8.755,3.84,0.5,not present ,0,0,
22/05/2022,1:00:00,0.13,1.414,1.703,-0.47,2.86,-3.41,0.447,0.2,8.755,3.83,1.2,not present ,0,0,
22/05/2022,1:30:00,0.57,1.615,2.293,-0.9,2.86,-3.41,0.511,0.23,8.755,3.83,1.8,not present ,0,0,
22/05/2022,2:00:00,1.06,1.863,2.613,-1.06,2.86,-3.41,0.633,0.26,8.755,3.83,2.6,not present ,0,0,
22/05/2022,2:30:00,1.65,1.648,2.553,-0.94,2.86,-3.41,0.534,0.23,8.755,3.82,3.2,not present ,0,0,
22/05/2022,3:00:00,2.12,1.044,2.062,-0.59,2.86,-3.41,0.291,0.14,8.755,3.82,3.3,not present ,0,0,
22/05/2022,3:30:00,2.53,0.823,1.927,-0.47,2.86,-3.41,0.223,0.11,8.755,3.81,3.7,not present ,0,0,
22/05/2022,4:00:00,3.08,0.703,1.872,-0.4,2.86,-3.41,0.11,0.1,8.755,3.81,3.8,not present ,0,0,
22/05/2022,4:30:00,3.86,1.686,2.703,-0.76,2.86,-3.41,0.786,0.24,8.755,3.81,4.3,not present ,0,0,
22/05/2022,5:00:00,4.25,0.963,2.296,-0.55,2.86,-3.41,0.272,0.13,8.755,3.81,4.8,not present ,0,0,
22/05/2022,5:30:00,5.07,0.396,2.296,-0.56,2.86,-3.41,-0.002,0.05,8.755,3.81,5.5,not present ,0,0,
22/05/2022,6:00:00,5.12,0.362,1.864,-0.28,2.86,-3.41,-0.071,0.05,8.755,3.8,5.1,not present ,0,0,
22/05/2022,6:30:00,5.35,0.467,2.137,-0.42,2.86,-3.41,-0.046,0.06,8.755,3.8,5.3,not present ,0,0,
22/05/2022,7:00:00,5.5,-0.031,1.841,-0.3,2.86,-3.41,-0.289,0,8.755,3.8,5.3,not present ,0,0,
22/05/2022,7:30:00,5.41,0.303,1.791,-0.23,2.86,-3.41,-0.114,0.04,8.755,3.79,4.8,not present ,0,0,
22/05/2022,8:00:00,5.83,1.02,2.574,-0.57,2.86,-3.41,0.216,0.14,8.755,3.79,5.5,not present ,0,0,
22/05/2022,8:30:00,6.65,1.524,3.533,-0.99,2.86,-3.41,0.597,0.21,8.755,3.79,6.5,not present ,0,0,
22/05/2022,9:00:00,6.19,0.015,1.853,-0.26,2.86,-3.41,-0.216,0,8.755,3.79,6,not present ,0,0,
22/05/2022,9:30:00,7,2.014,3.994,-1.15,2.86,-3.41,0.863,0.28,8.755,3.79,7.5,not present ,0,0,
22/05/2022,10:00:00,9.5,6.471,7.766,-2.14,2.86,-3.41,3.043,0.92,8.755,3.78,11.4,not present ,0,0,
22/05/2022,10:30:00,8.92,2.049,4.182,-1.03,2.86,-3.41,0.761,0.29,8.755,3.78,8.6,not present ,0,0,
22/05/2022,11:00:00,9.08,0.211,2.731,-0.53,2.86,-3.41,-0.031,0.03,8.755,3.78,7.9,not present ,0,0,
22/05/2022,11:30:00,9.07,0.413,2.735,-0.5,2.86,-3.41,-0.08,0.05,8.755,3.78,7.9,not present ,0,0,
22/05/2022,12:00:00,10.11,1.628,4.521,-1.14,2.86,-3.41,0.655,0.23,8.751,3.78,10.3,not present ,0,0,
22/05/2022,12:30:00,9.09,-1.025,1.445,-0.05,2.86,-3.41,-0.706,-0.14,8.755,3.78,9,not present ,0,0,
22/05/2022,13:00:00,7.55,-2.763,0,0,2.86,-3.41,-1.68,-0.39,8.755,3.77,5.6,not present ,0,0,
22/05/2022,13:30:00,6.1,-2.732,0,0,2.86,-3.41,-1.641,-0.39,8.755,3.84,13.9,present ,24.63,111.9,
22/05/2022,14:00:00,5.84,-3.043,0,0,2.86,-3.41,-1.491,-0.43,8.755,3.86,23.4,present ,24.46,113.7,
22/05/2022,14:30:00,4.99,-2.798,0,0,2.86,-3.41,-1.347,-0.4,8.755,3.93,24.3,present ,24.26,114.9,
22/05/2022,15:00:00,4.23,-2.47,0,0,2.86,-3.41,-1.184,-0.35,8.755,3.99,24.5,present ,24.02,116.1,
22/05/2022,15:30:00,3.6,-2.287,0,0,2.86,-3.41,-0.939,-0.32,8.755,4.06,24.3,present ,23.71,117.6,
22/05/2022,16:00:00,2.31,-1.722,0,0,2.86,-3.41,-0.847,-0.24,8.755,4.07,7.1,not present ,0,0,
22/05/2022,16:30:00,1.38,-1.438,0,0,2.86,-3.41,-0.931,-0.2,8.755,4.07,2.8,not present ,0,0,
22/05/2022,17:00:00,0.73,-1.445,0,0,2.86,-3.41,-0.883,-0.2,8.755,4.06,1.1,not present ,0,0,
22/05/2022,17:30:00,0.28,-1.38,0,0,2.86,-3.41,-1.008,-0.19,8.755,4.05,0.1,not present ,0,0,
22/05/2022,18:00:00,0.31,-1.267,0,0,2.86,-3.41,-0.841,-0.18,8.755,4.03,-0.3,not present ,0,0,
22/05/2022,18:30:00,0.24,-1.131,0,0,2.86,-3.41,-0.786,-0.16,8.755,4.01,-0.7,not present ,0,0,
22/05/2022,19:00:00,0.19,-0.981,0,0,2.86,-3.41,-0.871,-0.14,8.755,3.99,-1.1,not present ,0,0,
22/05/2022,19:30:00,0.14,-0.906,0,0,2.86,-3.41,-0.724,-0.13,8.755,3.98,-1.2,not present ,0,0,
22/05/2022,20:00:00,0.57,-2.71,0,0,2.86,-3.41,-1.57,-0.38,8.755,3.97,-1.5,not present ,0,0,
22/05/2022,20:30:00,0.8,-2.497,0,0,2.86,-3.41,-1.477,-0.35,8.755,3.97,-1.6,not present ,0,0,
22/05/2022,21:00:00,0.79,-2.525,0,0,2.86,-3.41,-1.412,-0.36,8.755,3.96,-1.7,not present ,0,0,
22/05/2022,21:30:00,0.73,-1.442,0,0,2.86,-3.41,-0.988,-0.2,8.755,3.95,-1.6,not present ,0,0,
22/05/2022,22:00:00,0.79,-1.46,0,0,2.86,-3.41,-1.052,-0.2,8.755,3.95,-1.7,not present ,0,0,
22/05/2022,22:30:00,0.74,-2.238,0,0,2.86,-3.41,-1.138,-0.32,8.755,3.94,-1.6,not present ,0,0,
22/05/2022,23:00:00,0.59,-1.096,0,0,2.86,-3.41,-0.871,-0.15,8.755,3.94,-1.5,not present ,0,0,
22/05/2022,23:30:00,0.42,-0.884,0,0,2.86,-3.41,-0.676,-0.12,8.755,3.93,-1.2,not present ,0,0,
23/05/2022,0:00:00,0.32,-1.071,0,0,2.86,-3.41,-0.871,-0.15,8.755,3.93,-1.1,not present ,0,0,
23/05/2022,0:30:00,-0.08,-0.189,0,0,2.86,-3.41,-0.369,-0.02,8.755,3.93,-0.6,not present ,0,0,
23/05/2022,1:00:00,-0.34,4.103,0,0,2.86,-3.41,1.544,0.58,8.755,3.93,1.4,not present ,0,0,
23/05/2022,1:30:00,0.53,3.354,2.744,-1.05,2.86,-3.41,1.436,0.48,8.755,3.93,4.3,not present ,0,0,
23/05/2022,2:00:00,1.13,3.653,3.445,-1.47,2.86,-3.41,1.556,0.52,8.755,3.93,5.4,not present ,0,0,
23/05/2022,2:30:00,1.94,3.641,3.925,-1.68,2.86,-3.41,1.532,0.52,8.755,3.93,6.6,not present ,0,0,
23/05/2022,3:00:00,2.94,3.263,4.115,-1.67,2.86,-3.41,1.444,0.46,8.755,3.93,7.1,not present ,0,0,
23/05/2022,3:30:00,4.26,2.668,3.817,-1.32,2.86,-3.41,1.037,0.38,8.755,3.92,7.9,not present ,0,0,
23/05/2022,4:00:00,5.67,2.099,3.809,-1.19,2.86,-3.41,0.755,0.3,8.755,3.92,8.7,not present ,0,0,
23/05/2022,4:30:00,6.89,1.539,3.726,-1.07,2.86,-3.41,0.633,0.22,8.755,3.91,8.8,not present ,0,0,
23/05/2022,5:00:00,8.21,1.374,3.973,-1.09,2.86,-3.41,0.363,0.19,8.755,3.91,9.8,not present ,0,0,
23/05/2022,5:30:00,9.34,1.743,4.294,-1.09,2.86,-3.41,0.557,0.25,8.755,3.91,11,not present ,0,0,
23/05/2022,6:00:00,10.33,1.717,4.502,-1.1,2.86,-3.41,0.576,0.24,8.743,3.9,11.6,not present ,0,0,
23/05/2022,6:30:00,10.99,0.58,3.568,-0.76,2.86,-3.41,0.018,0.08,8.72,3.9,11.6,not present ,0,0,
23/05/2022,7:00:00,11.25,-0.096,2.745,-0.45,2.86,-3.41,-0.374,-0.01,8.708,3.89,11.5,not present ,0,0,
23/05/2022,7:30:00,11.77,0.039,3.316,-0.66,2.86,-3.41,-0.186,0,8.689,3.89,12,not present ,0,0,
23/05/2022,8:00:00,12.44,1.112,4.707,-1.09,2.86,-3.41,0.261,0.15,8.662,3.88,12.5,not present ,0,0,
23/05/2022,8:30:00,13.56,3.669,7.696,-1.9,2.86,-3.41,1.522,0.51,8.62,3.87,13.3,not present ,0,0,
23/05/2022,9:00:00,14.39,2.073,6.29,-1.45,2.86,-3.41,0.872,0.29,8.589,3.86,14,not present ,0,0,
23/05/2022,9:30:00,15.2,2.655,6.811,-1.5,2.86,-3.41,0.833,0.37,8.555,3.85,14.7,not present ,0,0,
23/05/2022,10:00:00,16.53,4.624,9.533,-2.14,2.86,-3.41,1.761,0.64,8.506,3.85,15.8,not present ,0,0,
23/05/2022,10:30:00,16.87,1.122,5.718,-1.15,2.86,-3.41,0.418,0.15,8.495,3.84,15.8,not present ,0,0,
23/05/2022,11:00:00,16.82,-1.379,3.097,-0.51,2.86,-3.41,-0.939,-0.19,8.495,3.84,15.3,not present ,0,0,
23/05/2022,11:30:00,16.72,-0.667,2.967,-0.37,2.86,-3.41,-0.495,-0.09,8.499,3.83,15.4,not present ,0,0,
23/05/2022,12:00:00,15.67,-2.134,0,0,2.86,-3.41,-1.444,-0.29,8.54,3.83,13.9,not present ,0,0,
23/05/2022,12:30:00,15.18,-0.708,0,0,2.86,-3.41,-0.612,-0.09,8.559,3.83,13.9,not present ,0,0,
23/05/2022,13:00:00,13.68,-3.176,0,0,2.86,-3.41,-1.929,-0.44,8.616,3.82,11.5,not present ,0,0,
23/05/2022,13:30:00,12.09,-2.905,0,0,2.86,-3.41,-1.766,-0.41,8.677,3.88,19,present ,25.18,109.8,
23/05/2022,14:00:00,11.4,-3.365,0,0,2.86,-3.41,-1.865,-0.48,8.7,3.95,28,present ,25.02,111.9,
23/05/2022,14:30:00,10.27,-3.133,0,0,2.86,-3.41,-1.513,-0.44,8.747,4,29,present ,24.88,112.5,
23/05/2022,15:00:00,9.15,-2.886,0,0,2.86,-3.41,-1.412,-0.41,8.755,4.11,27.7,present ,24.71,113.4,
23/05/2022,15:30:00,8.31,-2.313,0,0,2.86,-3.41,-1.116,-0.33,8.755,4.19,26.4,present ,24.58,96.9,
23/05/2022,16:00:00,6.97,-1.935,0,0,2.86,-3.41,-1.186,-0.27,8.755,4.19,14.8,present ,24.51,33,
23/05/2022,16:30:00,6.03,-1.857,0,0,2.86,-3.41,-0.984,-0.26,8.755,4.19,10.8,present ,24.37,28.8,
23/05/2022,17:00:00,5.24,-1.76,0,0,2.86,-3.41,-0.998,-0.25,8.755,4.19,9.39,present ,24.33,28.2,
23/05/2022,17:30:00,4.52,-1.799,0,0,2.86,-3.41,-1.045,-0.25,8.755,4.19,8.3,present ,24.29,28.2,
23/05/2022,18:00:00,3.79,-1.741,0,0,2.86,-3.41,-1.113,-0.24,8.755,4.19,7.6,present ,24.26,28.2,
23/05/2022,18:30:00,3.19,-1.672,0,0,2.86,-3.41,-1.051,-0.24,8.755,4.19,7,present ,24.19,28.2,
23/05/2022,19:00:00,2.63,-1.608,0,0,2.86,-3.41,-1.039,-0.23,8.755,4.19,6.4,present ,24.15,27.9,
23/05/2022,19:30:00,2.13,-1.388,0,0,2.86,-3.41,-0.842,-0.19,8.755,4.19,6,present ,24.08,27.9,
23/05/2022,20:00:00,1.75,-1.23,0,0,2.86,-3.41,-0.912,-0.17,8.755,4.19,5.8,present ,24.04,28.2,
