Serial Number:,PSY1M409
APP Serial #:,03000AD3
Head Serial #:,2270
App Ver:,R1-7-8
COM Ver:,R2-6-7
Instrument Name:,
Instrument Comment:,
Cooling Time:,10,seconds
Waiting Time:,6,seconds
Warming Duration:,0,seconds
Wait before measurement:,15,seconds
Chamber Heating Duration:,0,seconds
Chamber Heating Schedule:,continuous 
C1:,0.0270
C2:,0.3250
Date,Time,Chamber Temperature (°C),dT (µV),Wet Bulb Depression (µV),Corrected Water Potential (MPa),Intercept,Slope,EDBO,Correction for dT (MPa),Correction Factor,Internal Battery Voltage (V),Internal Battery Temperature (°C),External Power Supply Present,External Power Supply Voltage (V),External Power Supply Current (mA),Diagnostic Comment
28/04/2022,04:51:33,25.79,1.085,4.270,-0.69,1.00,-3.80,0.714,0.14,8.173,4.15,24.60 ,present ,USB ,USB ,
Serial Number:,PSY1M409
APP Serial #:,03000AD3
Head Serial #:,2270
App Ver:,R1-7-8
COM Ver:,R2-6-7
Instrument Name:,ES42 
Instrument Comment:,
Cooling Time:,10,seconds
Waiting Time:,6,seconds
Warming Duration:,0,seconds
Wait before measurement:,15,seconds
20/07/2022,00:30:00,18.46,-6.680,17.946,-5.40,0.98,-4.64,-2.769,-0.92,8.436,4.18,19.60 ,present ,24.47 ,27.90 ,
20/07/2022,01:00:00,17.36,-6.291,17.485,-5.40,0.98,-4.64,-2.485,-0.87,8.476,4.18,18.79 ,present ,24.33 ,27.90 ,
20/07/2022,01:30:00,16.36,-5.577,16.845,-5.30,0.98,-4.64,-2.271,-0.77,8.514,4.18,18.50 ,present ,24.33 ,27.90 ,
20/07/2022,02:00:00,15.37,-5.596,16.333,-5.32,0.98,-4.64,-2.296,-0.78,8.551,4.18,17.40 ,present ,24.26 ,27.90 ,
20/07/2022,02:30:00,14.48,-5.097,15.847,-5.27,0.98,-4.64,-2.072,-0.71,8.585,4.18,16.60 ,present ,24.43 ,28.20 ,
20/07/2022,03:00:00,13.71,-4.464,15.461,-5.21,0.98,-4.64,-1.766,-0.63,8.612,4.18,16.00 ,present ,24.43 ,27.90 ,
20/07/2022,03:30:00,13.07,-3.788,15.008,-5.09,0.98,-4.64,-1.619,-0.53,8.639,4.18,15.50 ,present ,24.39 ,27.60 ,
20/07/2022,04:00:00,12.52,-3.653,14.792,-5.11,0.98,-4.64,-1.616,-0.51,8.658,4.18,15.20 ,present ,24.40 ,28.20 ,
20/07/2022,04:30:00,12.04,-3.119,14.335,-4.98,0.98,-4.64,-1.471,-0.44,8.677,4.17,15.00 ,present ,24.36 ,27.90 ,
20/07/2022,05:00:00,11.61,-2.779,14.158,-4.96,0.98,-4.64,-1.372,-0.39,8.693,4.17,14.50 ,present ,24.33 ,28.50 ,
20/07/2022,05:30:00,11.16,-3.179,13.850,-5.00,0.98,-4.64,-1.369,-0.45,8.712,4.17,14.60 ,present ,24.26 ,28.50 ,
20/07/2022,06:00:00,10.66,-2.605,13.581,-4.93,0.98,-4.64,-1.179,-0.37,8.731,4.16,10.90 ,not present ,0.00 ,0.00 ,
20/07/2022,06:30:00,10.28,-2.411,13.354,-4.91,0.98,-4.64,-0.962,-0.34,8.747,4.15,10.00 ,not present ,0.00 ,0.00 ,
20/07/2022,07:00:00,10.14,-1.232,13.232,-4.72,0.98,-4.64,-0.649,-0.17,8.751,4.15,10.10 ,not present ,0.00 ,0.00 ,
20/07/2022,07:30:00,10.21,-0.638,13.281,-4.64,0.98,-4.64,-0.562,-0.09,8.747,4.14,10.30 ,not present ,0.00 ,0.00 ,
20/07/2022,08:00:00,10.19,-0.894,13.324,-4.70,0.98,-4.64,-0.582,-0.12,8.751,4.13,10.50 ,not present ,0.00 ,0.00 ,
20/07/2022,08:30:00,10.28,0.042,13.384,-4.56,0.98,-4.64,-0.155,0.00,8.747,4.13,10.50 ,not present ,0.00 ,0.00 ,
20/07/2022,09:00:00,10.58,0.250,13.493,-4.51,0.98,-4.64,-0.102,0.03,8.735,4.12,11.20 ,not present ,0.00 ,0.00 ,
20/07/2022,09:30:00,11.02,1.453,13.826,-4.36,0.98,-4.64,0.259,0.20,8.716,4.11,12.00 ,not present ,0.00 ,0.00 ,
20/07/2022,10:00:00,11.83,2.809,14.183,-4.13,0.98,-4.64,0.868,0.40,8.685,4.11,13.30 ,not present ,0.00 ,0.00 ,
20/07/2022,10:30:00,13.42,10.158,13.668,-2.63,0.98,-4.64,3.336,1.43,8.623,4.10,14.70 ,not present ,0.00 ,0.00 ,
20/07/2022,11:00:00,17.51,14.387,0.000,0.00,0.98,-4.64,4.954,1.99,8.469,4.09,17.60 ,not present ,0.00 ,0.00 ,
20/07/2022,11:30:00,21.62,24.378,0.000,0.00,0.98,-4.64,8.364,3.32,8.319,4.09,20.90 ,not present ,0.00 ,0.00 ,
20/07/2022,12:00:00,23.33,15.009,0.000,0.00,0.98,-4.64,5.030,2.03,8.258,4.08,24.70 ,not present ,0.00 ,0.00 ,
20/07/2022,12:30:00,24.50,7.868,0.000,0.00,0.98,-4.64,2.341,1.05,8.215,4.07,25.10 ,not present ,0.00 ,0.00 ,
20/07/2022,13:00:00,25.32,4.250,9.260,-1.19,0.98,-4.64,1.071,0.57,8.187,4.07,24.80 ,not present ,0.00 ,0.00 ,
20/07/2022,13:30:00,25.26,0.683,19.158,-3.79,0.98,-4.64,-0.076,0.09,8.191,4.06,24.50 ,not present ,0.00 ,0.00 ,
20/07/2022,14:00:00,25.79,4.128,12.064,-1.78,0.98,-4.64,1.221,0.55,8.173,4.06,25.00 ,not present ,0.00 ,0.00 ,
20/07/2022,14:30:00,26.90,3.873,11.328,-1.59,0.98,-4.64,1.236,0.51,8.130,4.05,25.80 ,not present ,0.00 ,0.00 ,
20/07/2022,15:00:00,26.83,2.382,14.476,-2.44,0.98,-4.64,0.584,0.31,8.134,4.05,26.90 ,not present ,0.00 ,0.00 ,
20/07/2022,15:30:00,27.17,1.961,18.299,-3.25,0.98,-4.64,0.483,0.26,8.123,4.05,28.70 ,not present ,0.00 ,0.00 ,
20/07/2022,16:00:00,27.37,1.768,20.675,-3.74,0.98,-4.64,0.352,0.23,8.116,4.04,28.20 ,not present ,0.00 ,0.00 ,
20/07/2022,16:30:00,28.13,2.315,19.276,-3.31,0.98,-4.64,0.585,0.30,8.088,4.04,28.80 ,not present ,0.00 ,0.00 ,
20/07/2022,17:00:00,29.34,4.257,22.607,-3.58,0.98,-4.64,1.161,0.56,8.048,4.03,30.20 ,not present ,0.00 ,0.00 ,
20/07/2022,17:30:00,30.88,4.861,27.021,-4.17,0.98,-4.64,1.468,0.63,7.997,4.01,32.30 ,not present ,0.00 ,0.00 ,
20/07/2022,18:00:00,32.50,0.984,31.624,-5.32,0.98,-4.64,0.127,0.12,7.939,4.00,33.20 ,not present ,0.00 ,0.00 ,
20/07/2022,18:30:00,33.48,-1.744,30.870,-5.42,0.98,-4.64,-0.931,-0.22,7.909,3.99,33.20 ,not present ,0.00 ,0.00 ,
20/07/2022,19:00:00,33.98,-1.847,29.567,-5.15,0.98,-4.64,-1.013,-0.23,7.893,3.98,32.00 ,not present ,0.00 ,0.00 ,
20/07/2022,19:30:00,34.34,-1.596,28.099,-4.83,0.98,-4.64,-0.977,-0.20,7.879,3.97,31.20 ,not present ,0.00 ,0.00 ,
20/07/2022,20:00:00,33.98,-8.071,24.643,-5.10,0.98,-4.64,-3.221,-1.04,7.893,3.97,30.10 ,not present ,0.00 ,0.00 ,
20/07/2022,20:30:00,32.06,-10.728,21.810,-5.13,0.98,-4.64,-4.211,-1.39,7.956,3.96,26.90 ,not present ,0.00 ,0.00 ,
20/07/2022,21:00:00,30.40,-11.720,20.946,-5.26,0.98,-4.64,-4.444,-1.53,8.010,3.95,25.40 ,not present ,0.00 ,0.00 ,
20/07/2022,21:30:00,28.46,-10.404,20.810,-5.26,0.98,-4.64,-3.958,-1.37,8.079,3.95,23.90 ,not present ,0.00 ,0.00 ,
20/07/2022,22:00:00,27.21,-9.260,20.557,-5.20,0.98,-4.64,-3.717,-1.23,8.121,4.07,41.20 ,present ,24.35 ,117.90 ,
20/07/2022,22:30:00,25.92,-8.180,20.196,-5.13,0.98,-4.64,-3.494,-1.09,8.166,4.15,42.70 ,present ,24.24 ,117.00 ,
20/07/2022,23:00:00,24.62,-6.484,20.341,-5.09,0.98,-4.64,-2.813,-0.87,8.212,4.18,32.59 ,present ,24.46 ,35.40 ,
20/07/2022,23:30:00,23.41,-5.755,19.989,-5.06,0.98,-4.64,-2.272,-0.77,8.254,4.18,27.30 ,present ,24.58 ,28.80 ,
21/07/2022,00:00:00,22.39,-5.525,19.306,-5.01,0.98,-4.64,-2.330,-0.75,8.294,4.18,25.60 ,present ,24.51 ,28.20 ,
21/07/2022,00:30:00,21.66,-4.001,19.331,-4.91,0.98,-4.64,-1.822,-0.54,8.319,4.18,25.10 ,present ,24.47 ,28.20 ,
21/07/2022,01:00:00,21.04,-3.715,18.868,-4.84,0.98,-4.64,-1.611,-0.50,8.341,4.18,24.60 ,present ,24.43 ,28.20 ,
21/07/2022,01:30:00,20.51,-3.115,18.656,-4.79,0.98,-4.64,-1.410,-0.42,8.359,4.18,24.30 ,present ,24.37 ,28.50 ,
21/07/2022,02:00:00,19.93,-2.782,18.374,-4.75,0.98,-4.64,-1.305,-0.38,8.381,4.18,23.70 ,present ,24.33 ,28.20 ,
21/07/2022,02:30:00,19.66,-2.347,18.318,-4.72,0.98,-4.64,-1.135,-0.32,8.392,4.18,23.70 ,present ,24.47 ,28.20 ,
21/07/2022,03:00:00,18.93,-4.340,17.469,-4.88,0.98,-4.64,-1.876,-0.59,8.417,4.18,22.70 ,present ,24.47 ,27.90 ,
21/07/2022,03:30:00,18.11,-5.015,16.823,-4.93,0.98,-4.64,-2.006,-0.69,8.447,4.18,21.10 ,present ,24.47 ,28.20 ,
21/07/2022,04:00:00,17.28,-4.178,16.447,-4.84,0.98,-4.64,-1.791,-0.58,8.480,4.18,20.00 ,present ,24.40 ,27.90 ,
21/07/2022,04:30:00,16.45,-4.558,15.974,-4.90,0.98,-4.64,-1.947,-0.63,8.510,4.18,19.00 ,present ,24.37 ,28.50 ,
21/07/2022,05:00:00,15.83,-3.889,15.711,-4.83,0.98,-4.64,-1.706,-0.54,8.533,4.18,18.60 ,present ,24.29 ,28.20 ,
21/07/2022,05:30:00,15.41,-1.842,15.758,-4.62,0.98,-4.64,-0.906,-0.25,8.548,4.18,18.70 ,present ,24.29 ,28.20 ,
21/07/2022,06:00:00,15.13,-2.130,15.651,-4.68,0.98,-4.64,-0.931,-0.29,8.559,4.16,16.10 ,not present ,0.00 ,0.00 ,
21/07/2022,06:30:00,14.72,-1.986,15.478,-4.68,0.98,-4.64,-0.985,-0.27,8.574,4.16,15.20 ,not present ,0.00 ,0.00 ,
21/07/2022,07:00:00,14.41,-1.716,15.369,-4.66,0.98,-4.64,-0.840,-0.24,8.585,4.15,14.60 ,not present ,0.00 ,0.00 ,
21/07/2022,07:30:00,14.12,-1.751,15.191,-4.67,0.98,-4.64,-0.932,-0.24,8.597,4.14,14.20 ,not present ,0.00 ,0.00 ,
21/07/2022,08:00:00,14.26,-0.570,15.547,-4.58,0.98,-4.64,-0.376,-0.08,8.593,4.14,14.60 ,not present ,0.00 ,0.00 ,
21/07/2022,08:30:00,14.31,-0.400,15.672,-4.59,0.98,-4.64,-0.372,-0.05,8.589,4.13,15.00 ,not present ,0.00 ,0.00 ,
21/07/2022,09:00:00,14.37,-0.190,15.849,-4.60,0.98,-4.64,-0.309,-0.02,8.589,4.12,15.20 ,not present ,0.00 ,0.00 ,
21/07/2022,09:30:00,14.73,1.559,16.393,-4.45,0.98,-4.64,0.297,0.21,8.574,4.12,15.90 ,not present ,0.00 ,0.00 ,
21/07/2022,10:00:00,15.69,3.659,17.383,-4.28,0.98,-4.64,0.965,0.51,8.540,4.11,17.79 ,not present ,0.00 ,0.00 ,
21/07/2022,10:30:00,17.32,9.554,18.930,-3.60,0.98,-4.64,3.103,1.32,8.476,4.10,19.79 ,not present ,0.00 ,0.00 ,
21/07/2022,11:00:00,19.84,9.708,19.620,-3.36,0.98,-4.64,3.274,1.33,8.384,4.10,21.60 ,not present ,0.00 ,0.00 ,
21/07/2022,11:30:00,23.37,18.608,0.000,0.00,0.98,-4.64,6.475,2.51,8.258,4.09,23.50 ,not present ,0.00 ,0.00 ,
21/07/2022,12:00:00,24.90,12.352,0.000,0.00,0.98,-4.64,3.991,1.66,8.201,4.08,26.10 ,not present ,0.00 ,0.00 ,
21/07/2022,12:30:00,26.02,8.796,12.797,-1.29,0.98,-4.64,2.557,1.17,8.161,4.08,26.60 ,not present ,0.00 ,0.00 ,
21/07/2022,13:00:00,26.76,4.229,20.749,-3.49,0.98,-4.64,1.137,0.56,8.137,4.07,26.30 ,not present ,0.00 ,0.00 ,
21/07/2022,13:30:00,26.92,1.961,23.183,-4.27,0.98,-4.64,0.247,0.26,8.130,4.07,26.40 ,not present ,0.00 ,0.00 ,
21/07/2022,14:00:00,27.61,3.949,18.081,-2.90,0.98,-4.64,1.095,0.52,8.107,4.06,26.80 ,not present ,0.00 ,0.00 ,
21/07/2022,14:30:00,28.75,3.277,20.655,-3.39,0.98,-4.64,1.004,0.43,8.069,4.05,27.90 ,not present ,0.00 ,0.00 ,
21/07/2022,15:00:00,29.50,7.351,20.134,-2.68,0.98,-4.64,2.488,0.96,8.041,4.05,30.20 ,not present ,0.00 ,0.00 ,
21/07/2022,15:30:00,29.20,2.011,29.107,-5.15,0.98,-4.64,0.436,0.26,8.050,4.05,31.10 ,not present ,0.00 ,0.00 ,
21/07/2022,16:00:00,29.31,0.468,29.287,-5.38,0.98,-4.64,-0.021,0.06,8.048,4.04,30.00 ,not present ,0.00 ,0.00 ,
21/07/2022,16:30:00,30.32,2.847,29.977,-5.06,0.98,-4.64,0.835,0.37,8.014,4.04,30.90 ,not present ,0.00 ,0.00 ,
21/07/2022,17:00:00,31.75,5.298,31.099,-4.76,0.98,-4.64,1.730,0.69,7.966,4.03,32.90 ,not present ,0.00 ,0.00 ,
21/07/2022,17:30:00,32.82,4.311,31.354,-4.80,0.98,-4.64,1.260,0.56,7.929,4.02,34.00 ,not present ,0.00 ,0.00 ,
21/07/2022,18:00:00,34.18,3.693,31.502,-4.75,0.98,-4.64,1.048,0.47,7.886,4.01,34.90 ,not present ,0.00 ,0.00 ,
21/07/2022,18:30:00,34.51,1.249,29.706,-4.72,0.98,-4.64,0.006,0.16,7.873,3.99,34.00 ,not present ,0.00 ,0.00 ,
21/07/2022,19:00:00,35.68,-0.735,28.834,-4.70,0.98,-4.64,-0.701,-0.09,7.836,3.99,34.50 ,not present ,0.00 ,0.00 ,
21/07/2022,19:30:00,35.41,-5.197,25.303,-4.71,0.98,-4.64,-2.448,-0.66,7.843,3.98,32.50 ,not present ,0.00 ,0.00 ,
21/07/2022,20:00:00,34.84,-8.514,23.665,-4.91,0.98,-4.64,-3.486,-1.09,7.863,3.97,30.80 ,not present ,0.00 ,0.00 ,
21/07/2022,20:30:00,34.10,-8.985,23.767,-5.06,0.98,-4.64,-3.537,-1.16,7.886,3.96,29.30 ,not present ,0.00 ,0.00 ,
21/07/2022,21:00:00,32.31,-11.603,22.416,-5.33,0.98,-4.64,-4.479,-1.51,7.946,3.96,27.40 ,not present ,0.00 ,0.00 ,
21/07/2022,21:30:00,30.49,-10.842,22.301,-5.39,0.98,-4.64,-4.207,-1.42,8.010,3.95,26.10 ,not present ,0.00 ,0.00 ,
21/07/2022,22:00:00,28.99,-10.122,22.055,-5.41,0.98,-4.64,-4.071,-1.33,8.062,4.01,39.30 ,present ,24.42 ,117.60 ,
21/07/2022,22:30:00,27.51,-10.500,21.776,-5.57,0.98,-4.64,-4.355,-1.39,8.109,4.11,44.00 ,present ,24.26 ,118.80 ,
21/07/2022,23:00:00,25.65,-10.288,21.521,-5.72,0.98,-4.64,-4.041,-1.37,8.175,4.18,36.80 ,present ,24.37 ,56.40 ,
21/07/2022,23:30:00,23.77,-8.855,21.156,-5.70,0.98,-4.64,-3.346,-1.19,8.244,4.18,26.30 ,present ,24.69 ,28.50 ,
22/07/2022,00:00:00,22.33,-7.580,21.055,-5.70,0.98,-4.64,-3.056,-1.03,8.294,4.18,23.90 ,present ,24.51 ,28.20 ,
22/07/2022,00:30:00,21.22,-5.938,20.886,-5.61,0.98,-4.64,-2.395,-0.81,8.333,4.18,22.90 ,present ,24.51 ,28.20 ,
22/07/2022,01:00:00,20.26,-5.936,20.301,-5.62,0.98,-4.64,-2.406,-0.81,8.370,4.18,22.50 ,present ,24.47 ,28.20 ,
22/07/2022,01:30:00,19.42,-4.972,19.926,-5.52,0.98,-4.64,-2.101,-0.68,8.399,4.18,22.00 ,present ,24.40 ,28.80 ,
22/07/2022,02:00:00,18.72,-4.358,19.570,-5.46,0.98,-4.64,-1.821,-0.60,8.425,4.18,21.60 ,present ,24.33 ,28.50 ,
22/07/2022,02:30:00,18.09,-3.988,19.095,-5.39,0.98,-4.64,-1.740,-0.55,8.451,4.18,21.00 ,present ,24.47 ,28.20 ,
22/07/2022,03:00:00,17.55,-3.426,18.738,-5.31,0.98,-4.64,-1.540,-0.47,8.469,4.18,20.80 ,present ,24.47 ,28.20 ,
22/07/2022,03:30:00,16.99,-3.973,18.234,-5.35,0.98,-4.64,-1.609,-0.55,8.491,4.18,20.40 ,present ,24.40 ,27.90 ,
22/07/2022,04:00:00,16.70,-2.313,18.222,-5.17,0.98,-4.64,-1.138,-0.32,8.499,4.18,20.40 ,present ,24.36 ,28.20 ,
22/07/2022,04:30:00,16.43,-2.281,17.879,-5.11,0.98,-4.64,-1.127,-0.31,8.510,4.18,20.29 ,present ,24.36 ,28.20 ,
22/07/2022,05:00:00,16.00,-2.600,17.555,-5.14,0.98,-4.64,-1.263,-0.36,8.525,4.18,19.29 ,present ,24.33 ,28.20 ,
22/07/2022,05:30:00,15.53,-2.793,17.206,-5.16,0.98,-4.64,-1.216,-0.39,8.544,4.18,19.10 ,present ,24.33 ,28.20 ,
22/07/2022,06:00:00,15.16,-2.896,16.895,-5.15,0.98,-4.64,-1.340,-0.40,8.559,4.16,16.50 ,not present ,0.00 ,0.00 ,
22/07/2022,06:30:00,14.54,-3.087,16.414,-5.15,0.98,-4.64,-1.336,-0.43,8.582,4.16,14.50 ,not present ,0.00 ,0.00 ,
22/07/2022,07:00:00,14.15,-2.394,16.163,-5.05,0.98,-4.64,-1.135,-0.33,8.597,4.15,14.00 ,not present ,0.00 ,0.00 ,
22/07/2022,07:30:00,13.96,-1.782,16.067,-4.97,0.98,-4.64,-0.947,-0.25,8.604,4.14,13.80 ,not present ,0.00 ,0.00 ,
22/07/2022,08:00:00,13.87,-1.426,16.025,-4.92,0.98,-4.64,-0.695,-0.20,8.608,4.14,14.00 ,not present ,0.00 ,0.00 ,
22/07/2022,08:30:00,13.76,-0.898,16.001,-4.86,0.98,-4.64,-0.568,-0.12,8.612,4.13,14.00 ,not present ,0.00 ,0.00 ,
22/07/2022,09:00:00,13.87,-0.130,16.137,-4.77,0.98,-4.64,-0.263,-0.01,8.608,4.12,14.50 ,not present ,0.00 ,0.00 ,
22/07/2022,09:30:00,14.21,0.853,16.368,-4.64,0.98,-4.64,0.077,0.12,8.593,4.12,15.30 ,not present ,0.00 ,0.00 ,
22/07/2022,10:00:00,14.69,1.501,16.755,-4.58,0.98,-4.64,0.335,0.21,8.578,4.11,15.90 ,not present ,0.00 ,0.00 ,
22/07/2022,10:30:00,15.77,7.029,17.155,-3.72,0.98,-4.64,2.172,0.98,8.536,4.10,16.90 ,not present ,0.00 ,0.00 ,
22/07/2022,11:00:00,17.75,7.092,17.055,-3.37,0.98,-4.64,2.314,0.98,8.462,4.10,17.90 ,not present ,0.00 ,0.00 ,
22/07/2022,11:30:00,20.17,13.460,0.000,0.00,0.98,-4.64,4.724,1.84,8.373,4.09,19.40 ,not present ,0.00 ,0.00 ,
22/07/2022,12:00:00,21.26,10.108,11.339,-1.12,0.98,-4.64,3.184,1.38,8.333,4.08,21.70 ,not present ,0.00 ,0.00 ,
22/07/2022,12:30:00,21.16,2.057,20.431,-4.41,0.98,-4.64,0.339,0.28,8.337,4.08,20.70 ,not present ,0.00 ,0.00 ,
22/07/2022,13:00:00,19.65,-4.736,20.694,-5.65,0.98,-4.64,-2.022,-0.65,8.392,4.07,18.60 ,not present ,0.00 ,0.00 ,
22/07/2022,13:30:00,18.85,-4.892,19.885,-5.60,0.98,-4.64,-2.036,-0.67,8.421,4.07,17.90 ,not present ,0.00 ,0.00 ,
22/07/2022,14:00:00,18.76,-2.677,19.763,-5.28,0.98,-4.64,-1.217,-0.36,8.425,4.06,18.40 ,not present ,0.00 ,0.00 ,
22/07/2022,14:30:00,17.88,-4.748,18.653,-5.42,0.98,-4.64,-1.894,-0.65,8.458,4.06,16.20 ,not present ,0.00 ,0.00 ,
22/07/2022,15:00:00,17.71,-3.638,18.254,-5.19,0.98,-4.64,-1.523,-0.50,8.462,4.05,16.29 ,not present ,0.00 ,0.00 ,
22/07/2022,15:30:00,17.01,-4.530,17.191,-5.14,0.98,-4.64,-1.847,-0.63,8.488,4.05,15.70 ,not present ,0.00 ,0.00 ,
22/07/2022,16:00:00,16.22,-4.906,16.227,-5.05,0.98,-4.64,-1.897,-0.68,8.518,4.05,15.00 ,not present ,0.00 ,0.00 ,
22/07/2022,16:30:00,15.53,-4.278,15.793,-4.96,0.98,-4.64,-1.610,-0.59,8.544,4.04,14.50 ,not present ,0.00 ,0.00 ,
22/07/2022,17:00:00,14.72,-6.343,14.655,-5.05,0.98,-4.64,-2.430,-0.89,8.574,4.03,12.80 ,not present ,0.00 ,0.00 ,
22/07/2022,17:30:00,13.72,-4.597,13.831,-4.72,0.98,-4.64,-1.809,-0.64,8.612,4.02,11.60 ,not present ,0.00 ,0.00 ,
22/07/2022,18:00:00,13.30,-2.964,13.527,-4.46,0.98,-4.64,-1.181,-0.41,8.627,4.00,12.00 ,not present ,0.00 ,0.00 ,
22/07/2022,18:30:00,13.47,0.266,13.874,-4.09,0.98,-4.64,-0.146,0.03,8.623,3.99,12.90 ,not present ,0.00 ,0.00 ,
22/07/2022,19:00:00,14.34,2.899,14.559,-3.78,0.98,-4.64,0.797,0.40,8.589,3.98,14.40 ,not present ,0.00 ,0.00 ,
22/07/2022,19:30:00,15.00,1.763,14.330,-3.77,0.98,-4.64,0.421,0.24,8.563,3.97,15.00 ,not present ,0.00 ,0.00 ,
22/07/2022,20:00:00,15.05,-1.593,13.070,-3.86,0.98,-4.64,-0.781,-0.22,8.563,3.96,14.30 ,not present ,0.00 ,0.00 ,
22/07/2022,20:30:00,14.61,-3.028,11.980,-3.80,0.98,-4.64,-1.268,-0.42,8.578,3.95,13.30 ,not present ,0.00 ,0.00 ,
22/07/2022,21:00:00,14.40,-2.073,11.705,-3.61,0.98,-4.64,-1.023,-0.29,8.585,3.95,13.20 ,not present ,0.00 ,0.00 ,
22/07/2022,21:30:00,14.06,-2.644,11.106,-3.55,0.98,-4.64,-1.048,-0.37,8.601,3.94,13.10 ,not present ,0.00 ,0.00 ,
22/07/2022,22:00:00,14.13,-3.442,10.496,-3.47,0.98,-4.64,-1.581,-0.48,8.597,4.06,30.20 ,present ,24.13 ,117.00 ,
22/07/2022,22:30:00,13.72,-3.641,9.955,-3.38,0.98,-4.64,-1.789,-0.51,8.612,4.15,32.40 ,present ,24.05 ,115.80 ,
22/07/2022,23:00:00,12.85,-3.539,9.466,-3.32,0.98,-4.64,-1.675,-0.50,8.646,4.18,21.30 ,present ,24.35 ,36.00 ,
22/07/2022,23:30:00,12.02,-3.358,9.025,-3.26,0.98,-4.64,-1.402,-0.47,8.677,4.18,16.50 ,present ,24.43 ,28.20 ,
23/07/2022,00:00:00,11.39,-3.183,8.724,-3.21,0.98,-4.64,-1.361,-0.45,8.704,4.18,14.60 ,present ,24.29 ,27.90 ,
23/07/2022,00:30:00,10.88,-2.664,8.481,-3.12,0.98,-4.64,-1.300,-0.38,8.724,4.18,14.20 ,present ,24.23 ,28.80 ,
23/07/2022,01:00:00,10.52,-2.670,8.277,-3.09,0.98,-4.64,-1.200,-0.38,8.735,4.18,14.00 ,present ,24.15 ,28.20 ,
23/07/2022,01:30:00,10.18,-2.201,8.112,-3.01,0.98,-4.64,-1.091,-0.31,8.751,4.18,13.70 ,present ,24.08 ,28.20 ,
23/07/2022,02:00:00,9.87,-1.828,7.928,-2.93,0.98,-4.64,-0.969,-0.26,8.755,4.18,13.50 ,present ,24.04 ,28.20 ,
23/07/2022,02:30:00,9.63,-1.771,7.753,-2.89,0.98,-4.64,-0.882,-0.25,8.755,4.18,13.60 ,present ,24.15 ,28.20 ,
23/07/2022,03:00:00,9.37,-1.921,7.552,-2.87,0.98,-4.64,-0.988,-0.27,8.755,4.18,13.40 ,present ,24.18 ,27.90 ,
23/07/2022,03:30:00,9.12,-1.836,7.380,-2.83,0.98,-4.64,-0.930,-0.26,8.755,4.18,13.10 ,present ,24.15 ,28.20 ,
23/07/2022,04:00:00,8.88,-1.844,7.228,-2.81,0.98,-4.64,-0.947,-0.26,8.755,4.18,12.80 ,present ,24.05 ,28.50 ,
23/07/2022,04:30:00,8.68,-1.711,7.074,-2.76,0.98,-4.64,-0.942,-0.24,8.755,4.18,12.90 ,present ,24.08 ,28.50 ,
23/07/2022,05:00:00,8.49,-1.755,6.911,-2.72,0.98,-4.64,-0.904,-0.25,8.755,4.18,12.50 ,present ,24.05 ,28.50 ,
23/07/2022,05:30:00,8.25,-1.662,6.782,-2.69,0.98,-4.64,-0.769,-0.23,8.755,4.18,12.20 ,present ,24.01 ,27.90 ,
23/07/2022,06:00:00,8.08,-1.502,6.675,-2.65,0.98,-4.64,-0.826,-0.21,8.755,4.16,10.00 ,not present ,0.00 ,0.00 ,
23/07/2022,06:30:00,7.78,-1.638,6.548,-2.66,0.98,-4.64,-0.879,-0.23,8.755,4.15,8.20 ,not present ,0.00 ,0.00 ,
23/07/2022,07:00:00,7.66,-1.002,6.566,-2.59,0.98,-4.64,-0.616,-0.14,8.755,4.15,7.80 ,not present ,0.00 ,0.00 ,
23/07/2022,07:30:00,7.61,-1.000,6.507,-2.57,0.98,-4.64,-0.544,-0.14,8.755,4.14,7.90 ,not present ,0.00 ,0.00 ,
23/07/2022,08:00:00,7.59,-0.661,6.527,-2.53,0.98,-4.64,-0.544,-0.09,8.755,4.13,7.90 ,not present ,0.00 ,0.00 ,
23/07/2022,08:30:00,7.70,0.013,6.614,-2.46,0.98,-4.64,-0.111,0.00,8.755,4.13,8.00 ,not present ,0.00 ,0.00 ,
23/07/2022,09:00:00,8.00,0.580,6.813,-2.41,0.98,-4.64,-0.067,0.08,8.755,4.12,8.89 ,not present ,0.00 ,0.00 ,
23/07/2022,09:30:00,8.42,1.136,7.009,-2.35,0.98,-4.64,0.249,0.16,8.755,4.11,9.39 ,not present ,0.00 ,0.00 ,
23/07/2022,10:00:00,9.02,1.985,7.374,-2.29,0.98,-4.64,0.425,0.28,8.755,4.11,10.20 ,not present ,0.00 ,0.00 ,
23/07/2022,10:30:00,10.19,6.944,8.528,-1.85,0.98,-4.64,2.172,0.99,8.751,4.10,11.40 ,not present ,0.00 ,0.00 ,
23/07/2022,11:00:00,13.14,10.702,12.040,-2.09,0.98,-4.64,3.598,1.51,8.635,4.09,13.50 ,not present ,0.00 ,0.00 ,
23/07/2022,11:30:00,18.00,23.576,18.681,-1.48,0.98,-4.64,8.290,3.26,8.451,4.09,16.50 ,not present ,0.00 ,0.00 ,
23/07/2022,12:00:00,20.48,15.472,19.170,-2.37,0.98,-4.64,5.039,2.12,8.362,4.08,20.60 ,not present ,0.00 ,0.00 ,
