Serial Number:,PSY1K30G,,,,,,,,,,,,,,
APP Serial #:,3.00E+10,,,,,,,,,,,,,,
Head Serial #:,2969,,,,,,,,,,,,,,
App Ver:,R1-7-8,,,,,,,,,,,,,,
COM Ver:,R2-6-7,,,,,,,,,,,,,,
Instrument Name:,,,,,,,,,,,,,,,
Instrument Comment:,51ES-US ,,,,,,,,,,,,,,
Cooling Time:,10,seconds,,,,,,,,,,,,,
Waiting Time:,6,seconds,,,,,,,,,,,,,
Warming Duration:,0,seconds,,,,,,,,,,,,,
Wait before measurement:,15,seconds,,,,,,,,,,,,,
Chamber Heating Duration:,45,seconds,,,,,,,,,,,,,
Chamber Heating Schedule:,continuous ,,,,,,,,,,,,,,
C1:,0.027,,,,,,,,,,,,,,
C2:,0.325,,,,,,,,,,,,,,
Date,Time,Chamber Temperature (∞C),dT (µV),Wet Bulb Depression (µV),Corrected Water Potential (MPa),Intercept,Slope,EDBO,Correction for dT (MPa),Correction Factor,Internal Battery Voltage (V),Internal Battery Temperature (∞C),External Power Supply Present,External Power Supply Voltage (V),External Power Supply Current (mA)
07/05/2022,18:00:00,8.67,-0.032,0,0,1.41,-3.01,0.291,0,8.755,3.92,9.89,not present ,0,0
07/05/2022,18:30:00,7.98,-0.306,0,0,1.41,-3.01,0.187,-0.04,8.755,3.92,9.3,not present ,0,0
07/05/2022,19:00:00,9.02,0.102,0,0,1.41,-3.01,0.545,0.01,8.755,3.92,10.9,not present ,0,0
07/05/2022,19:30:00,10.24,-0.133,0,0,1.41,-3.01,0.422,-0.01,8.747,3.91,11.7,not present ,0,0
07/05/2022,20:00:00,11.29,-0.774,0,0,1.41,-3.01,0.234,-0.11,8.708,3.91,13.9,not present ,0,0
07/05/2022,20:30:00,10.23,-1.492,0,0,1.41,-3.01,-1.185,-0.21,8.747,3.9,13,not present ,0,0
07/05/2022,21:00:00,8.46,-0.571,0,0,1.41,-3.01,-0.597,-0.08,8.755,3.9,10.5,not present ,0,0
07/05/2022,21:30:00,7.71,-0.391,0,0,1.41,-3.01,-0.4,-0.05,8.755,3.99,25.5,present ,24.75,108.9
07/05/2022,22:00:00,6.87,-0.136,0,0,1.41,-3.01,-0.417,-0.01,8.755,4.09,29,present ,24.54,110.1
07/05/2022,22:30:00,5.77,-0.206,0,0,1.41,-3.01,-0.522,-0.02,8.755,4.19,27.6,present ,24.39,86.1
07/05/2022,23:00:00,4.31,-0.145,0,0,1.41,-3.01,-0.368,-0.02,8.755,4.19,17.29,present ,24.36,31.8
07/05/2022,23:30:00,3.17,-0.132,0,0,1.41,-3.01,-0.324,-0.01,8.755,4.19,13,present ,24.26,28.2
08/05/2022,0:00:00,2.25,-0.112,0,0,1.41,-3.01,-0.19,-0.01,8.755,4.19,10.1,present ,24.15,27.6
08/05/2022,0:30:00,1.5,-0.079,0,0,1.41,-3.01,-0.141,-0.01,8.755,4.19,8.6,present ,24.04,27.3
08/05/2022,1:00:00,0.91,-0.09,0,0,1.41,-3.01,-0.203,-0.01,8.755,4.19,7.6,present ,23.93,27.6
08/05/2022,1:30:00,0.24,-0.117,0.534,-0.08,1.41,-3.01,-0.467,-0.01,8.755,4.19,6.8,present ,23.83,27.3
08/05/2022,2:00:00,-0.35,-0.241,0.564,-0.16,1.41,-3.01,-0.264,-0.03,8.755,4.19,6.1,present ,23.83,27.3
08/05/2022,2:30:00,-0.61,-0.08,0.6,-0.18,1.41,-3.01,-0.223,-0.01,8.755,4.19,5.5,present ,23.79,27.3
08/05/2022,3:00:00,-0.66,-0.13,0.822,-0.44,1.41,-3.01,-0.123,-0.01,8.755,4.19,5.5,present ,23.68,27.3
08/05/2022,3:30:00,-0.9,-0.217,0.747,-0.38,1.41,-3.01,-0.221,-0.03,8.755,4.19,5.1,present ,23.61,27
08/05/2022,4:00:00,-1.16,-0.169,1.668,-1.44,1.41,-3.01,-0.217,-0.02,8.755,4.19,4.9,present ,23.54,27.3
08/05/2022,4:30:00,-1.05,-2.101,5.137,-5.58,1.41,-3.01,-1.293,-0.3,8.755,4.17,3,not present ,0,0
08/05/2022,5:00:00,-1.29,-2.177,5.23,-5.83,1.41,-3.01,-1.298,-0.31,8.755,4.16,0.8,not present ,0,0
08/05/2022,5:30:00,-1.13,-2.512,5.094,-5.64,1.41,-3.01,-1.335,-0.36,8.755,4.14,-0.1,not present ,0,0
08/05/2022,6:00:00,-0.81,-2.98,4.823,-5.24,1.41,-3.01,-1.359,-0.42,8.755,4.13,-0.6,not present ,0,0
08/05/2022,6:30:00,-0.62,-2.72,4.773,-5.06,1.41,-3.01,-1.308,-0.39,8.755,4.12,-0.8,not present ,0,0
08/05/2022,7:00:00,-0.6,-2.53,4.174,-4.38,1.41,-3.01,-1.267,-0.36,8.755,4.11,-0.9,not present ,0,0
08/05/2022,7:30:00,-0.59,-1.345,4.912,-5,1.41,-3.01,-0.785,-0.19,8.755,4.11,-0.6,not present ,0,0
08/05/2022,8:00:00,-0.73,-0.668,4.962,-5.03,1.41,-3.01,-0.392,-0.09,8.755,4.1,-0.3,not present ,0,0
08/05/2022,8:30:00,-0.78,-0.435,5.264,-5.34,1.41,-3.01,-0.327,-0.06,8.755,4.09,-0.2,not present ,0,0
08/05/2022,9:00:00,-0.61,0.563,5.165,-5.01,1.41,-3.01,0.258,0.08,8.755,4.08,0.7,not present ,0,0
08/05/2022,9:30:00,0.08,2.367,0,0,1.41,-3.01,1.57,0.33,8.755,4.07,1.9,not present ,0,0
08/05/2022,10:00:00,0.76,3.025,0,0,1.41,-3.01,2.67,0.43,8.755,4.07,2.9,not present ,0,0
08/05/2022,10:30:00,2.04,3.948,0,0,1.41,-3.01,3.238,0.56,8.755,4.07,4.4,not present ,0,0
08/05/2022,11:00:00,2.96,2.819,0,0,1.41,-3.01,2.21,0.4,8.755,4.06,5.5,not present ,0,0
08/05/2022,11:30:00,4.29,4.454,0,0,1.41,-3.01,0.949,0.63,8.755,4.06,6.6,not present ,0,0
08/05/2022,12:00:00,4.85,0.108,0,0,1.41,-3.01,0.529,0.01,8.755,4.06,6.6,not present ,0,0
08/05/2022,12:30:00,6.3,0.646,0,0,1.41,-3.01,0.736,0.09,8.755,4.05,9.1,not present ,0,0
08/05/2022,13:00:00,7.09,-0.102,0,0,1.41,-3.01,0.446,-0.01,8.755,4.04,10.5,not present ,0,0
08/05/2022,13:30:00,7.77,0.803,0,0,1.41,-3.01,0.379,0.11,8.755,4.02,10.5,not present ,0,0
08/05/2022,14:00:00,7.36,-0.11,0,0,1.41,-3.01,0.208,-0.01,8.755,4.01,9.3,not present ,0,0
08/05/2022,14:30:00,7.21,0.162,0,0,1.41,-3.01,0.206,0.02,8.755,4,8.5,not present ,0,0
08/05/2022,15:00:00,7.26,0.008,0,0,1.41,-3.01,0.418,0,8.755,3.99,8.6,not present ,0,0
08/05/2022,15:30:00,7.13,-0.006,0,0,1.41,-3.01,0.483,0,8.755,3.98,8.3,not present ,0,0
08/05/2022,16:00:00,6.91,0.423,0,0,1.41,-3.01,0.319,0.06,8.755,3.97,7.9,not present ,0,0
08/05/2022,16:30:00,7.09,0.614,0,0,1.41,-3.01,0.79,0.08,8.755,3.96,8.3,not present ,0,0
08/05/2022,17:00:00,8.9,0.355,0,0,1.41,-3.01,0.443,0.05,8.755,3.96,10.2,not present ,0,0
08/05/2022,17:30:00,7.11,-2.562,0,0,1.41,-3.01,-0.365,-0.36,8.755,3.95,8.1,not present ,0,0
08/05/2022,18:00:00,4.83,-1.681,0,0,1.41,-3.01,-1.133,-0.24,8.755,3.94,4.9,not present ,0,0
08/05/2022,18:30:00,3.3,-1.604,0.981,-0.54,1.41,-3.01,-1.157,-0.23,8.755,3.93,3.6,not present ,0,0
08/05/2022,19:00:00,2.41,-0.89,3.912,-2.99,1.41,-3.01,-0.644,-0.12,8.755,3.93,3.2,not present ,0,0
08/05/2022,19:30:00,2.01,-0.656,6.077,-4.94,1.41,-3.01,-0.484,-0.09,8.755,3.93,3.1,not present ,0,0
08/05/2022,20:00:00,1.66,-0.839,6.079,-5.11,1.41,-3.01,-0.508,-0.12,8.755,3.92,2.9,not present ,0,0
08/05/2022,20:30:00,1.12,-0.733,6.258,-5.48,1.41,-3.01,-0.413,-0.1,8.755,3.92,2.09,not present ,0,0
08/05/2022,21:00:00,0.92,-0.727,5.831,-5.17,1.41,-3.01,-0.456,-0.1,8.755,3.92,2.09,not present ,0,0
08/05/2022,21:30:00,1.69,-0.601,5.566,-4.6,1.41,-3.01,-0.39,-0.08,8.755,4.03,19.7,present ,24.36,109.5
08/05/2022,22:00:00,1.8,-0.588,5.551,-4.55,1.41,-3.01,-0.403,-0.08,8.755,4.15,22.9,present ,24.15,109.8
08/05/2022,22:30:00,1.47,-0.437,4.92,-4.07,1.41,-3.01,-0.35,-0.06,8.755,4.19,14.3,present ,24.06,38.7
08/05/2022,23:00:00,1.03,-1.079,5.863,-5.2,1.41,-3.01,-0.401,-0.15,8.755,4.19,11.4,present ,23.99,29.7
08/05/2022,23:30:00,0.24,-1.058,4.47,-4.16,1.41,-3.01,-0.296,-0.15,8.755,4.19,5.8,present ,23.83,27.6
09/05/2022,0:00:00,-0.13,-1.003,3.689,-3.48,1.41,-3.01,-0.475,-0.14,8.755,4.19,4.5,present ,23.68,27.3
09/05/2022,0:30:00,-0.42,-1.1,3.552,-3.45,1.41,-3.01,-0.57,-0.15,8.755,4.19,4,present ,23.47,27.6
09/05/2022,1:00:00,-0.68,-0.796,3.536,-3.47,1.41,-3.01,-0.414,-0.11,8.755,4.16,0.8,not present ,0,0
09/05/2022,1:30:00,-0.81,-0.732,3.669,-3.65,1.41,-3.01,-0.422,-0.1,8.755,4.15,0.3,not present ,0,0
09/05/2022,2:00:00,-0.78,-0.914,3.516,-3.5,1.41,-3.01,-0.351,-0.13,8.755,4.14,0,not present ,0,0
09/05/2022,2:30:00,-0.73,-1.301,3.167,-3.16,1.41,-3.01,-0.529,-0.18,8.755,4.13,0,not present ,0,0
09/05/2022,3:00:00,-0.64,-2.17,2.051,-2.05,1.41,-3.01,-0.912,-0.31,8.755,4.12,-0.2,not present ,0,0
09/05/2022,3:30:00,-0.69,-2.289,1.798,-1.81,1.41,-3.01,-0.859,-0.32,8.755,4.11,-0.1,not present ,0,0
09/05/2022,4:00:00,-0.75,-2.058,1.847,-1.84,1.41,-3.01,-0.754,-0.29,8.755,4.1,-0.2,not present ,0,0
09/05/2022,4:30:00,-0.74,-1.816,1.863,-1.82,1.41,-3.01,-0.731,-0.26,8.755,4.09,-0.2,not present ,0,0
09/05/2022,5:00:00,-0.75,-2.011,1.645,-1.61,1.41,-3.01,-0.853,-0.28,8.755,4.08,-0.2,not present ,0,0
09/05/2022,5:30:00,-0.75,-2.586,1.23,-1.24,1.41,-3.01,-1.085,-0.37,8.755,4.08,-0.2,not present ,0,0
09/05/2022,6:00:00,-0.69,-2.342,1.261,-1.23,1.41,-3.01,-1.178,-0.33,8.755,4.07,-0.3,not present ,0,0
09/05/2022,6:30:00,-0.7,-2.382,1.13,-1.1,1.41,-3.01,-1.102,-0.34,8.755,4.06,-0.4,not present ,0,0
09/05/2022,7:00:00,-0.68,-2.042,1.312,-1.24,1.41,-3.01,-0.786,-0.29,8.755,4.06,-0.3,not present ,0,0
09/05/2022,7:30:00,-0.64,-1.199,2.255,-2.13,1.41,-3.01,-0.476,-0.17,8.755,4.06,-0.2,not present ,0,0
09/05/2022,8:00:00,-0.64,-0.573,2.381,-2.18,1.41,-3.01,-0.327,-0.08,8.755,4.05,-0.1,not present ,0,0
09/05/2022,8:30:00,-0.48,-0.183,2.947,-2.69,1.41,-3.01,-0.144,-0.02,8.755,4.04,0,not present ,0,0
09/05/2022,9:00:00,-0.62,-0.453,2.882,-2.7,1.41,-3.01,-0.147,-0.06,8.755,4.03,0.4,not present ,0,0
09/05/2022,9:30:00,-0.38,1.086,4.355,-3.97,1.41,-3.01,0.299,0.15,8.755,4.02,0.6,not present ,0,0
09/05/2022,10:00:00,-0.49,-0.513,4.045,-3.92,1.41,-3.01,-0.044,-0.07,8.755,4,0.6,not present ,0,0
09/05/2022,10:30:00,-0.24,1.197,4.992,-4.56,1.41,-3.01,0.588,0.17,8.755,3.99,0.7,not present ,0,0
09/05/2022,11:00:00,0.02,0.704,5.349,-4.88,1.41,-3.01,0.816,0.1,8.755,3.98,1.1,not present ,0,0
09/05/2022,11:30:00,0.17,0.428,5.335,-4.84,1.41,-3.01,0.655,0.06,8.755,3.97,1.6,not present ,0,0
09/05/2022,12:00:00,0.82,1.644,5.731,-4.77,1.41,-3.01,0.973,0.23,8.755,3.96,1.7,not present ,0,0
09/05/2022,12:30:00,1.15,0.147,5.629,-4.76,1.41,-3.01,0.577,0.02,8.755,3.95,2.09,not present ,0,0
09/05/2022,13:00:00,1.75,0.007,5.28,-4.24,1.41,-3.01,0.389,0,8.755,3.95,2.9,not present ,0,0
09/05/2022,13:30:00,2.21,1.398,6.425,-4.87,1.41,-3.01,0.396,0.2,8.755,3.94,3.6,not present ,0,0
09/05/2022,14:00:00,2.19,-0.663,4.072,-3.14,1.41,-3.01,0.05,-0.09,8.755,3.94,3.1,not present ,0,0
09/05/2022,14:30:00,3.03,0.103,7.684,-5.79,1.41,-3.01,0.19,0.01,8.755,3.94,3.9,not present ,0,0
09/05/2022,15:00:00,3.24,-0.871,6.737,-5.08,1.41,-3.01,0.017,-0.12,8.755,3.93,4.5,not present ,0,0
09/05/2022,15:30:00,3.02,-0.786,6.382,-4.85,1.41,-3.01,0.09,-0.11,8.755,3.93,4.3,not present ,0,0
09/05/2022,16:00:00,2.55,-1.176,4.883,-3.81,1.41,-3.01,-0.183,-0.16,8.755,3.92,3.6,not present ,0,0
09/05/2022,16:30:00,3.88,0.771,5.454,-3.63,1.41,-3.01,0.502,0.11,8.755,3.92,5.2,not present ,0,0
09/05/2022,17:00:00,3.84,-1.36,4.005,-2.82,1.41,-3.01,-0.152,-0.19,8.755,3.92,5.2,not present ,0,0
09/05/2022,17:30:00,4.27,-0.434,4.4,-2.91,1.41,-3.01,0.008,-0.06,8.755,3.92,5.7,not present ,0,0
09/05/2022,18:00:00,3.39,1.215,6.126,-4.24,1.41,-3.01,0.684,0.17,8.755,3.91,4.69,not present ,0,0
09/05/2022,18:30:00,2.1,-0.365,5.757,-4.59,1.41,-3.01,0.512,-0.05,8.755,3.91,3,not present ,0,0
09/05/2022,19:00:00,2.77,-0.728,4.768,-3.59,1.41,-3.01,0.067,-0.1,8.755,3.9,3.9,not present ,0,0
09/05/2022,19:30:00,2.8,-0.823,4.087,-3.03,1.41,-3.01,0.009,-0.11,8.755,3.9,3.9,not present ,0,0
09/05/2022,20:00:00,2.68,-0.777,3.787,-2.8,1.41,-3.01,-0.145,-0.11,8.755,3.89,3.6,not present ,0,0
09/05/2022,20:30:00,2.55,-0.479,3.481,-2.53,1.41,-3.01,-0.032,-0.06,8.755,3.89,3.4,not present ,0,0
09/05/2022,21:00:00,2.16,-0.921,2.993,-2.25,1.41,-3.01,-0.274,-0.13,8.755,3.88,2.8,not present ,0,0
09/05/2022,21:30:00,2.46,-0.559,2.9,-2.07,1.41,-3.01,-0.253,-0.08,8.755,4,19.9,present ,24.74,108
09/05/2022,22:00:00,2.11,-0.216,2.838,-2.03,1.41,-3.01,-0.13,-0.03,8.755,4.11,22.7,present ,24.53,109.2
09/05/2022,22:30:00,1.87,-0.284,2.704,-1.96,1.41,-3.01,-0.195,-0.04,8.755,4.19,20.8,present ,24.41,74.69
09/05/2022,23:00:00,1.12,-0.36,2.689,-2.09,1.41,-3.01,-0.295,-0.05,8.755,4.19,12.4,present ,24.36,32.7
09/05/2022,23:30:00,0.75,-0.221,3.002,-2.45,1.41,-3.01,-0.266,-0.03,8.755,4.19,10.2,present ,24.26,28.5
10/05/2022,0:00:00,0.4,-0.527,2.495,-2.07,1.41,-3.01,-0.084,-0.07,8.755,4.19,7.2,present ,24.15,27.6
10/05/2022,0:30:00,0.21,-0.519,2.436,-2.05,1.41,-3.01,-0.204,-0.07,8.755,4.19,5.9,present ,24.04,27.3
10/05/2022,1:00:00,0.12,-0.47,2.413,-2.04,1.41,-3.01,-0.243,-0.06,8.755,4.19,5.4,present ,23.93,27.3
10/05/2022,1:30:00,0.51,0.209,3.528,-2.96,1.41,-3.01,0.072,0.03,8.755,4.19,5.7,present ,23.83,27.3
10/05/2022,2:00:00,0.75,-0.257,3.998,-3.41,1.41,-3.01,-0.03,-0.03,8.755,4.19,5.6,present ,23.83,27.3
10/05/2022,2:30:00,1.12,0.103,5.416,-4.58,1.41,-3.01,0.404,0.01,8.755,4.19,5.9,present ,23.75,27.3
10/05/2022,3:00:00,1.39,-0.357,3.887,-3.14,1.41,-3.01,0.047,-0.05,8.755,4.19,6.1,present ,23.68,27.3
10/05/2022,3:30:00,1.27,0.587,5.644,-4.66,1.41,-3.01,0.269,0.08,8.755,4.19,5.3,not present ,0,0
10/05/2022,4:00:00,0.88,2.056,0,0,1.41,-3.01,0.846,0.29,8.755,4.16,2.3,not present ,0,0
10/05/2022,4:30:00,0.79,0.707,1.844,-1.19,1.41,-3.01,0.338,0.1,8.755,4.15,1.7,not present ,0,0
10/05/2022,5:00:00,0.69,-0.168,5.359,-4.73,1.41,-3.01,0.073,-0.02,8.755,4.14,1.5,not present ,0,0
10/05/2022,5:30:00,0.53,-0.553,4.35,-3.86,1.41,-3.01,-0.17,-0.07,8.755,4.13,1.1,not present ,0,0
10/05/2022,6:00:00,0.68,-0.584,5.52,-4.95,1.41,-3.01,0.113,-0.08,8.755,4.12,1.4,not present ,0,0
10/05/2022,6:30:00,0.83,-0.457,5.046,-4.42,1.41,-3.01,0.086,-0.06,8.755,4.11,1.6,not present ,0,0
10/05/2022,7:00:00,1.13,0.058,5.347,-4.51,1.41,-3.01,0.131,0,8.755,4.1,1.8,not present ,0,0
10/05/2022,7:30:00,1.53,0.131,5.961,-4.91,1.41,-3.01,0.168,0.01,8.755,4.09,2.2,not present ,0,0
10/05/2022,8:00:00,1.83,0.236,6.007,-4.82,1.41,-3.01,0.175,0.03,8.755,4.08,2.7,not present ,0,0
10/05/2022,8:30:00,2.21,0.418,6.23,-4.85,1.41,-3.01,0.301,0.06,8.755,4.08,3.1,not present ,0,0
10/05/2022,9:00:00,2.63,0.035,5.346,-4.01,1.41,-3.01,0.602,0,8.755,4.07,3.9,not present ,0,0
10/05/2022,9:30:00,3.19,0.089,0,0,1.41,-3.01,0.533,0.01,8.755,4.07,4.5,not present ,0,0
10/05/2022,10:00:00,3.61,-0.06,6.27,-4.47,1.41,-3.01,0.301,0,8.755,4.06,4.9,not present ,0,0
10/05/2022,10:30:00,3.97,-0.428,0.694,-0.12,1.41,-3.01,0.793,-0.06,8.755,4.06,5.4,not present ,0,0
10/05/2022,11:00:00,4.68,2.2,2.227,-0.85,1.41,-3.01,0.781,0.31,8.755,4.06,6.3,not present ,0,0
10/05/2022,11:30:00,5.08,0.36,1.607,-0.63,1.41,-3.01,0.582,0.05,8.755,4.05,6.9,not present ,0,0
10/05/2022,12:00:00,5.73,0.007,1.206,-0.36,1.41,-3.01,0.657,0,8.755,4.04,7.5,not present ,0,0
10/05/2022,12:30:00,6.22,-0.714,0,0,1.41,-3.01,0.804,-0.1,8.755,4.02,8.8,not present ,0,0
10/05/2022,13:00:00,6.56,-0.805,0,0,1.41,-3.01,0.674,-0.11,8.755,4.01,9.2,not present ,0,0
10/05/2022,13:30:00,6.43,2.771,0,0,1.41,-3.01,1.26,0.39,8.755,4,8.6,not present ,0,0
10/05/2022,14:00:00,6.16,-0.014,0,0,1.41,-3.01,0.31,0,8.755,3.99,8.1,not present ,0,0
10/05/2022,14:30:00,6.39,0.075,0,0,1.41,-3.01,0.37,0.01,8.755,3.98,8.39,not present ,0,0
10/05/2022,15:00:00,6.32,0.518,0,0,1.41,-3.01,0.578,0.07,8.755,3.97,8.39,not present ,0,0
10/05/2022,15:30:00,6.46,0.396,0,0,1.41,-3.01,0.242,0.05,8.755,3.96,8.39,not present ,0,0
10/05/2022,16:00:00,6.76,-0.168,0,0,1.41,-3.01,0.147,-0.02,8.755,3.96,8.8,not present ,0,0
10/05/2022,16:30:00,6.55,-0.945,0,0,1.41,-3.01,0.062,-0.13,8.755,3.95,8.2,not present ,0,0
10/05/2022,17:00:00,6.25,-0.267,0,0,1.41,-3.01,0.134,-0.03,8.755,3.95,8,not present ,0,0
10/05/2022,17:30:00,6.4,0.251,0,0,1.41,-3.01,0.141,0.03,8.755,3.94,8.3,not present ,0,0
10/05/2022,18:00:00,6.47,1.755,0,0,1.41,-3.01,0.818,0.25,8.755,3.94,8.2,not present ,0,0
10/05/2022,18:30:00,5.88,0.787,0,0,1.41,-3.01,0.905,0.11,8.755,3.93,7.3,not present ,0,0
10/05/2022,19:00:00,5.91,-0.074,0,0,1.41,-3.01,0.239,-0.01,8.755,3.93,7.3,not present ,0,0
10/05/2022,19:30:00,5.94,-0.125,0,0,1.41,-3.01,0.105,-0.01,8.755,3.93,7.3,not present ,0,0
10/05/2022,20:00:00,5.59,-0.219,0,0,1.41,-3.01,0.035,-0.03,8.755,3.92,6.7,not present ,0,0
10/05/2022,20:30:00,5.31,-0.248,0,0,1.41,-3.01,0.095,-0.03,8.755,3.92,6.2,not present ,0,0
10/05/2022,21:00:00,4.99,0.166,0,0,1.41,-3.01,0.094,0.02,8.755,3.91,6,not present ,0,0
10/05/2022,21:30:00,5.3,0.471,0,0,1.41,-3.01,0.148,0.06,8.755,4,20.9,present ,24.5,109.2
10/05/2022,22:00:00,5.44,0.219,0,0,1.41,-3.01,-0.057,0.03,8.755,4.12,25.6,present ,24.3,110.7
10/05/2022,22:30:00,5.18,1.13,0,0,1.41,-3.01,0.089,0.16,8.755,4.19,22.6,present ,24.17,62.1
10/05/2022,23:00:00,4.61,0.052,0,0,1.41,-3.01,-0.026,0,8.755,4.19,15.3,present ,24.1,31.2
10/05/2022,23:30:00,3.82,-0.043,0.658,-0.04,1.41,-3.01,-0.306,0,8.755,4.19,10.5,present ,24.01,27.9
11/05/2022,0:00:00,3.31,1.093,0,0,1.41,-3.01,0.163,0.15,8.755,4.19,8.89,present ,23.9,27.6
11/05/2022,0:30:00,3.1,0.036,0.683,-0.08,1.41,-3.01,0.019,0,8.755,4.19,8.2,present ,23.76,27.6
11/05/2022,1:00:00,2.83,0.082,0.588,0,1.41,-3.01,0.023,0.01,8.755,4.19,7.6,present ,22.38,28.8
11/05/2022,1:30:00,2.09,-0.402,0.518,-0.04,1.41,-3.01,-0.162,-0.05,8.755,4.16,3.5,not present ,0,0
11/05/2022,2:00:00,1.62,-0.43,0.762,-0.27,1.41,-3.01,-0.129,-0.06,8.755,4.15,2.4,not present ,0,0
11/05/2022,2:30:00,1.15,-0.278,0.759,-0.27,1.41,-3.01,-0.15,-0.03,8.755,4.14,1.9,not present ,0,0
11/05/2022,3:00:00,0.8,-0.352,0.788,-0.33,1.41,-3.01,-0.184,-0.05,8.755,4.13,1.5,not present ,0,0
11/05/2022,3:30:00,0.48,-0.359,1.075,-0.64,1.41,-3.01,-0.056,-0.05,8.755,4.12,1.1,not present ,0,0
11/05/2022,4:00:00,0.02,-0.407,1.76,-1.38,1.41,-3.01,-0.239,-0.05,8.755,4.11,0.8,not present ,0,0
11/05/2022,4:30:00,-0.35,-0.308,2.444,-2.15,1.41,-3.01,-0.076,-0.04,8.755,4.1,0.4,not present ,0,0
11/05/2022,5:00:00,-0.46,-0.188,2.911,-2.65,1.41,-3.01,-0.125,-0.02,8.755,4.09,0,not present ,0,0
11/05/2022,5:30:00,-0.45,-0.284,3.138,-2.9,1.41,-3.01,-0.159,-0.04,8.755,4.08,0,not present ,0,0
11/05/2022,6:00:00,-0.46,-0.213,3.693,-3.49,1.41,-3.01,-0.228,-0.03,8.755,4.08,-0.2,not present ,0,0
11/05/2022,6:30:00,-0.48,-0.082,1.631,-1.28,1.41,-3.01,-0.072,-0.01,8.755,4.07,-0.3,not present ,0,0
11/05/2022,7:00:00,-0.46,-0.294,4.141,-3.97,1.41,-3.01,-0.069,-0.04,8.755,4.06,-0.4,not present ,0,0
11/05/2022,7:30:00,-0.43,-0.326,3.71,-3.51,1.41,-3.01,0.004,-0.04,8.755,4.06,-0.2,not present ,0,0
11/05/2022,8:00:00,-0.25,0.018,2.111,-1.73,1.41,-3.01,0.183,0,8.755,4.06,0.4,not present ,0,0
11/05/2022,8:30:00,0.63,2.026,0,0,1.41,-3.01,0.696,0.29,8.755,4.05,1.3,not present ,0,0
11/05/2022,9:00:00,1.65,0.269,0.911,-0.31,1.41,-3.01,0.425,0.03,8.755,4.05,2.09,not present ,0,0
11/05/2022,9:30:00,2.79,2.843,0,0,1.41,-3.01,0.918,0.4,8.755,4.04,3.1,not present ,0,0
11/05/2022,10:00:00,3.55,0.501,0.902,-0.17,1.41,-3.01,0.494,0.07,8.755,4.02,3.7,not present ,0,0
11/05/2022,10:30:00,4.53,0.576,0,0,1.41,-3.01,0.748,0.08,8.755,4.01,4.69,not present ,0,0
11/05/2022,11:00:00,5.29,0.183,0,0,1.41,-3.01,0.742,0.02,8.755,4,5.8,not present ,0,0
11/05/2022,11:30:00,5.6,0.243,0,0,1.41,-3.01,0.822,0.03,8.755,3.99,6.7,not present ,0,0
11/05/2022,12:00:00,5.89,1.081,0,0,1.41,-3.01,1.002,0.15,8.755,3.98,7,not present ,0,0
11/05/2022,12:30:00,6.67,0.646,0,0,1.41,-3.01,0.919,0.09,8.755,3.97,8.8,not present ,0,0
11/05/2022,13:00:00,6.57,0.096,0,0,1.41,-3.01,0.602,0.01,8.755,3.96,8.1,not present ,0,0
11/05/2022,13:30:00,6.66,0.146,0,0,1.41,-3.01,0.651,0.02,8.755,3.96,7.8,not present ,0,0
11/05/2022,14:00:00,6.91,0.883,0,0,1.41,-3.01,0.728,0.12,8.755,3.95,8,not present ,0,0
11/05/2022,14:30:00,7.06,0.844,0,0,1.41,-3.01,0.819,0.12,8.755,3.95,8.2,not present ,0,0
11/05/2022,15:00:00,7.08,0.894,0,0,1.41,-3.01,0.882,0.12,8.755,3.94,8,not present ,0,0
11/05/2022,15:30:00,7.83,0.531,0,0,1.41,-3.01,0.644,0.07,8.755,3.94,8.6,not present ,0,0
11/05/2022,16:00:00,9.09,1.679,0,0,1.41,-3.01,1.004,0.24,8.755,3.94,9.7,not present ,0,0
11/05/2022,16:30:00,10.83,2.813,0,0,1.41,-3.01,0.642,0.4,8.724,3.93,11,not present ,0,0
11/05/2022,17:00:00,10.99,0.109,0,0,1.41,-3.01,0.39,0.01,8.72,3.93,11.3,not present ,0,0
11/05/2022,17:30:00,9.73,1.227,0,0,1.41,-3.01,0.38,0.17,8.755,3.93,10.5,not present ,0,0
11/05/2022,18:00:00,9.42,-0.032,0,0,1.41,-3.01,0.136,0,8.755,3.92,10.5,not present ,0,0
11/05/2022,18:30:00,9.11,-0.265,0,0,1.41,-3.01,0.115,-0.03,8.755,3.92,10.5,not present ,0,0
11/05/2022,19:00:00,8.89,0.108,0,0,1.41,-3.01,0.21,0.01,8.755,3.92,10.1,not present ,0,0
11/05/2022,19:30:00,8.4,-0.528,0,0,1.41,-3.01,0.172,-0.07,8.755,3.91,9.3,not present ,0,0
11/05/2022,20:00:00,8.53,1.473,0,0,1.41,-3.01,1.045,0.21,8.755,3.9,9.8,not present ,0,0
11/05/2022,20:30:00,10.03,2.172,0,0,1.41,-3.01,1.539,0.31,8.755,3.9,11.4,not present ,0,0
11/05/2022,21:00:00,8.2,-0.723,0,0,1.41,-3.01,-0.14,-0.1,8.755,3.89,8.8,not present ,0,0
11/05/2022,21:30:00,7.29,-0.192,0,0,1.41,-3.01,-0.433,-0.02,8.755,3.98,22.6,present ,24.84,108
